"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"308100",1,"F-3",6482,8035.8,22.0355,17.4494,0.9094,1,6.4526,4.368,45.4599838641198
"308101",2,"F-3",6494.5,8040.1,48.8311,25.7112,0.9282,1,9.4373,6.9835,117.117505041976
"308102",3,"F-3",6474.2,8037.7,31.819,20.8923,0.9161,1,7.3415,6.1123,40.0335065136317
"308103",4,"F-3",6488.9,8045.9,43.8846,24.4169,0.925,1,9.2538,6.2783,23.6206692006354
"308104",5,"F-3",6429.9,8031,29.9299,22.5327,0.7408,0.998,9.7112,4.1544,114.242403492086
"308105",6,"F-3",6448.4,8031.8,23.722,18.5213,0.869,1,7.2684,4.4519,340.104060480038
"308106",7,"F-3",6461.1,8040.8,14.3215,13.8845,0.9335,1,4.8296,4.0862,140.767444728665
"308107",8,"F-3",6455.5,8040,13.4101,13.6703,0.9017,1,5.1561,3.5334,6.24012948545759
"308108",9,"F-3",6455.2,8089.9,198.2914,52.0948,0.9182,0.9978,18.3432,15.7706,92.8349676605835
"308109",10,"F-3",6487.3,8068.7,38.5138,22.5973,0.9478,1,7.8634,6.2242,164.243850291892
"308110",11,"F-3",6444.6,8038.1,18.2935,15.9755,0.9007,1,5.9745,4.0577,124.266138613178
"308111",12,"F-3",6480,8028.4,29.6919,24.016,0.6469,0.9765,10.5967,3.7074,5.44252364195353
"308112",13,"F-3",6458.2,8028.1,13.6052,13.9374,0.8801,1,5.4965,3.3166,20.9592148164219
"308113",14,"F-3",6447.3,8047.8,81.5198,34.2219,0.8747,1,13.3279,8.3856,171.845652890372
"308114",15,"F-3",6487,8029.6,13.6104,16.6298,0.6185,0.9047,6.1409,2.9109,20.1301226762885
"308115",16,"F-3",6473,8027.9,14.94,21.5307,0.405,0.7387,8.4095,3.4559,15.1282787088919
"308116",17,"F-3",6438,8031.8,37.7732,22.395,0.9464,1,7.8466,6.2394,85.1926540357589
"308117",18,"F-3",6488.4,8036.1,9.5915,12.0773,0.8263,1,4.664,2.8005,272.678399468719
"308118",19,"F-3",6473.3,8056.1,46.7401,24.9362,0.9446,1,8.9443,6.9096,182.20832467859
"308119",20,"F-3",6825.9,8040.1,33.4011,20.984,0.9532,1,7.1015,6.176,123.293017466093
"308120",21,"F-3",6763.2,8025.4,55.9717,26.9717,0.9669,1,9.0988,8.2171,88.6879942752303
"308121",22,"F-3",6826.4,8018,39.8872,22.9712,0.9499,1,7.8737,6.761,8.32029010420219
"308122",23,"F-3",6802.8,7963.3,37.4036,23.5691,0.8461,1,9.4672,5.1608,47.5480936029354
"308123",24,"F-3",6784.6,7966.6,59.0396,28.6751,0.9023,1,10.9961,6.738,181.761982033389
"308124",25,"F-3",6807.3,8003.7,28.8059,20.4165,0.8684,1,7.9082,4.677,42.0989466387919
"308125",26,"F-3",6800.1,7972.3,62.3837,29.3051,0.9128,1,11.2527,7.4021,152.846541539355
"308126",27,"F-3",6757.1,8035.5,38.6221,23.1978,0.9019,1,8.7774,5.593,48.7543066246019
"308127",28,"F-3",6819.5,8036.9,27.67,19.3963,0.9242,1,6.9747,5.2457,118.4751670023
"308128",29,"F-3",6802.5,7987.3,36.2872,22.7842,0.8784,1,8.8506,5.4249,15.3346166340367
"308129",30,"F-3",6747.1,8012.1,26.3849,19.8306,0.8431,1,7.9569,4.3506,243.165334560943
"308130",31,"F-3",6814.1,8013.3,35.3327,22.1228,0.9072,1,8.2792,5.5156,161.266389191473
"308131",32,"F-3",6774.5,7949.2,127.9905,45.187,0.7877,0.9904,18.8107,8.8006,57.5408872322444
"308132",33,"F-3",6759.7,7996.9,44.3287,24.9791,0.8928,1,9.4691,6.0917,29.1949956990306
"308133",34,"F-3",6761.3,8012.4,58.3107,28.6603,0.8921,1,10.937,6.9537,148.619929903646
"308134",35,"F-3",6794.5,7993,64.3401,29.375,0.937,1,10.4451,8.0516,118.79046456664
"308135",36,"F-3",6740.4,8000.4,13.4041,13.621,0.9079,1,4.9418,3.68,5.53834122884563
"308136",37,"F-3",6742.4,7978.5,147.836,47.5815,0.8206,0.9945,19.1157,9.9364,29.4464198051255
"308137",38,"F-3",6777.6,8031.2,63.1634,28.8129,0.9561,1,10.198,7.9304,64.3310805073036
"308138",39,"F-3",6731.8,8025.1,122.0002,41.3302,0.8975,0.9852,15.1836,10.058,99.6212584327112
"308139",40,"F-3",6740.4,8012.5,12.4639,13.2454,0.8928,1,4.93,3.2395,20.1617578824524
"308140",41,"F-3",6746.9,8032.6,58.4723,31.2292,0.7534,1,13.3305,5.6602,21.4019441797434
"308141",42,"F-3",6836.2,8025.1,15.1231,14.9566,0.8495,1,5.8711,3.2608,83.5723787122897
"308142",43,"F-3",6765.7,7991.3,44.6526,24.5105,0.934,1,9.0041,6.458,23.1975260500251
"308143",44,"F-3",6788,7955.1,38.3369,24.1954,0.8229,0.9782,9.1164,6.007,89.0007611808425
"308144",45,"F-3",6843,8028.2,43.9218,28.3149,0.6884,0.9652,12.011,4.7504,95.8372941965899
"308145",46,"F-3",6758.6,7971.1,20.1488,17.4798,0.8287,0.9654,6.2961,4.4882,25.7400281403727
"308146",47,"F-3",6816.9,8025.4,25.0729,19.5971,0.8204,0.9971,7.8888,3.9415,83.8792113770012
"308147",48,"F-3",6808.6,7964.8,18.489,15.9997,0.9076,0.9767,5.476,4.6561,119.53115473001
"308148",49,"F-3",6845.1,8039.4,21.6588,17.3517,0.904,1,6.5742,4.4807,83.2810878805308
"308149",50,"F-3",6729.4,7969.9,54.3734,27.5338,0.9013,1,10.174,6.9564,168.377945375516
"308150",51,"F-3",6462.3,9062.7,33.0089,21.106,0.9312,1,7.7102,5.6832,58.2936456525441
"308151",52,"F-3",6428.5,9096.4,27.5123,19.4786,0.9112,1,7.3558,4.8002,242.367992517823
