Image	Name	Missing	Centroid.X.um	Centroid.Y.um
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	E-11	FALSE	5171.3	12583.9
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	E-10	FALSE	6717.1	12710
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	E-9	FALSE	8090.4	12710
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	E-8	FALSE	9563.7	12834.8
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	E-7	FALSE	11054.7	12766.4
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	E-6	FALSE	12485.2	12934.7
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	E-5	FALSE	13933.5	12834.8
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	E-4	FALSE	15406.8	13034.6
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	E-3	FALSE	16830.1	12984.7
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	E-2	FALSE	18253.4	13134.5
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	E-1	FALSE	19776.6	13109.5
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-13	FALSE	2320.8	14188.3
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-12	FALSE	3777	14085
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-11	FALSE	5183.6	14198
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-10	FALSE	6607.3	14172.3
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-9	FALSE	8021	14303
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-8	FALSE	9488.8	14258.1
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-7	FALSE	10887.1	14432.9
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-6	FALSE	12385.4	14333.1
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-5	FALSE	13858.6	14557.8
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-4	FALSE	15306.9	14482.9
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-3	FALSE	16755.2	14632.7
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-2	FALSE	18203.5	14532.8
