Image	Name	Missing	Centroid.X.um	Centroid.Y.um
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	H-6	FALSE	12560.2	8215.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	H-5	FALSE	14006.9	8081.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	H-4	FALSE	15481.7	8065.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	H-3	FALSE	17004.9	7990.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	H-2	FALSE	18603	7965.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-13	FALSE	2621.9	10587.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-12	FALSE	3970.3	10587.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-11	FALSE	5343.7	10312.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-10	FALSE	6916.8	10212.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-9	FALSE	8465	9963.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-8	FALSE	9788.4	10113
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-7	FALSE	11097.4	9792
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-6	FALSE	12620.9	9817
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-5	FALSE	14144.3	9603.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-4	FALSE	15656.5	9713.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-3	FALSE	17054.8	9488.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-2	FALSE	18528.1	9563.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	G-1	FALSE	19983.5	9424.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-13	FALSE	2671.8	12235.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-12	FALSE	4045.2	11960.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-11	FALSE	5518.5	11761.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-10	FALSE	6941.8	11711.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-9	FALSE	8415.1	11711.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-8	FALSE	9663.6	11486.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-7	FALSE	11261.7	11511.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-6	FALSE	12635.1	11261.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-5	FALSE	14208.2	11311.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-4	FALSE	15656.5	11086.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-3	FALSE	17129.8	11136.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-2	FALSE	18628	10987
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	F-1	FALSE	20101.2	10937.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-13	FALSE	2875.9	13733
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-12	FALSE	4245	13633.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-11	FALSE	5713.6	13395.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-10	FALSE	7136.1	13329.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-9	FALSE	8554.2	13330.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-8	FALSE	10013.2	13159.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-7	FALSE	11451.5	12934.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-6	FALSE	12927.7	12963.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-5	FALSE	14343.8	12731.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-4	FALSE	15831.3	12784.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-3	FALSE	17254.6	12610.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-2	FALSE	18758.6	12625.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	E-1	FALSE	20201.1	12460.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-13	FALSE	2921.5	15281.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-12	FALSE	4394.8	15032.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-11	FALSE	5818.1	15007.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-10	FALSE	7198.8	14825.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-9	FALSE	8800.5	14836
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-8	FALSE	10038.1	14582.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-7	FALSE	11461.5	14632.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-6	FALSE	12959.7	14383
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-5	FALSE	14383	14457.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-4	FALSE	15856.3	14283.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-3	FALSE	17304.5	14258.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-2	FALSE	18783	14113.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	D-1	FALSE	20251.1	14083.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-13	FALSE	3121.3	16705.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-12	FALSE	4594.6	16630.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-11	FALSE	5892.7	16516.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-10	FALSE	7416.6	16480.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-9	FALSE	8814.6	16280.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-8	FALSE	10237.9	16305.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-7	FALSE	11661.2	16130.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-6	FALSE	13064.3	16067.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-5	FALSE	14557.8	15956.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-4	FALSE	16006.1	15931.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-3	FALSE	17429.4	15756.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-2	FALSE	18902.7	15731.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	C-1	FALSE	20301	15537
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	B-12	FALSE	4794.3	18178.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	B-11	FALSE	6192.7	18053.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	B-10	FALSE	7512.6	18071.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	B-9	FALSE	8989.4	17953.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	B-7	FALSE	11711.2	17779
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	B-6	FALSE	13096.2	17578.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	B-5	FALSE	14607.7	17604.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	B-4	FALSE	15956.1	17404.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	B-3	FALSE	17454.4	17404.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	B-2	FALSE	18927.6	17204.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	A-12	FALSE	4950	19619.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	A-11	FALSE	6404	19651.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	A-10	FALSE	7840.7	19477
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	A-9	FALSE	9214.1	19477
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	A-7	FALSE	11985.8	19202.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	A-6	FALSE	13359.2	19302.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	A-5	FALSE	14825.4	19066.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	A-4	FALSE	16255.8	19052.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	A-3	FALSE	17662.2	18828.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	A-2	FALSE	19102.4	18852.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi	A-1	FALSE	20500.8	18628
