Image	Name	Missing	Centroid.X.um	Centroid.Y.um
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	G-3	FALSE	17104.8	9563.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	G-2	FALSE	18628	9638.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	G-1	FALSE	20176.2	9538.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-13	FALSE	1831.6	11696.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-10	FALSE	6267.6	11461.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-9	FALSE	7990.6	11536.4
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-8	FALSE	9450.9	11409.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-7	FALSE	10962	11436.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-6	FALSE	12460.3	11211.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-5	FALSE	14052.6	11300.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-4	FALSE	15531.6	11136.8
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-3	FALSE	17129.8	11261.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-2	FALSE	18689.2	11123.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-1	FALSE	20251.1	11111.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-13	FALSE	1772.9	13109.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-12	FALSE	3271.1	13109.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-11	FALSE	4869.2	12909.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-10	FALSE	6417.4	13034.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-9	FALSE	7947.5	12934.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-8	FALSE	9488.8	12984.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-7	FALSE	11037	12859.8
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-6	FALSE	12560.2	12909.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-5	FALSE	14108.3	12759.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-4	FALSE	15706.4	12834.8
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-3	FALSE	17204.7	12685
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-2	FALSE	18727.9	12759.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-1	FALSE	20311.4	12632.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-13	FALSE	1797.9	14707.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-12	FALSE	3321.6	14542.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-11	FALSE	4869.2	14582.8
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-10	FALSE	6367.5	14532.8
