Image	Name	Missing	Centroid.X.um	Centroid.Y.um
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	G-10	FALSE	6617.2	9638.6
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	G-9	FALSE	8185.3	9640.2
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	G-8	FALSE	9813.4	9938.3
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	G-7	FALSE	11236.7	9838.4
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	G-6	FALSE	12775	10019.6
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	G-5	FALSE	14345.6	10009
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	G-4	FALSE	15856.3	10212.9
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	G-3	FALSE	17379.5	10237.9
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	G-2	FALSE	18877.7	10462.6
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	G-1	FALSE	20385.9	10473.5
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	F-13	FALSE	1997.6	10987
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	F-10	FALSE	6442.4	11136.8
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	F-9	FALSE	8102	11298.2
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	F-8	FALSE	9563.7	11361.6
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	F-7	FALSE	11061.9	11536.4
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	F-6	FALSE	12660	11461.5
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	F-5	FALSE	14208.2	11686.2
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	F-4	FALSE	15706.4	11661.2
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	F-3	FALSE	17254.6	11910.9
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	F-2	FALSE	18852.7	11861
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	F-1	FALSE	20301	12035.8
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-13	FALSE	1797.9	12360.4
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-12	FALSE	3366	12436.8
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-11	FALSE	4919.2	12485.2
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-10	FALSE	6467.4	12734.9
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-9	FALSE	8011.8	12735.6
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-8	FALSE	9535.6	12965.5
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-7	FALSE	11065	12959.7
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-6	FALSE	12585.1	13159.4
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-5	FALSE	14133.3	13134.5
