"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"917255",1,"A-12",4091.1,18926.7,78.2045,31.572,0.9859,1,10.2897,9.8221,93.103625445948
"917256",2,"A-12",3846.6,18010.9,31.0006,20.1754,0.9571,1,6.9053,5.8852,72.8783716935462
"917257",3,"A-12",4221.9,18125.3,29.1231,19.6766,0.9453,1,7.0254,5.4582,86.4231251856118
"917258",4,"A-12",3967.6,18322.3,33.0067,21.0747,0.9339,1,7.5542,5.6402,120.422636776436
"917259",5,"A-12",4192.1,18168.4,27.3771,19.0684,0.9462,1,6.8594,5.3128,63.9948729744163
"917260",6,"A-12",4152.2,18969.2,42.8029,23.5865,0.9668,1,7.8597,7.1661,36.158434661192
"917261",7,"A-12",3869.3,17990.4,31.2229,20.462,0.9371,1,7.3496,5.4348,89.0795480642501
"917262",8,"A-12",3860,17993.9,32.4255,20.724,0.9487,1,7.3089,5.8381,90.6183656807658
"917263",9,"A-12",3702.2,18102.5,31.1129,20.3067,0.9481,1,7.0764,5.8265,60.9502469599372
"917264",10,"A-12",3552.1,18256.6,38.4695,22.7416,0.9347,1,8.1763,6.3766,141.822850418536
"917265",11,"A-12",3627.2,18122.3,48.1359,26.224,0.8796,1,9.9048,6.659,180.916626452592
"917266",12,"A-12",4169,18924.9,30.9836,20.3006,0.9448,1,7.1503,5.8325,44.0886694776331
"917267",13,"A-12",3939.3,17963.4,21.6062,16.9267,0.9476,1,5.8568,4.9347,76.9318786419479
"917268",14,"A-12",3757.1,18313.8,23.0775,17.5939,0.9369,1,6.3304,4.8616,90.43948079707
"917269",15,"A-12",4071.2,18897.1,40.5043,23.9872,0.8846,1,9.1956,5.8348,108.471174008606
"917270",16,"A-12",4435.5,18260.6,37.3118,22.1512,0.9556,1,7.5667,6.5772,63.4323867252211
"917271",17,"A-12",4113.2,18937.8,20.4552,16.5749,0.9357,1,5.8836,4.8308,69.3049967291945
"917272",18,"A-12",3739,18105.8,25.0115,18.279,0.9407,1,6.3394,5.3776,57.2694368891517
"917273",19,"A-12",3715.3,18036.9,21.1504,17.1782,0.9007,1,6.472,4.4348,121.020432648284
"917274",20,"A-12",4344.3,18676.9,28.2653,19.4151,0.9423,1,6.6516,5.6529,156.968718481047
"917275",21,"A-12",4486.9,18566.4,31.8077,20.4374,0.957,1,6.9415,6.1239,88.7775113897414
"917276",22,"A-12",3957.2,18324.5,28.969,19.7376,0.9344,1,6.9934,5.3215,112.870201383237
"917277",23,"A-12",4118.6,18641.2,36.7416,22.3128,0.9274,1,8.0994,5.9805,100.088655159711
"917278",24,"A-12",3775.1,19125.5,33.917,21.3713,0.9332,1,7.6679,5.8154,83.6276371762857
"917279",25,"A-12",4123.5,18916.7,29.4932,19.8438,0.9412,1,6.9421,5.4982,6.0500433360017
"917280",26,"A-12",4059.9,18784,22.7766,17.3808,0.9475,1,6.1562,4.9561,67.348048323783
"917281",27,"A-12",3855.9,18009.1,30.8979,20.3795,0.9349,1,7.1776,5.858,122.923072398544
"917282",28,"A-12",3642.4,18078,35.8074,22.4456,0.8931,1,8.4145,5.6357,88.4028243873714
"917283",29,"A-12",4427.1,18175.6,28.3873,19.3924,0.9486,1,6.7197,5.445,183.00392082783
"917284",30,"A-12",4028.7,18079.1,34.9807,21.4342,0.9568,1,7.5442,6.0124,30.9739355773765
"917285",31,"A-12",3755.3,18301.2,27.3628,19.1914,0.9336,1,6.9793,5.2987,84.6494437456498
"917286",32,"A-12",4431.6,18139.4,41.0519,23.422,0.9404,1,8.3853,6.5889,4.74753864683243
"917287",33,"A-12",4425.1,18419.2,34.686,21.4413,0.9481,1,7.6464,5.9351,158.094795167001
"917288",34,"A-12",3665.2,18148.3,41.6664,23.2513,0.9685,1,7.6884,6.7817,21.9443650779694
"917289",35,"A-12",4505.4,18222.5,45.9738,25.8147,0.8669,1,10.1576,6.0514,75.3316951150205
"917290",36,"A-12",4035.4,17963.1,37.8748,22.9657,0.9024,1,8.7612,5.9746,352.736800801294
"917291",37,"A-12",4255.7,18218.4,28.5714,19.7294,0.9224,1,7.1992,5.3072,138.931756320161
"917292",38,"A-12",3740.6,18114.7,27.5728,19.4574,0.9152,1,7.258,4.8642,34.7809130929801
"917293",39,"A-12",4312.6,18482.6,28.5015,19.4352,0.9482,1,6.7016,5.7232,143.201544813219
"917294",40,"A-12",3800.8,18499,39.7713,22.9875,0.9458,1,8.0161,6.6283,18.0685691000264
"917295",41,"A-12",4161.9,17984.8,27.0206,19.7847,0.8675,1,7.5712,4.9672,123.281236857594
"917296",42,"A-12",3822.5,18204.4,29.2086,19.6363,0.9519,1,6.5703,5.9098,229.466595101744
"917297",43,"A-12",3733.3,18427.9,39.2432,23.954,0.8594,1,9.3117,5.4912,111.235130595339
"917298",44,"A-12",4231.3,18154.2,21.212,16.8739,0.9362,1,5.9315,4.7264,21.989624858033
"917299",45,"A-12",3852.4,18228.5,32.9424,21.6678,0.8817,1,8.2484,5.4838,108.060275671098
"917300",46,"A-12",4241.8,18310,23.2873,17.5651,0.9485,1,6.1783,4.9287,233.460994218678
"917301",47,"A-12",4466,18206.3,27.6604,19.4202,0.9216,1,7.1456,4.9291,82.6605871523811
"917302",48,"A-12",4099.5,18933.2,26.416,18.9262,0.9267,1,6.9238,4.9495,86.9792440210308
