"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"65187",1,"K-13",2919.4,3339.6,6540.7314,381.4592,0.5649,0.9458,171.4976,51.2147,92.8155216568458
"65188",2,"K-13",2915.7,3217.2,3465.2661,266.2287,0.6144,0.8917,108.6374,43.8056,102.322737263244
"65189",3,"K-13",2473.3,3308.5,36.2739,21.8814,0.952,1,7.5722,6.3329,53.1139054830238
"65190",4,"K-13",2282,3302,30.2893,20.0835,0.9437,1,7.0612,5.6602,96.3853195885236
"65191",5,"K-13",2451.4,3303.9,29.2445,19.8317,0.9344,1,7.0613,5.4976,30.6405585495888
"65192",6,"K-13",2233.5,3246.9,106.7818,37.009,0.9797,1,12.5973,11.1934,115.511686316018
"65193",7,"K-13",2805.7,3283.2,56.3962,27.3646,0.9464,1,9.6415,7.7025,100.498292635673
"65194",8,"K-13",2210.2,3244.3,80.8329,32.164,0.9819,1,10.5824,9.8454,118.147874948249
"65195",9,"K-13",2237.8,2749.6,28.7015,19.4821,0.9503,1,6.8684,5.4887,101.1963597495
"65196",10,"K-13",2413.3,3667.3,28.3163,19.3185,0.9535,1,6.6013,5.6097,240.963361599491
"65197",11,"K-13",2348.4,3552.4,148.0953,43.5575,0.9809,1,14.6035,13.1188,100.40517815621
"65198",12,"K-13",2408,3675.8,31.5853,20.3917,0.9545,1,7.1013,5.8903,49.1691158039644
"65199",13,"K-13",2332.5,3520.4,34.8806,21.6006,0.9394,1,7.67,6.036,102.036535487396
"65200",14,"K-13",2451.8,3040.1,33.4093,21.0921,0.9437,1,7.4731,5.8715,89.6020947801583
"65201",15,"K-13",2801.8,3122.8,34.0186,21.0948,0.9607,1,6.9853,6.5203,71.533054631754
"65202",16,"K-13",2472.9,3315.9,32.8364,20.8558,0.9487,1,7.1687,6.2085,105.463926529661
"65203",17,"K-13",1989.4,3085.6,37.847,22.356,0.9516,1,7.7595,6.5787,97.1594516656667
"65204",18,"K-13",2503.5,3732.7,83.4936,32.7217,0.9799,1,11.1004,9.8762,93.6392376367828
"65205",19,"K-13",1938.1,2979.2,27.7487,19.2442,0.9416,1,6.7389,5.5394,140.099192712687
"65206",20,"K-13",2124.5,3431.6,39.0718,22.9223,0.9345,1,8.4333,6.1251,44.0198696606931
"65207",21,"K-13",2335.8,3413.3,30.6466,20.0973,0.9535,1,6.8864,5.8638,21.4814593233517
"65208",22,"K-13",2485.8,3065.4,28.1214,19.2839,0.9503,1,6.5531,5.6875,158.123553453044
"65209",23,"K-13",2070.6,3283.2,58.8102,27.736,0.9607,1,9.8066,7.9234,85.2010986623155
"65210",24,"K-13",2380.7,3440.5,33.0297,20.8637,0.9535,1,7.1388,6.0636,88.2087512431516
"65211",25,"K-13",2824.4,3243.8,28.1015,19.3527,0.9429,1,6.8157,5.4278,82.8485265103341
"65212",26,"K-13",2558.3,3427.9,29.2045,19.6943,0.9462,1,6.8154,5.6216,95.571296265609
"65213",27,"K-13",2254.1,3635.8,29.371,19.5628,0.9644,1,6.5147,5.8935,157.964907678971
"65214",28,"K-13",2445.3,3289,30.5857,20.2584,0.9365,1,7.4185,5.5131,89.6609609646308
"65215",29,"K-13",2553.7,3184.7,41.0605,23.1672,0.9614,1,7.6714,7.0106,112.015923908144
"65216",30,"K-13",2497.8,3300.9,45.3446,24.583,0.9429,1,8.6834,7.1586,64.5722623321138
"65217",31,"K-13",1890.2,3291.7,30.7574,20.1067,0.956,1,6.8556,5.9758,316.591283077881
"65218",32,"K-13",2085.6,3126.6,35.7778,21.7522,0.9502,1,7.7142,6.0608,78.8198370124074
"65219",33,"K-13",2550.8,3283.1,24.2727,17.9908,0.9424,1,6.3286,4.9653,97.9891937323182
"65220",34,"K-13",1844.5,3189.2,37.6556,22.3577,0.9466,1,7.8274,6.5296,89.9545882538996
"65221",35,"K-13",2026.2,3324.4,23.622,17.7221,0.9451,1,6.1329,5.263,239.220850897173
"65222",36,"K-13",2571.9,3045.6,28.1477,19.4684,0.9332,1,6.9879,5.4532,137.999488541376
"65223",37,"K-13",2438.2,3080.8,28.8315,19.6298,0.9403,1,6.7008,5.7934,238.908000676017
"65224",38,"K-13",2780.1,3401.6,22.7628,17.3033,0.9554,1,5.8833,5.0507,74.3534488621506
"65225",39,"K-13",2673.8,3561.9,35.4474,21.7624,0.9405,1,7.6032,6.2897,77.8070312518241
"65226",40,"K-13",1837.7,3208.1,38.3753,22.7032,0.9356,1,7.99,6.2203,122.771529023332
"65227",41,"K-13",2663,3133.2,28.2099,19.2559,0.9561,1,6.6196,5.6146,181.899253556
"65228",42,"K-13",2772.8,3298.6,39.5865,22.9085,0.9479,1,7.8733,6.8835,92.9573740584329
"65229",43,"K-13",2674.7,2948.2,29.4844,19.8184,0.9433,1,6.8893,5.6806,123.740847961351
"65230",44,"K-13",2458,3097.4,23.601,17.6158,0.9557,1,6.0089,5.211,246.82763234069
"65231",45,"K-13",2240.1,2965.7,29.8643,19.9754,0.9405,1,7.0736,5.5712,95.2865406543006
"65232",46,"K-13",2262.2,3632.7,29.2018,19.5663,0.9585,1,6.5821,5.9231,79.9734705889653
"65233",47,"K-13",1993.5,3309.2,26.9481,19.0009,0.938,1,6.611,5.4982,110.380067986796
"65234",48,"K-13",2517.3,3694.2,35.2518,21.6346,0.9464,1,7.4312,6.4838,76.1896565674587
"65235",49,"K-13",2126.7,3060.1,32.6056,20.7999,0.9471,1,7.2284,6.1355,44.444005876209
"65236",50,"K-13",2474.7,3438.2,26.0484,18.6207,0.9441,1,6.6681,5.2181,60.2666563002215
"65237",51,"K-13",2793.8,2988,23.0158,17.4267,0.9524,1,5.9906,5.1072,132.892662982646
"65238",52,"K-13",2337.8,3185.6,26.7369,18.9709,0.9336,1,6.6678,5.2072,129.074111912925
