"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"64992",1,"B-3",7103.3,2543.3,46.2326,24.6799,0.9538,1,8.4373,7.1265,87.5674214994944
"64993",2,"B-3",6576.8,3156.7,50.4547,25.6294,0.9652,1,8.7088,7.2063,103.967772702241
"64994",3,"B-3",6679.9,3159.6,54.3609,26.6935,0.9587,1,9.2311,7.8385,69.149195005325
"64995",4,"B-3",7317.6,2390.6,40.7328,23.1839,0.9523,1,8.165,6.5187,133.113467646051
"64996",5,"B-3",6778.3,3245.5,59.3242,27.6868,0.9725,1,9.4206,8.3382,81.3578923999165
"64997",6,"B-3",6952.6,2780.6,53.78,26.8614,0.9366,1,9.5522,7.3125,91.6621060750348
"64998",7,"B-3",7092.3,2496.8,44.9576,24.8283,0.9165,1,9.343,6.2944,124.052587860046
"64999",8,"B-3",6520.4,2896,51.4398,26.0908,0.9496,1,9.3696,6.9583,116.620847780024
"65000",9,"B-3",6621,2892.9,39.7357,22.8669,0.9549,1,7.6753,6.9551,81.4441714927954
"65001",10,"B-3",6977.8,2516.1,38.4214,22.4881,0.9547,1,7.8168,6.317,42.6433369534139
"65002",11,"B-3",6764.9,2925.2,41.7099,23.3791,0.9589,1,7.8363,6.8635,245.130834416893
"65003",12,"B-3",6747,2903.3,48.7312,25.3189,0.9553,1,8.9024,7.3614,134.880453139421
"65004",13,"B-3",6316.7,2711.6,33.5773,21.3019,0.9299,1,7.6111,5.7136,84.2037958774775
"65005",14,"B-3",6608.3,2693.3,36.746,21.9514,0.9583,1,7.528,6.1407,102.441858195143
"65006",15,"B-3",7142,2655.6,39.6941,22.7462,0.9641,1,7.6365,6.7713,66.1480192525915
"65007",16,"B-3",6511.1,2932.2,43.5573,24.0204,0.9487,1,8.6035,6.5733,85.7964654765481
"65008",17,"B-3",6644.9,2673.5,35.1045,21.5414,0.9507,1,7.5967,5.9948,120.535087706809
"65009",18,"B-3",6792.5,2627.5,40.3624,23.1104,0.9497,1,8.1721,6.5534,87.410035434855
"65010",19,"B-3",6622.4,2872,43.4538,23.9075,0.9554,1,8.2334,7.0698,42.8585445536902
"65011",20,"B-3",6864.7,2988.4,40.866,23.1287,0.96,1,7.9915,6.6108,60.2362191646512
"65012",21,"B-3",7113.5,2584.5,40.4136,22.9299,0.9659,1,7.6398,6.9776,16.3049866775157
"65013",22,"B-3",6989.1,3196.8,44.4744,24.1103,0.9614,1,8.2131,6.947,145.863715580434
"65014",23,"B-3",7206.6,3073.7,43.9489,23.8249,0.973,1,8.0056,7.1824,318.789497044217
"65015",24,"B-3",6874.3,3067.9,44.2226,25.1383,0.8794,1,9.7601,6.0147,118.479194772685
"65016",25,"B-3",6379.5,3040.1,45.125,24.4462,0.9489,1,8.5248,6.7622,55.9842491107604
"65017",26,"B-3",6585,2949,45.0855,24.2613,0.9625,1,8.0615,7.1303,155.803791755589
"65018",27,"B-3",6619.8,2854,43.6675,23.9211,0.959,1,8.2379,7.0412,41.8721367883343
"65019",28,"B-3",6787.7,2287.2,37.0771,22.2292,0.9429,1,7.8125,6.0052,123.986796699991
"65020",29,"B-3",6833.6,3009.8,42.1229,23.5565,0.9539,1,8.2825,6.6069,94.2581411422718
"65021",30,"B-3",6899.9,2744.9,45.8672,24.4948,0.9606,1,8.4761,7.0541,105.854941528206
"65022",31,"B-3",6721.9,2649.7,51.2352,25.8865,0.9608,1,9.0905,7.1559,39.2541382278836
"65023",32,"B-3",6799.9,2980.8,44.5272,24.1721,0.9576,1,8.1792,7.3879,63.5463909932221
"65024",33,"B-3",6888.4,3030.6,48.1542,25.263,0.9481,1,8.9189,7.0388,118.357249003468
"65025",34,"B-3",6478.8,3157.6,60.7082,28.3721,0.9477,1,10.2014,8.026,88.9705657772715
"65026",35,"B-3",6598.3,3180.1,84.8759,33.1366,0.9714,1,11.2445,9.6273,105.90890310168
"65027",36,"B-3",7295.9,2696.3,54.1776,26.5922,0.9628,1,9.021,7.6544,82.2778614256201
"65028",37,"B-3",7409.6,2597.8,43.9709,24.082,0.9528,1,8.2123,7.2466,46.2353582831765
"65029",38,"B-3",6658.7,3032.9,73.2411,31.3657,0.9355,1,11.2233,8.5239,101.897539182789
"65030",39,"B-3",7001.3,2526.6,33.2528,20.9865,0.9488,1,7.2019,6.2689,236.77207362424
"65031",40,"B-3",6938.4,2203.4,46.8936,25.1758,0.9297,1,9.0483,6.8575,110.52122764922
"65032",41,"B-3",6392.3,3042.9,35.4118,21.7468,0.9409,1,7.847,5.9731,55.9640679945821
"65033",42,"B-3",7377.4,2934.1,71.829,31.4088,0.915,1,11.7674,8.0933,40.1400421423435
"65034",43,"B-3",6483.1,3134.3,44.7435,24.1657,0.9628,1,8.1732,7.0354,66.0645247410622
"65035",44,"B-3",7114.3,2602.7,47.1537,24.8136,0.9624,1,8.5429,6.9254,90.1014571404478
"65036",45,"B-3",7295.8,2643.8,78.9871,32.1583,0.9598,1,10.8835,9.6566,98.4332866906102
"65037",46,"B-3",7023.5,2966,35.3234,22.0289,0.9147,1,8.1631,5.7829,94.2302423432651
"65038",47,"B-3",6558,3019,52.5578,26.2852,0.9559,1,9.1161,7.5752,122.808524706685
"65039",48,"B-3",6400.1,3047.9,34.1163,21.4032,0.9359,1,7.6346,5.716,55.5198296123866
"65040",49,"B-3",6989.8,2358.5,47.7491,24.9892,0.9609,1,8.5762,7.2901,96.0347684988817
"65041",50,"B-3",7161.3,3038.6,56.1414,27.3123,0.9457,1,9.7908,7.2444,94.9489432304171
"65042",51,"B-3",6714.2,2835.4,30.9829,20.2103,0.9532,1,6.8736,6.0097,102.908675580447
"65043",52,"B-3",6674.5,2367.2,48.4097,25.6767,0.9227,1,9.3395,6.5608,87.0617782262497
"65044",53,"B-3",6937.7,2906.1,50.3093,25.6165,0.9634,1,8.7469,7.6205,137.037588135626
"65045",54,"B-3",6712,2289.2,35.5404,21.8525,0.9353,1,7.7498,5.8455,129.29605968817
"65046",55,"B-3",6706.3,2656.4,58.0942,27.8532,0.941,1,10.1772,7.2891,62.4135360844939
"65047",56,"B-3",7393.5,2609.1,36.8798,22.0419,0.9539,1,7.642,6.2713,66.1227364350181
"65048",57,"B-3",6537.1,2306.4,58.7462,27.8091,0.9546,1,10.0154,7.8573,110.385542883166
"65049",58,"B-3",6700.8,2387.6,35.0794,21.4414,0.9589,1,7.2082,6.408,14.4114224191431
"65050",59,"B-3",6638.7,2768.7,34.141,21.3375,0.9423,1,7.4917,5.8729,170.053653862112
"65051",60,"B-3",6398.2,3059.1,39.5865,23.0157,0.9391,1,8.2575,6.2152,86.8835674471327
"65052",61,"B-3",6700.2,2685.3,40.8999,23.6112,0.9219,1,8.8273,6.0449,81.3998571121627
"65053",62,"B-3",6571.8,3020,34.2338,21.3852,0.9407,1,7.5088,5.863,120.108809716877
"65054",63,"B-3",6945.7,3099.5,46.1217,24.7231,0.9482,1,8.9114,6.7006,144.03183886408
"65055",64,"B-3",7011.3,2842.5,40.7672,23.3729,0.9378,1,8.406,6.3354,117.829928769713
"65056",65,"B-3",6722.6,2471.1,60.2043,28.6012,0.9248,1,10.4173,7.6975,119.840404279192
"65057",66,"B-3",6784.6,2603.1,43.263,24.6232,0.8967,1,9.2528,5.8694,101.548690756991
"65058",67,"B-3",6722.3,2410.3,36.9931,22.278,0.9367,1,8.0362,6.3186,106.941503958078
"65059",68,"B-3",6770.1,2319.6,43.0614,24.334,0.9138,1,9.1396,6.0874,95.6227086909328
"65060",69,"B-3",6631,2785.1,50.4461,25.736,0.9571,1,9.0319,7.4323,55.4651981461013
"65061",70,"B-3",6703.3,2666.6,31.0735,20.2969,0.9479,1,7.1458,5.8727,135.049801984057
"65062",71,"B-3",7333.8,2870.8,41.3595,23.3738,0.9513,1,8.2754,6.4338,52.7107348216636
"65063",72,"B-3",7321.8,3047.6,45.7446,24.5805,0.9514,1,8.588,7.0596,90.806561629912
"65064",73,"B-3",6939.7,2946.3,56.9915,27.348,0.9576,1,9.5103,7.8227,132.958025636746
"65065",74,"B-3",6542.1,2424.2,52.0581,26.0588,0.9634,1,8.8659,7.4353,103.768100605122
"65066",75,"B-3",6504.6,2918.2,64.716,29.2465,0.9508,1,10.6782,7.8763,81.0854433421799
"65067",76,"B-3",6397.8,2905.1,31.4572,20.5613,0.935,1,7.1837,5.7982,66.3904266667014
"65068",77,"B-3",7156.9,2627.4,41.4952,23.3557,0.9559,1,8.0164,6.6505,135.862133688082
"65069",78,"B-3",6674.5,3106,54.7138,26.6766,0.9662,1,9.1076,7.5061,138.865892018601
"65070",79,"B-3",6409.4,2956.7,26.2406,18.7249,0.9405,1,6.5405,5.3215,84.2129523775686
"65071",80,"B-3",6702.3,2826,43.9732,23.9986,0.9595,1,8.3271,6.7965,172.333698271968
"65072",81,"B-3",6854.3,3122.6,37.7367,22.3535,0.949,1,7.7568,6.3142,104.820593571738
"65073",82,"B-3",6772.6,2632.7,67.931,29.8348,0.959,1,10.6058,8.0927,85.0749053377484
"65074",83,"B-3",7392.7,2625.4,42.475,24.438,0.8937,1,9.2289,6.0235,105.490473516089
"65075",84,"B-3",6406.1,3053.8,47.0427,24.907,0.9529,1,8.618,7.0352,152.947233716954
"65076",85,"B-3",6595.7,2766.2,36.8507,22.0962,0.9485,1,7.4372,6.5528,114.028216205525
"65077",86,"B-3",6324.5,2549.8,35.481,21.6288,0.9531,1,7.5885,6.129,24.0484690232446
"65078",87,"B-3",6540.6,3184.6,61.3476,28.9502,0.9198,1,10.0583,8.3198,64.9842100762803
"65079",88,"B-3",6605.6,2313.5,34.0899,21.2986,0.9444,1,7.4048,6.034,85.327072145633
"65080",89,"B-3",6764.9,2911.4,42.6835,23.6851,0.9561,1,8.2972,6.7479,128.706123235
"65081",90,"B-3",6853.1,2526.4,35.4879,21.7526,0.9425,1,7.7339,6.0127,65.918383161616
"65082",91,"B-3",6786.5,2156.8,38.2963,22.3447,0.9639,1,7.4644,6.6748,101.191708143549
"65083",92,"B-3",6924.1,2848.7,34.9639,21.5569,0.9455,1,7.5743,6.0842,114.473794560913
"65084",93,"B-3",7015.2,2414.6,40.5397,23.2989,0.9385,1,8.4678,6.3197,70.8826362179504
"65085",94,"B-3",7323.8,3010.1,44.9669,24.7385,0.9233,1,9.3254,6.4556,86.9359880464195
"65086",95,"B-3",6907.2,2856.7,50.0031,25.4763,0.9681,1,8.619,7.3117,148.277697180459
"65087",96,"B-3",6772.9,2426.8,76.7496,31.685,0.9607,1,11.1172,8.653,169.709547079926
"65088",97,"B-3",6799.9,3113.9,44.9938,25.0368,0.902,1,9.6809,5.9787,104.17948235975
"65089",98,"B-3",6681.2,2763.1,38.3551,22.3853,0.9618,1,7.5213,6.6024,92.1840003655012
"65090",99,"B-3",6726.3,2397.1,37.1419,23.2287,0.865,1,9.3182,5.2913,109.447012005383
"65091",100,"B-3",7307,2869.8,35.8481,21.6266,0.9632,1,7.4133,6.1127,93.8368826105157
"65092",101,"B-3",6696.5,2935.3,41.2558,23.7895,0.9161,1,8.6242,6.2088,47.7298328752079
"65093",102,"B-3",7317.8,2509.4,66.0195,29.2934,0.9668,1,10.1609,8.4509,71.4306833856285
"65094",103,"B-3",6288.5,2641.8,27.2553,18.9614,0.9526,1,6.5005,5.4456,130.573932977103
"65095",104,"B-3",6885.6,3141.7,38.4747,23.539,0.8726,0.979,8.6528,6.0392,79.781385675358
"65096",105,"B-3",6718.9,2901.1,41.8525,23.8986,0.9208,1,8.5673,6.1633,103.710083701526
"65097",106,"B-3",6697.3,2699.7,35.8755,21.7117,0.9564,1,7.2592,6.4686,100.193748012192
"65098",107,"B-3",6580,3136.5,68.4452,29.6666,0.9773,1,9.9621,8.73,91.0606210867729
"65099",108,"B-3",6612.4,2752.2,34.9845,21.5035,0.9508,1,7.5528,5.9442,96.9231607898209
"65100",109,"B-3",6967,3297.7,40.005,23.3002,0.926,1,8.4075,6.1364,134.104795683199
"65101",110,"B-3",6643.7,2700.4,34.6336,21.3898,0.9512,1,7.1514,6.354,161.645055082652
"65102",111,"B-3",6597.6,2709.4,39.7384,22.7941,0.9611,1,7.6959,6.9498,124.21053284943
"65103",112,"B-3",6998.4,3012.4,45.8906,24.9932,0.9232,1,9.1394,6.351,92.5510892472721
"65104",113,"B-3",6945.5,3133.3,41.6049,23.4259,0.9527,1,8.0999,6.6147,81.7466123697721
"65105",114,"B-3",6621,3107.4,40.7203,23.1731,0.9529,1,8.1117,6.5853,348.927128326597
"65106",115,"B-3",6415.5,3039.4,40.4052,23.2382,0.9402,1,8.2179,6.162,125.427400774814
"65107",116,"B-3",6822.7,2745.5,48.1221,24.9315,0.9729,1,8.3482,7.4731,145.118743284533
"65108",117,"B-3",6644.9,2659.4,41.3771,23.357,0.9531,1,8.1411,6.4905,137.734817111484
"65109",118,"B-3",6401.8,3080.2,57.6097,28.1027,0.9167,1,10.5949,6.9662,66.8472732131219
"65110",119,"B-3",7152.3,2455.3,45.8657,24.5528,0.9561,1,8.6953,6.9629,66.4963284228897
"65111",120,"B-3",6620.5,2268.4,37.8918,22.4351,0.946,1,7.7137,6.4691,93.7009197298184
"65112",121,"B-3",6709.7,2641.4,37.9484,22.61,0.9328,1,8.2541,6.0412,113.434185248435
"65113",122,"B-3",6897.3,2731.7,32.5322,20.6999,0.9541,1,7.2055,6.0545,38.4625281290657
"65114",123,"B-3",6746.9,2964.1,41.9422,23.6462,0.9426,1,8.2674,6.7646,351.193850656514
"65115",124,"B-3",7043.8,2464.5,35.5587,21.639,0.9543,1,7.5093,5.946,99.3857044556013
"65116",125,"B-3",7276,2331.7,27.7588,19.1053,0.9557,1,6.4568,5.6949,67.1027272682672
"65117",126,"B-3",6680.2,2797,55.4535,27.086,0.9498,1,9.448,7.5897,138.233519946431
"65118",127,"B-3",7078.4,2692.3,37.0207,22.075,0.9547,1,7.6748,6.328,108.348822151889
"65119",128,"B-3",6502.7,2669.7,39.379,23.1053,0.9269,1,8.5367,5.9367,77.52953434029
"65120",129,"B-3",6490.6,2652.7,51.696,25.8818,0.9698,1,8.6733,7.6915,105.438255240269
"65121",130,"B-3",7137.9,2645.3,44.883,24.5424,0.9364,1,8.9294,6.4512,77.0925807807128
"65122",131,"B-3",6678.8,2848.8,52.7837,26.3361,0.9563,1,9.02,7.769,28.8627527392199
"65123",132,"B-3",6642.8,2328.2,30.5761,20.2533,0.9367,1,7.1718,5.5458,97.8681717763821
"65124",133,"B-3",6601.1,2806.6,32.9342,20.882,0.9491,1,7.1433,6.0838,97.4472916928571
"65125",134,"B-3",7282.9,2692.8,34.4567,21.5724,0.9304,1,7.7073,5.6541,115.854421128009
"65126",135,"B-3",7091.3,2418.2,37.4919,22.2223,0.954,1,7.7901,6.3102,193.210627254135
"65127",136,"B-3",6510.9,2971.7,32.1198,20.672,0.9445,1,7.0889,5.8308,100.557453492688
"65128",137,"B-3",6493.5,2909.7,45.2454,24.9364,0.9144,1,9.0082,6.2761,103.636122550427
"65129",138,"B-3",7071.6,2432.6,42.7599,24.6615,0.8835,1,9.303,5.805,82.3256937291582
"65130",139,"B-3",6722,2679.8,35.1608,21.4488,0.9604,1,7.3909,6.2657,41.6653785268538
"65131",140,"B-3",6359.9,3008.6,33.2904,21.6938,0.8889,1,8.3231,5.2749,84.4636469049402
"65132",141,"B-3",6470.5,2945.2,40.8796,23.6045,0.922,1,8.8311,6.1245,82.0809494812846
"65133",142,"B-3",6871.9,3283.2,30.5469,20.108,0.9494,1,7.0772,5.6555,81.1864710192961
"65134",143,"B-3",7376,2675.6,35.5395,21.7103,0.9475,1,7.5123,6.1441,46.3532161088144
"65135",144,"B-3",6525.9,2960.3,35.2961,21.5469,0.9554,1,7.4137,6.2326,138.675835449306
"65136",145,"B-3",6343.5,2475,51.5978,26.519,0.922,1,9.7927,6.6439,119.15456911569
"65137",146,"B-3",7306.8,3033.2,47.0399,25.3725,0.9182,1,9.4174,6.3029,100.108681081546
"65138",147,"B-3",6286.2,2729.9,45.1128,24.4176,0.9508,1,8.7078,6.7598,144.138468510002
"65139",148,"B-3",6511.5,3067.5,36.8027,22.3437,0.9264,1,7.9926,5.7434,101.979917977202
"65140",149,"B-3",6502.4,3051.5,30.8285,20.3083,0.9393,1,7.0621,5.9151,137.605474669682
