"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"710657",1,"D-9",7942,14330.9,36.85,22.1644,0.9426,1,7.5876,6.4991,76.8575801874022
"710658",2,"D-9",8122.3,14730.7,39.5579,22.8011,0.9562,1,7.677,6.7269,328.348084952063
"710659",3,"D-9",7902.6,14612.5,44.2551,24.0683,0.96,1,8.3584,6.7593,76.8681490782495
"710660",4,"D-9",7795.9,14504.6,54.747,27.5477,0.9066,1,10.4663,6.5231,111.153188069873
"710661",5,"D-9",8211.4,14105.4,42.9837,23.788,0.9545,1,8.116,7.2519,60.4450426943138
"710662",6,"D-9",8193.8,14706,65.0583,28.9244,0.9772,1,9.7424,8.7892,142.34748506325
"710663",7,"D-9",8153.7,14311.7,29.8806,19.8644,0.9516,1,6.6788,5.8499,163.142145440153
"710664",8,"D-9",8143,14624.5,42.4727,23.6601,0.9534,1,8.2888,6.6166,122.674664312295
"710665",9,"D-9",7893.5,14524.2,36.3834,22.1442,0.9324,1,7.9678,5.7607,89.8425957044142
"710666",10,"D-9",8021.8,14173.8,34.3978,21.2989,0.9529,1,7.4632,6.0815,70.1089423356078
"710667",11,"D-9",8039.3,14082.2,23.987,17.8875,0.9421,1,6.0934,5.4026,257.374226123836
"710668",12,"D-9",8100.4,13967.8,24.0175,18.0089,0.9306,1,6.4022,4.7782,92.0054673358744
"710669",13,"D-9",8119.6,14598.1,54.4022,26.557,0.9693,1,9.2002,7.6157,72.4785964494802
"710670",14,"D-9",8288.9,14186.3,22.0181,17.1116,0.945,1,6.0254,4.8501,107.982634526098
"710671",15,"D-9",7961.8,14205.5,18.9785,15.8639,0.9477,1,5.275,4.7634,87.5921500288307
"710672",16,"D-9",7969.3,14314.5,45.9636,24.5158,0.961,1,8.3418,7.1746,34.7063527312591
"710673",17,"D-9",8152.8,14740.9,46.508,25.2466,0.9169,1,9.3577,6.4115,91.5697376982561
"710674",18,"D-9",7872.4,14487.3,28.647,19.6386,0.9334,1,7.015,5.3369,131.428371311794
"710675",19,"D-9",7919.8,14399,50.9,26.2213,0.9303,1,9.7114,7.1226,31.6977297562424
"710676",20,"D-9",8084.9,14545.5,39.3288,22.6884,0.9601,1,7.7058,6.7652,85.9421023764525
"710677",21,"D-9",8082.1,14321.7,32.0132,20.6995,0.9389,1,7.45,5.5771,92.723456209533
"710678",22,"D-9",8125,14628.2,28.171,19.2519,0.9551,1,6.7578,5.6079,26.3915900820376
"710679",23,"D-9",8304.7,14282.1,34.6053,21.4491,0.9452,1,7.4634,5.9072,74.2771349813792
"710680",24,"D-9",8128.9,14400.8,34.6054,21.3991,0.9496,1,7.598,5.9315,25.2890939126489
"710681",25,"D-9",8103.4,14676.3,44.6879,24.332,0.9485,1,8.7909,6.7066,60.3544214714468
"710682",26,"D-9",7966.4,14172,20.0312,16.5485,0.9192,1,5.9409,4.5268,117.662895594232
"710683",27,"D-9",7867.6,14542.3,23.5589,17.8086,0.9335,1,6.278,4.9864,95.4112263110594
"710684",28,"D-9",8129.9,14062.9,29.0403,19.7157,0.9388,1,6.9069,5.4743,92.0309495031597
"710685",29,"D-9",8095.8,14046.5,24.1623,18.1282,0.9239,1,6.5122,4.6827,83.6865021617047
"710686",30,"D-9",7843.4,14535.1,18.3107,15.5919,0.9465,1,5.3025,4.5579,114.373435695447
"710687",31,"D-9",8125,14641.1,52.2501,26.0743,0.9658,1,8.7593,7.6146,49.252061332777
"710688",32,"D-9",8001,14390,30.7345,20.2322,0.9435,1,7.0734,5.8635,80.6114008583056
"710689",33,"D-9",8268,14135,38.2635,22.6037,0.9411,1,8.205,5.9804,10.6088350133527
"710690",34,"D-9",8221.2,14062.7,37.0293,22.1025,0.9525,1,7.7349,6.1752,43.5853773182251
"710691",35,"D-9",8210.5,14122.3,26.2925,18.6859,0.9463,1,6.4942,5.2387,95.8539765595079
"710692",36,"D-9",8289.8,14533.3,30.6335,20.1297,0.95,1,7.0256,5.7616,135.697556691209
"710693",37,"D-9",8221.2,14220.7,23.497,17.6241,0.9506,1,5.9559,5.0338,79.9849227703979
"710694",38,"D-9",8262.8,14565.2,24.9485,18.2183,0.9446,1,6.3631,5.0594,101.50784553821
"710695",39,"D-9",8269.3,14142.3,23.2047,17.5647,0.9452,1,5.9665,5.3019,223.767772580322
"710696",40,"D-9",7868.3,14558.3,18.2283,15.6303,0.9376,1,5.2999,4.6852,119.647816714557
"710697",41,"D-9",8390.4,14585.8,19.9253,16.2914,0.9434,1,5.6117,4.7109,57.4058269891734
"710698",42,"D-9",8213.7,14116.1,27.0414,19.126,0.9289,1,7.0814,5.1529,77.1610309477492
"710699",43,"D-9",7842.9,14485.6,29.1506,19.6003,0.9535,1,6.753,5.632,48.8265588033541
"710700",44,"D-9",8372.5,14555.4,18.6188,15.7563,0.9424,1,5.3803,4.5407,63.1318064607424
"710701",45,"D-9",7926.6,14404.2,40.5564,23.5155,0.9216,1,8.6757,6.2125,144.936356576889
"710702",46,"D-9",8140.3,14168.2,35.7475,21.9338,0.9337,1,7.836,6.1987,89.6738838861028
"710703",47,"D-9",8485.3,14578.8,31.8605,21.055,0.9031,1,8.0593,5.0913,106.637653214153
"710704",48,"D-9",7954.9,14218.6,31.22,20.3484,0.9475,1,7.1566,5.813,68.4474616770275
"710705",49,"D-9",7967.6,14209.3,25.3565,18.2472,0.957,1,6.1742,5.3722,184.736058699607
"710706",50,"D-9",7912.3,14569.5,44.8651,25.2402,0.885,1,9.6816,5.6969,95.4510700013961
"710707",51,"D-9",7924.1,14370.9,46.3047,24.9388,0.9356,1,9.1035,6.4028,98.2759668665088
"710708",52,"D-9",7894.4,14573.6,58.8121,28.9643,0.8809,1,11.1239,6.8035,79.1054094618965
"710709",53,"D-9",8177.2,14745.2,68.2796,30.6613,0.9127,1,11.6445,7.5281,137.950961073962
"710710",54,"D-9",8133.4,14603.3,41.235,23.3699,0.9488,1,8.4195,6.4423,342.721384967003
