"","Centroid.X.µm","Centroid.Y.µm","Cell.ID"
"1",14943.81406,1656.69594,1
"2",14942.37942,1657.46774,1
"3",14940.63606,1659.61516,1
"4",14940.44538,1662.32554,1
"5",14941.15816,1663.58766,1
"6",14942.36126,1664.43664,1
"7",14945.23508,1664.36854,1
"8",14946.39278,1663.51048,1
"9",14947.4052,1660.93176,1
"10",14946.86494,1657.88088,1
"11",14945.5665,1656.70048,1
"12",14943.81406,1656.69594,1
"13",15031.81288,1285.7507,2
"14",15030.49174,1285.955,2
"15",15028.9436,1287.96168,2
"16",15029.08434,1290.28162,2
"17",15030.64156,1291.98412,2
"18",15033.06592,1292.1748,2
"19",15034.0965,1291.43024,2
"20",15034.79112,1289.15116,2
"21",15034.6186,1287.98892,2
"22",15033.5971,1286.48618,2
"23",15031.81288,1285.7507,2
"24",15104.50282,1933.85386,3
"25",15103.3769,1935.25672,3
"26",15103.05456,1939.5107,3
"27",15103.44954,1941.01344,3
"28",15104.6027,1942.24832,3
"29",15106.29158,1942.61152,3
"30",15107.92144,1942.10304,3
"31",15109.28798,1941.16326,3
"32",15110.13242,1939.7604,3
"33",15110.31402,1938.1714,3
"34",15109.83732,1936.70044,3
"35",15107.70352,1934.7664,3
"36",15106.29158,1934.00368,3
"37",15104.50282,1933.85386,3
"38",15365.18508,1774.38182,4
"39",15363.38724,1775.9799,4
"40",15363.47804,1778.39972,4
"41",15365.15784,1780.10676,4
"42",15367.6049,1780.2248,4
"43",15369.72962,1778.60402,4
"44",15369.8295,1777.21024,4
"45",15369.29378,1775.99352,4
"46",15367.42784,1774.62244,4
"47",15365.18508,1774.38182,4
"48",15046.25462,1902.01938,5
"49",15044.99704,1902.45522,5
"50",15043.32632,1904.2803,5
"51",15043.32632,1906.70466,5
"52",15045.00158,1908.51158,5
"53",15047.50312,1908.5025,5
"54",15049.25556,1906.7319,5
"55",15049.50526,1905.49248,5
"56",15049.32366,1904.22128,5
"57",15047.603,1902.2373,5
"58",15046.25462,1902.01938,5
"59",15700.59574,1291.28042,6
"60",15698.7752,1291.74804,6
"61",15697.5948,1293.22808,6
"62",15697.50854,1295.74778,6
"63",15699.32,1297.54562,6
"64",15701.81246,1297.40942,6
"65",15702.67506,1296.55136,6
"66",15703.23802,1294.47204,6
"67",15703.11998,1293.4233,6
"68",15701.76706,1291.63454,6
"69",15700.59574,1291.28042,6
"70",15644.51312,1258.34726,7
"71",15643.20106,1258.61966,7
"72",15641.69832,1260.62634,7
"73",15641.56212,1263.01438,7
"74",15642.1387,1264.163,7
"75",15643.22376,1264.89848,7
"76",15645.6799,1264.61246,7
"77",15646.55612,1263.83612,7
"78",15647.3143,1261.78858,7
"79",15647.23712,1260.66266,7
"80",15645.77978,1258.72862,7
"81",15644.51312,1258.34726,7
"82",15416.1602,2206.18122,8
"83",15414.5712,2207.75206,8
"84",15414.37144,2210.07654,8
"85",15415.98768,2211.9788,8
"86",15418.50738,2211.84714,8
"87",15419.40176,2210.99816,8
"88",15419.84668,2208.87344,8
"89",15419.6106,2207.90642,8
"90",15418.30762,2206.38552,8
"91",15416.1602,2206.18122,8
"92",15383.68104,1843.68946,9
"93",15382.49156,1844.86532,9
"94",15382.20554,1846.42708,9
"95",15382.5188,1848.90592,9
"96",15384.07602,1850.82634,9
"97",15386.741,1851.07604,9
"98",15387.86692,1850.24068,9
"99",15388.3981,1847.73006,9
"100",15388.21196,1846.54966,9
"101",15386.741,1844.39316,9
"102",15385.3563,1843.68946,9
"103",15383.68104,1843.68946,9
"104",15123.0124,1964.76218,10
"105",15121.68672,1965.37054,10
"106",15120.0614,1967.34544,10
"107",15119.37586,1970.07852,10
"108",15119.96606,1971.61304,10
"109",15121.43248,1972.3803,10
"110",15123.0124,1972.22594,10
"111",15125.54572,1971.10456,10
"112",15126.599,1970.05582,10
"113",15127.3027,1968.57124,10
"114",15127.08932,1966.88236,10
"115",15125.95432,1965.62478,10
"116",15124.56054,1964.83482,10
"117",15123.0124,1964.76218,10
"118",15753.20072,1375.56098,11
"119",15752.21554,1376.49168,11
"120",15751.85688,1377.71294,11
"121",15751.92498,1379.91484,11
"122",15753.26428,1381.93514,11
"123",15754.55364,1382.35282,11
"124",15755.90202,1382.08042,11
"125",15756.91444,1381.19058,11
"126",15757.69986,1378.82978,11
"127",15757.53188,1377.5949,11
"128",15755.7749,1375.87424,11
"129",15753.20072,1375.56098,11
"130",15062.27174,1941.96684,12
"131",15059.40246,1942.64784,12
"132",15057.71812,1944.53648,12
"133",15057.11884,1947.2514,12
"134",15057.72266,1948.74052,12
"135",15059.05288,1949.73478,12
"136",15060.69182,1949.69392,12
"137",15061.98572,1948.89034,12
"138",15064.34198,1945.77136,12
"139",15064.54628,1944.17328,12
"140",15063.79718,1942.666,12
"141",15062.27174,1941.96684,12
"142",15858.66946,1572.20654,13
"143",15857.05322,1572.66508,13
"144",15856.0181,1573.92266,13
"145",15855.61858,1575.3119,13
"146",15855.84104,1577.74534,13
"147",15857.26206,1579.97448,13
"148",15858.66946,1580.61916,13
"149",15860.1722,1580.19694,13
"150",15861.12106,1579.02562,13
"151",15861.61138,1576.57402,13
"152",15861.5342,1575.38454,13
"153",15860.24484,1572.77858,13
"154",15858.66946,1572.20654,13
"155",15022.74196,1491.69872,14
"156",15021.33456,1492.37518,14
"157",15020.19956,1493.5919,14
"158",15019.88176,1495.25354,14
"159",15020.363,1496.85162,14
"160",15022.87362,1498.4951,14
"161",15025.4705,1498.28626,14
"162",15027.25472,1496.51566,14
"163",15027.52258,1495.25354,14
"164",15027.31374,1493.97326,14
"165",15025.59308,1491.92118,14
"166",15022.74196,1491.69872,14
"167",15078.93354,1885.10334,15
"168",15075.9553,1885.24862,15
"169",15074.7522,1886.11122,15
"170",15073.98948,1887.35518,15
"171",15073.71254,1890.30618,15
"172",15074.44802,1891.73628,15
"173",15075.83726,1892.58072,15
"174",15078.83366,1892.19482,15
"175",15080.61334,1890.90546,15
"176",15081.74834,1888.77166,15
"177",15081.68024,1887.0056,15
"178",15080.57248,1885.61182,15
"179",15078.93354,1885.10334,15
"180",15693.75396,1316.37754,16
"181",15692.40104,1317.04492,16
"182",15690.85744,1319.11062,16
"183",15690.50332,1321.65302,16
"184",15691.1707,1322.89698,16
"185",15692.36018,1323.67332,16
"186",15695.2113,1323.83222,16
"187",15696.60962,1322.21598,16
"188",15696.70496,1320.30918,16
"189",15696.28274,1317.7804,16
"190",15695.33388,1316.49558,16
"191",15693.75396,1316.37754,16
"192",15275.02976,2027.25982,17
"193",15273.71316,2028.07248,17
"194",15273.10934,2029.4708,17
"195",15273.52702,2032.13124,17
"196",15275.2613,2033.94724,17
"197",15277.93536,2034.2832,17
"198",15279.22926,2033.58858,17
"199",15279.87394,2032.27198,17
"200",15279.60608,2030.88728,17
"201",15277.61302,2028.2677,17
"202",15275.02976,2027.25982,17
"203",15648.63544,1427.61662,18
"204",15647.47774,1428.15688,18
"205",15646.84668,1429.26918,18
"206",15647.17356,1430.5086,18
"207",15648.5401,1432.4381,18
"208",15650.95538,1433.21898,18
"209",15652.53984,1431.62998,18
"210",15652.62156,1430.5086,18
"211",15652.45358,1429.419,18
"212",15650.98262,1427.72558,18
"213",15648.63544,1427.61662,18
"214",15263.99302,1411.05016,19
"215",15263.04416,1411.70392,19
"216",15261.891,1413.78778,19
"217",15261.72756,1415.19518,19
"218",15262.49028,1416.42552,19
"219",15263.81596,1416.96124,19
"220",15266.32658,1416.67522,19
"221",15268.30148,1415.09984,19
"222",15268.50578,1413.78778,19
"223",15268.04724,1412.58014,19
"224",15266.21308,1411.17728,19
"225",15263.99302,1411.05016,19
"226",14962.65506,1384.82712,20
"227",14961.35662,1385.56714,20
"228",14959.9129,1387.56928,20
"229",14959.15926,1390.15708,20
"230",14959.78578,1391.5781,20
"231",14961.07514,1392.51788,20
"232",14962.65506,1392.872,20
"233",14964.16688,1392.35898,20
"234",14965.26102,1391.31478,20
"235",14966.30522,1388.70882,20
"236",14966.15994,1387.25602,20
"237",14965.41538,1385.9485,20
"238",14964.21682,1384.93608,20
"239",14962.65506,1384.82712,20
"240",15758.84394,1409.24324,21
"241",15756.42412,1409.443,21
"242",15754.78518,1411.10464,21
"243",15754.8669,1413.39734,21
"244",15756.4786,1414.95456,21
"245",15758.77584,1415.12708,21
"246",15760.95504,1413.66066,21
"247",15761.2456,1412.26688,21
"248",15760.837,1410.92304,21
"249",15758.84394,1409.24324,21
"250",15441.91108,1677.02152,22
"251",15439.78636,1678.5515,22
"252",15439.23702,1679.93166,22
"253",15439.2007,1681.55244,22
"254",15440.09054,1682.9553,22
"255",15441.55696,1683.69532,22
"256",15443.11418,1683.79974,22
"257",15444.53066,1683.35482,22
"258",15446.36028,1681.2755,22
"259",15446.6236,1679.93166,22
"260",15446.33304,1678.5969,22
"261",15444.3082,1677.0533,22
"262",15441.91108,1677.02152,22
"263",15777.9074,1479.92196,23
"264",15775.34684,1480.0854,23
"265",15773.49906,1481.81514,23
"266",15773.30384,1484.45742,23
"267",15775.19702,1486.4641,23
"268",15777.83476,1486.09636,23
"269",15779.4737,1484.28944,23
"270",15780.1093,1483.09542,23
"271",15780.1774,1481.61084,23
"272",15779.26032,1480.4259,23
"273",15777.9074,1479.92196,23
"274",15148.48634,1188.32684,24
"275",15146.26628,1188.53568,24
"276",15145.36736,1189.7978,24
"277",15145.16306,1192.00878,24
"278",15146.29352,1193.61594,24
"279",15148.46364,1193.8384,24
"280",15149.47152,1193.25274,24
"281",15150.07988,1191.10986,24
