"","Centroid.X.µm","Centroid.Y.µm","Cell.ID"
"1",3460.64224,12905.27234,1
"2",3458.7082,12905.41762,1
"3",3457.83652,12906.4709,1
"4",3457.63676,12907.67854,1
"5",3458.6174,12909.21306,1
"6",3460.81022,12909.42644,1
"7",3461.75908,12907.67854,1
"8",3461.67282,12906.32562,1
"9",3460.64224,12905.27234,1
"10",3466.6986,12906.08954,2
"11",3464.78272,12906.16218,2
"12",3463.91104,12907.22908,2
"13",3463.75668,12908.44126,2
"14",3464.59204,12910.13468,2
"15",3466.9029,12910.19824,2
"16",3467.7428,12908.44126,2
"17",3467.70194,12907.11558,2
"18",3466.6986,12906.08954,2
"19",3458.52206,12955.12608,3
"20",3457.92278,12956.68784,3
"21",3458.31776,12958.72176,3
"22",3459.64344,12959.9748,3
"23",3461.02814,12959.91124,3
"24",3461.49576,12957.83646,3
"25",3460.51512,12955.73898,3
"26",3458.52206,12955.12608,3
"27",3461.92252,12941.76486,4
"28",3459.5481,12942.21886,4
"29",3457.17822,12943.21312,4
"30",3455.45756,12945.27882,4
"31",3455.45302,12947.95742,4
"32",3456.56532,12950.17748,4
"33",3458.13162,12951.74832,4
"34",3460.01572,12952.56552,4
"35",3461.92252,12952.79252,4
"36",3464.76002,12952.20232,4
"37",3467.32512,12950.19564,4
"38",3468.61902,12947.95742,4
"39",3468.50098,12945.23342,4
"40",3466.68044,12943.20404,4
"41",3464.3378,12942.12806,4
"42",3461.92252,12941.76486,4
"43",3464.71916,12952.3703,5
"44",3463.7022,12953.44628,5
"45",3463.34808,12954.7992,5
"46",3464.23792,12957.0238,5
"47",3465.7225,12958.15426,5
"48",3466.96646,12957.7956,5
"49",3467.73372,12956.14304,5
"50",3467.62476,12954.7992,5
"51",3466.69406,12952.4611,5
"52",3464.71916,12952.3703,5
"53",3452.04348,12928.88942,6
"54",3450.84492,12929.00292,6
"55",3449.86428,12929.77926,6
"56",3449.06524,12932.05834,6
"57",3448.90634,12935.03658,6
"58",3449.20598,12936.9343,6
"59",3450.35914,12939.10896,6
"60",3452.04348,12940.47096,6
"61",3453.93666,12939.60836,6
"62",3454.35888,12938.5006,6
"63",3454.40428,12935.03658,6
"64",3453.68242,12931.08224,6
"65",3452.04348,12928.88942,6
"66",3668.71498,12485.59928,7
"67",3665.8457,12485.64468,7
"68",3663.97068,12487.71492,7
"69",3664.00246,12490.43892,7
"70",3665.94104,12492.29578,7
"71",3667.27126,12492.6272,7
"72",3669.39598,12492.26854,7
"73",3670.4311,12491.1971,7
"74",3670.91688,12489.086,7
"75",3670.64448,12487.68768,7
"76",3668.71498,12485.59928,7
"77",4040.26404,12562.81106,8
"78",4038.88388,12563.2696,8
"79",4037.14052,12565.30806,8
"80",4037.05426,12567.93218,8
"81",4039.06548,12569.50302,8
"82",4040.26404,12569.61198,8
"83",4041.84396,12568.96276,8
"84",4043.21958,12566.60196,8
"85",4043.30584,12565.34438,8
"86",4041.6896,12563.16518,8
"87",4040.26404,12562.81106,8
"88",4175.63322,12758.78924,9
"89",4174.02152,12759.1479,9
"90",4171.62894,12761.0774,9
"91",4171.08868,12762.68002,9
"92",4171.43372,12765.26782,9
"93",4172.6005,12766.10772,9
"94",4175.13382,12765.35408,9
"95",4176.74098,12762.68002,9
"96",4177.15866,12761.38158,9
"97",4176.96344,12759.7381,9
"98",4175.63322,12758.78924,9
"99",3997.10226,12461.3012,10
"100",3995.75842,12461.52366,10
"101",3993.68818,12463.34874,10
"102",3993.57014,12464.76522,10
"103",3994.06046,12466.0228,10
"104",3997.10226,12467.52554,10
"105",3998.75936,12467.24406,10
"106",3999.49484,12466.3633,10
"107",3999.81718,12464.76522,10
"108",3998.86832,12462.12294,10
"109",3997.10226,12461.3012,10
"110",4194.33348,12830.04,11
"111",4191.8728,12830.4259,11
"112",4190.56982,12831.5609,11
"113",4189.95692,12833.19984,11
"114",4190.57436,12835.6469,11
"115",4191.65034,12836.51404,11
"116",4194.41066,12836.5549,11
"117",4195.43216,12835.61058,11
"118",4195.76812,12833.19984,11
"119",4195.25964,12830.96162,11
"120",4194.33348,12830.04,11
"121",4271.3001,12865.80158,12
"122",4269.87,12866.2238,12
"123",4268.3491,12868.45748,12
"124",4268.37634,12870.89092,12
"125",4269.94718,12872.94754,12
"126",4271.3001,12873.3289,12
"127",4272.6394,12872.90668,12
"128",4274.66878,12869.67874,12
"129",4274.90032,12868.18962,12
"130",4274.16938,12866.80946,12
"131",4272.83462,12865.97864,12
"132",4271.3001,12865.80158,12
"133",4165.37736,13074.17396,13
"134",4163.10282,13074.64612,13
"135",4161.47296,13076.04898,13
"136",4160.88276,13078.50512,13
"137",4161.62732,13079.6719,13
"138",4162.8622,13080.25302,13
"139",4165.32742,13080.0124,13
"140",4167.1979,13078.41886,13
"141",4167.67914,13077.15674,13
"142",4167.49754,13075.7675,13
"143",4165.37736,13074.17396,13
"144",4086.7491,12584.5168,14
"145",4085.5687,12585.30676,14
"146",4084.86954,12586.52348,14
"147",4085.07838,12589.15214,14
"148",4086.80358,12591.1225,14
"149",4088.14288,12591.58558,14
"150",4089.59114,12591.37674,14
"151",4090.59448,12590.33254,14
"152",4091.08934,12587.88094,14
"153",4091.03486,12586.68692,14
"154",4089.41408,12584.81644,14
"155",4086.7491,12584.5168,14
"156",4044.06402,12812.20234,15
"157",4042.82914,12812.7426,15
"158",4041.21744,12814.54044,15
"159",4040.8497,12817.05106,15
"160",4041.4626,12818.32226,15
"161",4042.643,12819.15308,15
"162",4045.49866,12819.18486,15
"163",4046.57464,12818.22692,15
"164",4046.83796,12815.72084,15
"165",4046.3885,12813.39636,15
"166",4045.49866,12812.26136,15
"167",4044.06402,12812.20234,15
"168",4239.1796,12743.53484,16
"169",4236.64628,12743.78908,16
"170",4234.81666,12745.4598,16
"171",4234.53064,12746.71738,16
"172",4234.99826,12749.58212,16
"173",4236.12872,12750.90326,16
"174",4237.863,12750.83062,16
"175",4239.1342,12749.7955,16
"176",4241.1318,12746.71738,16
"177",4241.12272,12745.369,16
"178",4239.1796,12743.53484,16
"179",3722.55484,12488.16438,17
"180",3721.22916,12488.20978,17
"181",3718.8048,12489.7443,17
"182",3718.11926,12491.36508,17
"183",3718.26,12492.59542,17
"184",3720.02606,12494.27068,17
"185",3722.32784,12494.02098,17
"186",3723.89414,12492.4683,17
"187",3724.32544,12491.36508,17
"188",3724.35268,12490.07118,17
"189",3723.71708,12488.87716,17
"190",3722.55484,12488.16438,17
"191",4320.69984,12891.71136,18
"192",4319.129,12891.72952,18
"193",4317.82602,12892.6466,18
"194",4317.1768,12894.05854,18
"195",4317.63988,12896.78708,18
"196",4319.5149,12898.38062,18
"197",4321.91656,12898.46234,18
"198",4323.28764,12896.59186,18
"199",4323.3966,12895.52042,18
"200",4323.36482,12894.4172,18
"201",4322.0346,12892.29248,18
"202",4320.69984,12891.71136,18
"203",4150.46346,13512.12052,19
"204",4148.77458,13512.33844,19
"205",4147.5851,13513.54154,19
"206",4147.03122,13514.99888,19
"207",4146.99036,13517.85908,19
"208",4147.64866,13519.2347,19
"209",4148.80636,13520.4151,19
"210",4150.46346,13520.87364,19
"211",4152.10694,13520.3924,19
"212",4153.2147,13519.17114,19
"213",4153.66416,13516.4199,19
"214",4152.99224,13513.89112,19
"215",4152.01614,13512.66986,19
"216",4150.46346,13512.12052,19
"217",4220.46572,12739.44884,20
"218",4219.21722,12740.2388,20
"219",4218.66788,12741.5781,20
"220",4219.14458,12744.06148,20
"221",4220.76536,12745.6641,20
"222",4221.90036,12745.9592,20
"223",4223.68458,12745.58692,20
"224",4224.96486,12744.1886,20
"225",4225.01934,12742.9174,20
"226",4224.63798,12741.78694,20
"227",4223.05352,12740.13892,20
"228",4220.46572,12739.44884,20
"229",4251.54202,12851.6504,21
"230",4250.4161,12851.75936,21
"231",4248.50022,12853.22124,21
"232",4248.15064,12855.88622,21
"233",4249.0768,12856.94404,21
"234",4250.3253,12857.41166,21
"235",4252.65432,12857.16196,21
"236",4253.93914,12855.47308,21
"237",4254.03448,12854.47882,21
"238",4253.0039,12852.29508,21
"239",4251.54202,12851.6504,21
"240",3797.87798,13333.81656,22
"241",3795.28564,13334.37044,22
"242",3793.6694,13336.05932,22
"243",3793.58314,13338.41558,22
"244",3795.1903,13340.30422,22
"245",3797.63282,13340.03182,22
"246",3798.71788,13338.7243,22
"247",3799.04022,13337.22156,22
"248",3798.96758,13335.55084,22
"249",3797.87798,13333.81656,22
"250",4289.45556,13026.5766,23
"251",4286.88138,13027.28938,23
"252",4285.74184,13028.51518,23
"253",4285.306,13031.162,23
"254",4286.75426,13033.09604,23
"255",4289.32844,13033.19592,23
"256",4290.15926,13032.17896,23
"257",4290.97192,13030.03608,23
"258",4291.29426,13028.67862,23
"259",4290.79486,13027.26214,23
"260",4289.45556,13026.5766,23
"261",3994.065,13017.00628,24
"262",3992.74386,13017.41942,24
"263",3991.62702,13018.38644,24
"264",3991.47266,13020.4703,24
"265",3992.96632,13022.05022,24
"266",3995.60406,13021.70518,24
"267",3996.62102,13019.39886,24
"268",3996.5166,13018.3819,24
"269",3995.50418,13017.23782,24
"270",3994.065,13017.00628,24
"271",4028.79146,12468.1112,25
"272",4027.34774,12468.18384,25
"273",4026.1855,12468.80582,25
"274",4024.66914,12470.4947,25
"275",4024.68276,12472.71022,25
"276",4026.27176,12474.19934,25
"277",4028.47366,12474.32646,25
"278",4029.48608,12473.74534,25
"279",4030.5439,12471.60246,25
"280",4029.94008,12469.01012,25
"281",4028.79146,12468.1112,25
"282",4109.55352,12785.0032,26
"283",4108.3141,12785.7296,26
"284",4107.6785,12787.00988,26
"285",4107.97814,12789.5886,26
"286",4109.5853,12791.64522,26
"287",4110.94276,12791.97664,26
"288",4112.25936,12791.53626,26
"289",4113.60774,12789.46602,26
"290",4113.62136,12788.3628,26
"291",4113.14012,12786.89638,26
"292",4110.94276,12785.21204,26
"293",4109.55352,12785.0032,26
"294",4180.54096,12845.78472,27
"295",4179.01552,12847.31924,27
"296",4178.94742,12849.50752,27
"297",4180.48648,12851.14192,27
"298",4183.1787,12850.73332,27
"299",4184.16388,12849.45304,27
"300",4184.10486,12848.39976,27
"301",4182.52948,12846.20694,27
"302",4180.54096,12845.78472,27
"303",4276.17606,12727.09096,28
"304",4274.84584,12727.46324,28
"305",4273.8652,12728.54376,28
"306",4274.58706,12731.15426,28
"307",4276.1806,12732.89762,28
"308",4278.74116,12733.28352,28
"309",4280.00782,12732.62522,28
"310",4280.8795,12731.44936,28
"311",4280.96576,12730.0011,28
"312",4280.47544,12728.71628,28
"313",4278.50962,12727.2771,28
"314",4276.17606,12727.09096,28
"315",3683.71514,12980.41842,29
"316",3682.49388,12981.40814,29
"317",3681.60404,12984.22294,29
"318",3682.2351,12985.43512,29
"319",3683.49268,12985.95722,29
"320",3685.88072,12985.6485,29
"321",3686.77056,12984.93572,29
"322",3687.28358,12982.91996,29
"323",3687.05658,12981.96202,29
"324",3685.74906,12980.50014,29
"325",3683.71514,12980.41842,29
"326",4244.33704,12807.6124,30
"327",4242.11698,12807.83032,30
"328",4240.9729,12808.929,30
"329",4240.39178,12811.55766,30
"330",4241.8355,12813.6506,30
"331",4244.446,12813.45538,30
"332",4245.30406,12812.52468,30
"333",4245.7853,12810.39996,30
"334",4245.63548,12809.383,30
"335",4244.33704,12807.6124,30
"336",4369.01906,12990.66066,31
"337",4366.7763,12991.03748,31
"338",4365.4597,12991.9818,31
"339",4364.8241,12993.55718,31
"340",4364.91944,12994.76028,31
"341",4366.58108,12996.54904,31
"342",4369.03268,12996.49002,31
"343",4370.27664,12995.20066,31
"344",4370.7488,12993.55718,31
"345",4370.50818,12991.76388,31
"346",4369.01906,12990.66066,31
"347",4343.49972,12764.0511,32
"348",4341.98336,12764.17822,32
"349",4340.87106,12765.21334,32
"350",4340.4443,12766.57534,32
"351",4340.47608,12769.09504,32
"352",4342.09232,12771.24246,32
"353",4343.49972,12771.3832,32
"354",4344.76638,12770.89742,32
"355",4346.62778,12769.1359,32
"356",4347.08178,12767.842,32
"357",4346.9138,12766.43006,32
"358",4344.88896,12764.48694,32
"359",4343.49972,12764.0511,32
"360",3969.65342,12428.63136,33
"361",3966.825,12428.704,33
"362",3964.6912,12430.62442,33
"363",3964.1691,12432.0863,33
"364",3964.32346,12433.70254,33
"365",3965.40852,12434.89656,33
"366",3966.80684,12435.50946,33
"367",3969.61256,12435.44136,33
"368",3970.99726,12434.86024,33
"369",3972.18674,12433.72524,33
"370",3972.53178,12432.0863,33
"371",3972.0687,12430.49276,33
"372",3969.65342,12428.63136,33
"373",4253.44882,12634.95166,34
"374",4251.54202,12634.96982,34
"375",4250.21634,12636.36814,34
"376",4248.59556,12639.55976,34
"377",4248.17334,12640.95808,34
"378",4248.61372,12642.48806,34
"379",4250.04382,12643.1736,34
"380",4252.68156,12642.311,34
"381",4253.79386,12639.55976,34
"382",4253.97092,12635.92322,34
"383",4253.44882,12634.95166,34
"384",4054.70578,13374.17716,35
"385",4053.1985,13374.62662,35
"386",4050.97844,13376.71502,35
"387",4050.59708,13378.25862,35
"388",4050.815,13379.87032,35
"389",4051.71846,13381.24594,35
"390",4053.05322,13382.24928,35
"391",4054.70578,13382.79862,35
"392",4056.52632,13382.65788,35
"393",4058.0563,13381.61368,35
"394",4058.80994,13379.95658,35
"395",4058.90528,13378.25862,35
"396",4058.54208,13376.66962,35
"397",4057.63862,13375.32578,35
"398",4056.31748,13374.36784,35
"399",4054.70578,13374.17716,35
"400",4348.45286,12876.01658,36
"401",4346.17378,12876.08468,36
"402",4344.2125,12877.51932,36
"403",4343.8266,12878.7996,36
"404",4344.13986,12880.10712,36
"405",4346.1193,12881.64618,36
"406",4347.2997,12881.75968,36
"407",4348.87054,12881.15586,36
"408",4350.57304,12878.7996,36
"409",4350.53218,12877.4603,36
"410",4348.45286,12876.01658,36
"411",4330.706,12748.82394,37
"412",4329.05798,12748.98738,37
"413",4327.755,12749.64568,37
"414",4325.28524,12752.80098,37
"415",4325.22168,12754.38998,37
"416",4326.20232,12755.65664,37
"417",4327.5734,12756.38758,37
"418",4329.05798,12756.57826,37
"419",4330.41998,12756.08794,37
"420",4331.41878,12754.37636,37
"421",4331.7048,12752.80098,37
"422",4331.91818,12749.94078,37
"423",4330.706,12748.82394,37
"424",4300.17904,12794.13314,38
"425",4298.245,12794.7869,38
"426",4297.46412,12795.59502,38
"427",4297.35516,12797.89226,38
"428",4298.94416,12799.70826,38
"429",4300.17904,12799.88532,38
"430",4301.28226,12799.38138,38
"431",4302.61702,12796.72094,38
"432",4301.99504,12794.90494,38
"433",4300.17904,12794.13314,38
"434",3848.54892,12807.69866,39
"435",3846.5831,12809.12422,39
"436",3846.48776,12811.71656,39
"437",3848.53076,12813.14666,39
"438",3851.15034,12812.62456,39
"439",3852.4397,12811.54858,39
"440",3852.82106,12810.39996,39
"441",3852.58952,12809.19232,39
"442",3850.70996,12807.88026,39
"443",3848.54892,12807.69866,39
"444",4227.98396,12821.76812,40
"445",4226.78086,12821.94064,40
"446",4225.39162,12823.76572,40
"447",4225.41432,12825.90406,40
"448",4226.8762,12827.51122,40
"449",4229.0554,12827.43404,40
"450",4230.6217,12825.93584,40
"451",4231.0757,12824.8417,40
"452",4231.00306,12823.58866,40
"453",4230.20856,12822.61256,40
"454",4227.98396,12821.76812,40
"455",4352.24376,13028.79666,41
"456",4350.10088,13029.1417,41
"457",4348.84784,13030.62174,41
"458",4348.28034,13032.72376,41
"459",4348.49372,13034.16294,41
"460",4349.65142,13035.05732,41
"461",4352.31186,13034.48074,41
"462",4353.24256,13033.69986,41
"463",4353.71472,13031.55698,41
"464",4353.51496,13030.55364,41
"465",4352.24376,13028.79666,41
"466",3650.55044,12339.00722,42
"467",3649.43814,12339.57018,42
"468",3648.52106,12340.90494,42
"469",3648.23958,12342.25786,42
"470",3649.08402,12344.45522,42
"471",3650.55044,12345.1453,42
"472",3651.7263,12345.09536,42
"473",3653.35162,12343.4201,42
"474",3653.4742,12342.25786,42
"475",3653.2926,12341.12286,42
"476",3651.82618,12339.1752,42
"477",3650.55044,12339.00722,42
"478",4099.54282,12898.34884,43
"479",4098.30794,12898.61216,43
"480",4096.47832,12900.32828,43
"481",4096.02886,12901.59948,43
"482",4096.19684,12902.98418,43
"483",4098.16266,12904.93184,43
"484",4099.54282,12905.55836,43
"485",4101.24986,12905.71726,43
"486",4102.58462,12904.64128,43
"487",4102.7299,12901.59948,43
"488",4102.40756,12900.41454,43
"489",4101.3225,12898.9345,43
"490",4099.54282,12898.34884,43
"491",4002.88168,12836.33698,44
"492",4000.61622,12836.75466,44
"493",3999.04992,12838.19838,44
"494",3998.64586,12840.53194,44
"495",4000.34836,12842.4569,44
"496",4001.66496,12842.63396,44
"497",4002.8045,12842.03468,44
"498",4004.47976,12839.2789,44
"499",4004.57964,12838.07126,44
"500",4002.88168,12836.33698,44
"501",4041.78494,12455.83504,45
"502",4039.68292,12456.5796,45
"503",4038.87026,12457.47852,45
"504",4038.61602,12459.99822,45
"505",4039.36512,12461.10598,45
"506",4041.78494,12461.9368,45
"507",4043.48744,12461.22856,45
"508",4044.49986,12459.81208,45
"509",4044.71324,12458.68616,45
"510",4044.53164,12457.54662,45
"511",4042.86546,12456.0802,45
"512",4041.78494,12455.83504,45
"513",4297.40964,12713.83416,46
"514",4295.42566,12714.01576,46
"515",4293.62328,12715.178,46
"516",4292.91504,12716.32208,46
"517",4293.18744,12717.64322,46
"518",4295.26222,12719.02338,46
"519",4296.37906,12719.21406,46
"520",4298.50832,12718.4468,46
"521",4299.42086,12717.57966,46
"522",4299.78406,12716.32208,46
"523",4299.42086,12715.05996,46
"524",4297.40964,12713.83416,46
"525",4383.92842,12878.14584,47
"526",4382.50286,12878.40462,47
"527",4381.72652,12879.6395,47
"528",4381.25436,12882.94462,47
"529",4381.61756,12884.14772,47
"530",4382.61636,12885.00124,47
"531",4385.10882,12884.68798,47
"532",4385.86246,12883.77544,47
"533",4386.33008,12881.8414,47
"534",4386.28468,12880.8653,47
"535",4385.18146,12878.81322,47
"536",4383.92842,12878.14584,47
"537",4053.28476,13350.78708,48
"538",4051.66398,13351.04132,48
"539",4049.6346,13353.3431,48
"540",4049.10796,13355.75838,48
"541",4050.38824,13357.77868,48
"542",4051.66398,13358.16458,48
"543",4052.93518,13357.76506,48
"544",4054.55596,13354.70056,48
"545",4054.4697,13351.89484,48
"546",4053.28476,13350.78708,48
"547",4223.42126,12845.27624,49
"548",4221.0196,12846.64732,49
"549",4220.68818,12848.77204,49
"550",4222.2908,12850.37466,49
