"","Centroid.X.µm","Centroid.Y.µm","Cell.ID"
"1",9848.29966,4230.33114,1
"2",9847.04662,4230.82146,1
"3",9846.06144,4231.86566,1
"4",9846.1931,4234.685,1
"5",9848.0545,4236.86874,1
"6",9849.53,4237.30458,1
"7",9850.9828,4236.80972,1
"8",9852.60812,4234.57604,1
"9",9852.85782,4233.3003,1
"10",9852.7307,4231.97462,1
"11",9850.72856,4230.41286,1
"12",9848.29966,4230.33114,1
"13",9601.93202,4353.61484,2
"14",9599.8754,4354.36394,2
"15",9599.05366,4355.22654,2
"16",9599.05366,4357.61004,2
"17",9600.72892,4359.32616,2
"18",9603.17598,4359.4215,2
"19",9605.12364,4357.7417,2
"20",9605.42782,4356.42056,2
"21",9605.15542,4355.0858,2
"22",9604.19294,4354.15964,2
"23",9601.93202,4353.61484,2
"24",9775.074,4652.01542,3
"25",9773.56672,4652.8417,3
"26",9772.6678,4654.32174,3
"27",9772.52706,4656.00154,3
"28",9773.04462,4657.52698,3
"29",9775.2329,4659.61084,3
"30",9778.32464,4659.86054,3
"31",9779.73658,4659.01156,3
"32",9780.56286,4657.59054,3
"33",9780.64458,4656.00154,3
"34",9780.24052,4654.54874,3
"35",9778.16574,4652.53298,3
"36",9775.074,4652.01542,3
"37",9655.35874,3731.03556,4
"38",9653.47918,3732.8334,4
"39",9653.68348,3735.3758,4
"40",9655.42684,3737.101,4
"41",9657.91476,3737.19634,4
"42",9659.5764,3735.35764,4
"43",9659.79432,3734.15,4
"44",9659.70806,3732.88334,4
"45",9657.91022,3731.1082,4
"46",9655.35874,3731.03556,4
"47",9745.56854,3754.29852,5
"48",9744.25648,3754.5346,5
"49",9742.92172,3756.61392,5
"50",9742.62662,3758.92932,5
"51",9743.10786,3760.16874,5
"52",9744.22016,3760.96324,5
"53",9746.91692,3760.96324,5
"54",9748.06554,3760.20506,5
"55",9748.65574,3758.9838,5
"56",9748.5604,3757.70806,5
"57",9746.79888,3754.7389,5
"58",9745.56854,3754.29852,5
"59",9778.61066,4295.10332,6
"60",9777.23504,4296.85122,6
"61",9776.85822,4299.1076,6
"62",9777.30768,4300.36064,6
"63",9778.4563,4301.07342,6
"64",9780.9079,4300.6512,6
"65",9781.77504,4299.90664,6
"66",9782.28806,4297.89996,6
"67",9780.86704,4295.2486,6
"68",9778.61066,4295.10332,6
"69",9714.90538,3666.51308,7
"70",9712.40838,3666.55394,7
"71",9710.44256,3668.22012,7
"72",9709.43014,3669.55034,7
"73",9709.3348,3671.3391,7
"74",9710.61054,3672.59214,7
"75",9712.19046,3673.07338,7
"76",9714.84182,3672.42416,7
"77",9716.3491,3670.66718,7
"78",9716.7123,3669.55034,7
"79",9716.63058,3668.31546,7
"80",9714.90538,3666.51308,7
"81",9747.65694,3765.73478,8
"82",9746.57642,3767.07408,8
"83",9746.59458,3771.01934,8
"84",9748.0837,3772.97608,8
"85",9750.74414,3773.18946,8
"86",9752.11068,3772.60834,8
"87",9753.04592,3771.39162,8
"88",9753.01868,3769.86618,8
"89",9752.4194,3768.60406,8
"90",9750.70328,3766.64732,8
"91",9749.36852,3765.84374,8
"92",9747.65694,3765.73478,8
"93",9753.25476,3750.02638,9
"94",9751.6476,3750.11718,9
"95",9750.43088,3750.96162,9
"96",9749.02348,3752.81848,9
"97",9748.46052,3755.22922,9
"98",9748.89636,3756.65932,9
"99",9750.00412,3757.88058,9
"100",9751.6476,3758.20746,9
"101",9753.13218,3757.49468,9
"102",9754.0538,3756.31428,9
"103",9754.93002,3753.90808,9
"104",9754.45786,3751.10236,9
"105",9753.25476,3750.02638,9
"106",9614.48512,4406.978,10
"107",9612.21512,4407.0688,10
"108",9610.5217,4408.60332,10
"109",9610.32648,4411.01406,10
"110",9612.20604,4412.48048,10
"111",9614.49874,4412.58036,10
"112",9616.25118,4410.97774,10
"113",9616.3329,4409.76556,10
"114",9616.0151,4408.65326,10
"115",9614.48512,4406.978,10
"116",9777.38486,4705.28324,11
"117",9776.03648,4706.22756,11
"118",9775.4599,4707.7303,11
"119",9775.78678,4710.53602,11
"120",9777.76622,4712.19766,11
"121",9780.3858,4712.52454,11
"122",9781.59798,4711.78906,11
"123",9782.338,4710.58142,11
"124",9782.48328,4709.20126,11
"125",9782.26082,4707.85288,11
"126",9780.4312,4705.76902,11
"127",9777.38486,4705.28324,11
"128",9765.32662,3757.077,12
"129",9763.46522,3757.9623,12
"130",9762.60716,3759.6194,12
"131",9762.47096,3761.93026,12
"132",9763.85112,3764.31376,12
"133",9765.32662,3764.82224,12
"134",9766.82482,3764.35462,12
"135",9767.66018,3763.07888,12
"136",9768.01884,3760.74986,12
"137",9767.16986,3757.99408,12
"138",9765.32662,3757.077,12
"139",9578.37396,4136.79352,13
"140",9576.90754,4137.0523,13
"141",9575.4729,4139.38132,13
"142",9575.36394,4141.82838,13
"143",9576.84852,4144.26182,13
"144",9578.37396,4145.01546,13
"145",9580.02198,4144.57054,13
