"","Centroid.X.µm","Centroid.Y.µm","Cell.ID"
"1",15305.4069,8555.80252,1
"2",15303.75434,8555.857,1
"3",15302.66928,8557.11004,1
"4",15302.48768,8558.64002,1
"5",15303.05064,8562.20846,1
"6",15303.94956,8563.37978,1
"7",15305.4069,8563.85194,1
"8",15306.91418,8563.4842,1
"9",15308.11274,8562.5535,1
"10",15308.82552,8561.26414,1
"11",15308.91632,8559.8522,1
"12",15308.53496,8558.55376,1
"13",15306.80522,8556.48352,1
"14",15305.4069,8555.80252,1
"15",15329.5597,8562.26294,2
"16",15327.3351,8562.70786,2
"17",15325.78696,8564.10618,2
"18",15325.78696,8566.23544,2
"19",15327.36688,8567.56112,2
"20",15329.6959,8567.17522,2
"21",15331.20318,8565.16854,2
"22",15331.28944,8563.95636,2
"23",15330.66292,8562.86676,2
"24",15329.5597,8562.26294,2
"25",15308.0174,8572.87292,3
"26",15306.16962,8573.30876,3
"27",15304.84394,8574.13504,3
"28",15302.83726,8576.66836,3
"29",15301.2074,8578.31638,3
"30",15300.29032,8579.76464,3
"31",15300.15866,8581.34456,3
"32",15301.06212,8582.4387,3
"33",15302.46952,8582.87,3
"34",15303.9768,8582.6203,3
"35",15309.11154,8580.27312,3
"36",15310.20568,8579.00192,3
"37",15310.76864,8577.3312,3
"38",15310.8095,8575.41078,3
"39",15309.82886,8573.66742,3
"40",15308.0174,8572.87292,3
"41",15334.21774,8572.67316,4
"42",15331.80246,8573.11808,4
"43",15330.31334,8574.07148,4
"44",15329.45074,8575.8103,4
"45",15329.44166,8577.24948,4
"46",15330.1726,8578.557,4
"47",15331.4892,8579.25616,4
"48",15334.19504,8578.8975,4
"49",15335.72048,8577.68532,4
"50",15336.54676,8575.8103,4
"51",15336.53314,8574.3121,4
"52",15335.69778,8573.03182,4
"53",15334.21774,8572.67316,4
"54",15310.6733,8509.68974,5
"55",15309.1524,8510.39344,5
"56",15308.86184,8512.08686,5
"57",15309.66542,8514.56116,5
"58",15310.70962,8515.7915,5
"59",15312.24868,8516.59508,5
"60",15314.1918,8516.39986,5
"61",15315.69908,8514.91982,5
"62",15315.62644,8513.48972,5
"63",15314.20996,8512.1822,5
"64",15312.65274,8511.47396,5
"65",15310.6733,8509.68974,5
"66",15336.97806,8558.14062,6
"67",15334.94868,8558.1724,6
"68",15333.46864,8558.9442,6
"69",15332.46076,8560.61038,6
"70",15332.4426,8562.06772,6
"71",15333.35968,8563.2118,6
"72",15334.68082,8563.6885,6
"73",15336.99622,8563.11646,6
"74",15338.19024,8562.10404,6
"75",15338.80314,8560.61038,6
"76",15338.617,8559.50716,6
"77",15336.97806,8558.14062,6
"78",15299.94528,8506.43456,7
"79",15298.40168,8507.24722,7
"80",15298.13382,8509.01328,7
"81",15300.03154,8514.25698,7
"82",15301.61146,8515.26032,7
"83",15303.46832,8514.93798,7
"84",15304.6351,8512.47276,7
"85",15304.86664,8510.45246,7
"86",15305.23892,8508.94972,7
"87",15304.7259,8507.33348,7
"88",15299.94528,8506.43456,7
"89",15327.36234,8555.23048,8
"90",15324.98338,8555.68902,8
"91",15322.5681,8556.8785,8
"92",15321.36046,8558.3313,8
"93",15321.73274,8560.12914,8
"94",15324.6792,8561.70906,8
"95",15327.39866,8561.52292,8
"96",15329.6278,8559.80226,8
"97",15330.52218,8558.3313,8
"98",15330.57212,8556.4699,8
"99",15329.16018,8555.24864,8
"100",15327.36234,8555.23048,8
"101",15267.41164,8543.62624,9
"102",15262.8898,8544.6886,9
"103",15260.42004,8546.31392,9
"104",15259.09436,8549.21044,9
"105",15259.80714,8552.3612,9
"106",15260.70152,8553.69596,9
"107",15263.27116,8555.403,9
"108",15267.41164,8555.42116,9
"109",15272.33754,8554.14088,9
"110",15273.47708,8553.26466,9
"111",15274.03096,8551.9526,9
"112",15273.5134,8549.21044,9
"113",15271.29334,8545.32874,9
"114",15269.59084,8543.94858,9
