"","Cell.ID","x.start","y.start","x.end","y.end"
"1",1,3459.8,12907.6,3456.26410339656,12911.1351711712
"2",2,3465.9,12908.4,3462.82047768361,12912.3391042513
"3",3,3459.8,12957.9,3457.92606730923,12953.2644443407
"4",4,3462,12947.4,3457.25108896242,12948.96455871
"5",5,3465.7,12955.4,3467.33647246976,12960.1246119265
"6",6,3451.8,12935,3452.34034894119,12939.9707165501
"7",7,3667.5,12489.3,3667.23512402482,12494.2929791425
"8",8,4040.2,12566.5,4039.52205133048,12571.4538253503
"9",9,4174.2,12762.7,4171.36394470126,12766.8178623511
"10",10,3996.9,12464.7,3999.84634132475,12468.7396872154
"11",11,4193.1,12833.7,4191.80862785111,12838.530357955
"12",12,4271.6,12869.6,4270.33311151903,12874.436837146
"13",13,4164.4,13077.6,4160.36286236452,13080.5498338448
"14",14,4088.1,12588.2,4090.18859229526,12592.7428825897
"15",15,4044.1,12816.1,4043.07621637707,12820.9940644758
"16",16,4237.8,12747.3,4235.556297307,12751.7683104442
"17",17,3721.4,12491.5,3717.50027945095,12494.6292458579
"18",18,4320.4,12895.3,4322.57008236086,12899.8045246749
"19",19,4150.3,13516.7,4150.3777529287,13521.6993954117
"20",20,4221.9,12743,4225.12818034579,12746.8182262446
"21",21,4251.1,12854.9,4249.10326949534,12859.4840012317
"22",22,3796.5,13337.4,3794.61055123772,13342.029253004
"23",23,4288.4,13030.2,4286.43512873504,13034.7977473737
"24",24,3994.1,13019.8,3990.78950680492,13023.5470835066
"25",25,4027.7,12471.5,4026.63493267752,12476.3852463191
"26",26,4110.7,12788.7,4112.73380034589,12793.2676751366
"27",27,4181.5,12848.8,4178.16591816126,12845.0738896564
"28",28,4277.6,12730.3,4281.55702761188,12733.3564575048
"29",29,3684.6,12983.5,3683.01837142908,12988.2432532152
"30",30,4243.2,12810.9,4242.59856091801,12815.8636952999
"31",31,4367.9,12993.9,4364.03245317303,12997.0689243508
"32",32,4343.6,12767.9,4344.69189120423,12772.7793210181
"33",33,3968.4,12432.4,3963.48286541772,12433.3065249582
"34",34,4251.4,12639.4,4249.12046069016,12643.8501348895
"35",35,4055,13378.8,4053.88586213167,13383.6742893646
"36",36,4347.3,12879,4342.90628428212,12881.386474846
"37",37,4328.9,12753.1,4326.74628825853,12757.6123747334
"38",38,4300,12797.2,4299.84739571903,12802.1976706508
"39",39,3849.6,12810.6,3854.46342582658,12811.7606417317
"40",40,4228.2,12824.9,4228.42881271509,12829.8947617302
"41",41,4351.1,13032.3,4348.49811001177,13036.569680139
"42",42,3650.9,12342.4,3651.74302692314,12347.3284181648
"43",43,4099.7,12902.3,4100.89002137759,12907.1563205332
"44",44,4001.7,12839.7,3999.63447017262,12844.253414821
"45",45,4041.7,12459.1,4046.01757869642,12456.5783905536
"46",46,4296.5,12716.7,4291.52815770784,12717.2298907641
"47",47,4383.8,12881.9,4383.54912885669,12886.893702401
"48",48,4052.1,13354.7,4050.53625132945,13359.4491778336
"49",49,4223.6,12848.2,4221.75155178889,12852.8457764917
"50",50,4309.9,12896.5,4311.75785958295,12901.1420208713
"51",51,4231.7,12955.6,4233.17656174357,12960.3770038117
"52",52,3909.9,13137.9,3913.7453533906,13134.7041812784
"53",53,4153.7,13004.9,4154.58626904411,13009.8208258638
"54",54,4054.7,13510,4059.16108289652,13512.2580388372
"55",55,4186.1,12863.6,4185.87316462533,12868.594851921
"56",56,4165.7,12991,4165.72147768126,12995.9999538707
"57",57,3643.4,12458.3,3648.32303331894,12457.4260761243
"58",58,4062.5,13161.1,4059.1198647305,13164.7843840136
"59",59,3953.8,13475.3,3952.10036429046,13480.0022588673
"60",60,3641.5,12438.2,3641.50836191093,12443.1999930078
"61",61,4284.8,12918.4,4287.41698308802,12922.6604459294
"62",62,4029.9,13028.5,4034.09204929132,13031.2252014126
"63",63,4075.6,12496.4,4070.93047156195,12494.6124026834
"64",64,4049.9,12525.9,4048.50723694962,12530.7021048599
"65",65,3864.7,13208,3868.42218017863,13211.3384689182
"66",66,4183.7,12691.3,4186.20636679768,12695.6264449003
"67",67,4193.5,13301.1,4191.08317976789,13296.7229027923
"68",68,4213.8,12873.4,4211.05624990807,12869.2200675325
"69",69,4377.4,12820.3,4376.40132760687,12825.1992502948
"70",70,4294.6,12733.2,4290.52805201183,12736.101592594
"71",71,4309.9,12756.4,4307.66438302483,12760.8723614277
"72",72,3819.3,13138.2,3822.10816736895,13142.3369307497
"73",73,4134.9,12499.3,4135.22676754216,12504.2893108716
"74",74,4064.3,13480.4,4065.32511148423,13485.293786514
"75",75,3788,12503.1,3791.65631565679,12499.6895226408
"76",76,4242,13217.3,4237.80101921232,13220.0145092272
"77",77,4293.2,12722.5,4289.90730627946,12726.2627341206
"78",78,3621.5,12569.5,3624.97793172949,12573.0922125334
"79",79,4165,12747.4,4164.91978519478,12752.3993565171
"80",80,4326.9,12763,4324.89351181903,12767.5797385493
"81",81,4174.8,12625.2,4178.30095179013,12628.7697810245
"82",82,3655.8,13079,3660.79868777943,13079.1145446803
"83",83,4344.9,13143.6,4341.74298396093,13147.4772734917
"84",84,3851.5,12623.7,3848.61202581837,12627.7816179545
"85",85,4286.3,12730.8,4291.24461575594,12730.0578578127
"86",86,4041.5,13220.5,4037.38116460767,13223.3346419546
"87",87,4370.5,13049.8,4374.60297846099,13052.6575457562
"88",88,3839.2,12426,3834.21917268726,12426.4374463175
"89",89,4071.6,13235.8,4070.70576616965,13240.7193847031
"90",90,3897.5,13168.1,3902.49855255928,13168.2203009233
"91",91,4089.6,13373.5,4094.47617094475,13374.6058738253
"92",92,4127.6,12817.7,4123.54323480651,12820.6227822644
"93",93,4149,13380.6,4148.76533955174,13385.5944904118
"94",94,4195.3,12925.5,4196.2435820292,12930.4101581394
"95",95,4185.9,12779.3,4185.14520164859,12774.3573003886
"96",96,4197.3,12806.9,4202.25571080704,12807.5640259008
"97",97,3950.3,12937,3950.39384864215,12941.9991191656
"98",98,4133.9,12826.1,4129.32226885602,12828.1110637915
"99",99,3794.1,13202.9,3791.99240625717,13207.4340984347
"100",100,3930.8,13305.5,3933.25566038528,13309.8554255902
"101",101,3635.9,12788.8,3640.76327982537,12787.6387466512
"102",102,4257.1,13287,4256.71319283277,13291.9850155682
"103",103,4192.9,13319.2,4194.68949202669,13323.8688026609
"104",104,4330.5,12875.7,4330.54252358484,12870.7001808288
"105",105,3634.9,12824.6,3632.35788436132,12828.9055369096
"106",106,3799.1,12725.6,3794.73832904642,12728.0445503662
"107",107,4308.1,12796.2,4309.80631242805,12800.8998401992
"108",108,4286.3,12786.2,4282.15457588725,12788.9956142304
"109",109,4343.1,12922.8,4344.01080033044,12927.7163444507
"110",110,3638.8,12865.7,3643.74285984874,12864.9462516894
"111",111,4214.2,12941.2,4213.33664803146,12946.1248983115
"112",112,4086.9,12832.7,4081.90545933501,12832.4664115889
"113",113,4266.3,13116.9,4271.29201031078,13116.6174525578
"114",114,4194.3,12901.6,4190.35234391603,12904.6685520108
"115",115,4170.4,12578.7,4172.17239892218,12583.3753183914
"116",116,3925,12432.5,3928.33177919265,12436.2281694451
"117",117,4157.5,12918.1,4161.0803152871,12921.5901779962
"118",118,3663.4,13145.5,3668.1897159252,13146.9347896556
"119",119,4152.5,12520.6,4147.75870190583,12522.187479884
"120",120,4172.3,12592.1,4170.72748086471,12587.3537189749
"121",121,4255.4,13298,4258.85093684802,13301.6181535168
"122",122,4229.2,12904.2,4224.39995287078,12905.599838404
