"","coreName","Area.µm.2_Max","Area.µm.2_Min","Area.µm.2_Mean","Area.µm.2_CoV","Length.µm_Max","Length.µm_Min","Length.µm_Mean","Length.µm_CoV","Circularity_Max","Circularity_Min","Circularity_Mean","Circularity_CoV","Solidity_Max","Solidity_Min","Solidity_Mean","Solidity_CoV","Max.diameter.µm_Max","Max.diameter.µm_Min","Max.diameter.µm_Mean","Max.diameter.µm_CoV","Min.diameter.µm_Max","Min.diameter.µm_Min","Min.diameter.µm_Mean","Min.diameter.µm_CoV","chullLength_Max","chullLength_Min","chullLength_Mean","chullLength_CoV","chullArea_Max","chullArea_Min","chullArea_Mean","chullArea_CoV","elongation_Max","elongation_Min","elongation_Mean","elongation_CoV","FD_Max","FD_Min","FD_Mean","FD_CoV","convexity_Max","convexity_Min","convexity_Mean","convexity_CoV","curvMeanStat","curvMinStat","curvMaxStat","curvStdStat","n_protrusion_Max","n_protrusion_Min","n_protrusion_Mean","n_protrusion_CoV","n_indentation_Max","n_indentation_Min","n_indentation_Mean","n_indentation_CoV","MOI_Max","MOI_Min","MOI_Mean","MOI_CoV"
"11","H-7","1032.4102","4.3169","27.0112058109074","0.931832971340383","122.0414","8.8307","19.5144502976899","0.3200681250892","0.9827","0.2084","0.819337223148369","0.144336624459304","1","0.525","0.983173160276256","0.0556165691358351","48.3494","3.1177","7.59013117408907","0.340952467712907","29.1445","2.0381","4.40161738509169","0.341956071332301","121.959693243027","8.53089239505089","19.3934835279175","0.318533504059655","1036.14980052741","4.8278962912014","27.4541838924696","0.950551563700553","4.02548348749756","0.285434904471477","1.68172124276986","0.340034675719666","1.49476469174957","0.958768919904015","1.07239960038563","0.0193398787040749","1.00024804983883","0.734241119736594","0.994403839260885","0.0235378635127066","0.446318416151108","-0.572977322845964","3.99723132121265","0.632076448093987","5","0","0.619195046439629","1.44915762605551","1","0","0.000238151940938319","64.7996913572897","1620.50492550147","-20068.3952201295","-9.53913887205787","-33.5195046656662"
"12","B-4","271.7053","4.5959","21.9380186366296","0.652254810597444","60.8958","8.5136","17.1448863370392","0.293479882515183","0.976","0.1929","0.865416296079579","0.097002281529044","1","0.5359","0.993837214745465","0.0323277192083795","23.238","2.9959","6.46569704505559","0.311016442352738","15.8643","1.9167","4.2254700702165","0.309282035202326","60.8937606340628","8.51247993204164","17.1081154183251","0.292749847099724","271.690826349003","4.92657432620027","22.0618890749912","0.652907765781783","3.78888308976832","0.360938047455823","1.43023429891336","0.327442896463638","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00014241374743","0.7342272889349","0.997997971906484","0.014050016787241","0.466288860135794","-0.273199076302452","2.68207724143214","0.483131538977258","5","0","0.454066705675834","1.59900376730575","0","0","0","0","489.176732517251","-273.705594150653","1.46396576096092","19.5507313029979"
"13","F-1","1908.2957","4.9568","22.5692531690141","1.59784468353844","161.1783","8.6545","17.7869360915493","0.330521946876331","0.9757","0.2474","0.823480017605634","0.142973357577075","1","0.5598","0.980581866197183","0.0589742698635094","57.1991","3.1444","6.84489125586854","0.353870280289539","41.6938","1.8744","4.11063550469484","0.332248182680646","161.039289138446","8.65384411750789","17.6474863060093","0.32862989699777","1924.64753876761","4.95594585619954","23.0089661859761","1.58521745522095","3.71027233467786","0.435688680438467","1.58208550651096","0.341897493414327","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00015337859399","0.745829645197355","0.993000988332845","0.025044599809368","0.481208513918212","-0.638814199520755","4.80707648729282","0.723934123052763","5","0","0.678697183098592","1.36805223803702","1","0","0.000293427230046948","58.3780780773057","6501.93092590859","-1694.88502979795","1.39487101891491","94.249682148745"
"14","B-2","549.5479","3.5952","17.7834041132152","0.935637683222402","99.614","8.1604","15.4611041539401","0.339650403439706","0.9789","0.1598","0.858632254123396","0.107669171397853","1","0.4995","0.98870633272246","0.0449672873451846","41.957","3.0121","5.80251270616982","0.378656787146287","17.6851","1.386","3.82043602117695","0.291004181955181","99.1973431149235","8.15294246191449","15.3929894935207","0.334429328705668","565.767148828792","3.59563178519969","18.0060764085585","0.945645206821667","3.71006382596192","0.467081660253099","1.38640213299072","0.329888911409022","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00006854478744","0.618595484826302","0.996318584521926","0.0178875178356037","0.511551485845218","-0.457929163451229","3.29009555393074","0.565796275730109","4","0","0.51659539808593","1.51874377102257","0","0","0","0","11036.0628179322","-2074.82653225249","-0.897954310084482","-241.605656511042"
"15","C-5","326.983","4.2728","22.7781766825575","0.708828998154079","65.4953","8.955","17.8511767106001","0.287148622122214","0.9784","0.184","0.838876430173864","0.125041600590159","1","0.5254","0.982734352215367","0.056204162747561","24.0007","3.1461","6.81375886146943","0.309318359257234","17.937","2.1189","4.23831095064498","0.291516794917646","65.4941226997039","8.95500205221963","17.7423417075326","0.285349874466154","326.971931095611","5.08590199420066","23.1618812863517","0.707023343037196","3.74409085187318","0.368228399024304","1.51643855338734","0.315103732094929","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00017942702774","0.693456163499047","0.994400495109259","0.0210200989144363","0.468420837878623","-0.596404580023307","4.246491308264","0.665733540918216","5","0","0.601934941110488","1.44177831755719","0","0","0","0","2002.9985962189","-2566.96168388346","0.912070968660326","74.1936756596891"
"16","A-9","688.4379","3.9175","22.4827812746151","1.03051482483314","136.2612","8.4022","17.7407623702112","0.317147976753815","0.9743","0.2311","0.839065306122449","0.118982451841663","1","0.5662","0.990206408879341","0.0415522737791996","45.7494","3.1396","6.86006451843895","0.331673219152015","21.7411","1.9616","4.1057149301826","0.297865195156304","111.870690355855","8.40176548122451","17.6617315068284","0.303145003152491","796.895881941989","4.65650053140025","22.8026863496995","1.12032402378035","3.67161170407511","0.351752366949569","1.59651085545026","0.331974865410257","1.07342069416464","1.07342069416464","1.07342069416464","0","1.0002052357137","0.705414353619003","0.99675659604616","0.0185300278879917","0.460336389628947","-0.380784765803138","3.16949147809921","0.542534120658026","4","0","0.553884711779449","1.46571114237027","0","0","0","0","37236.9301218019","-3351.07979840202","18.9553994696151","38.7253690755877"
"17","B-3","208.6676","5.2788","26.7349484217377","0.561375993062901","57.9441","8.6705","19.049383013342","0.266513944934608","0.9774","0.2863","0.865677936869509","0.0998606436994049","1","0.6823","0.994887438984706","0.0271128437073502","23.9486","3.0965","7.22085587373902","0.281779879499205","11.2909","2.1177","4.63826469248292","0.299488110404708","57.9312094901871","8.66993391972258","19.0196580131758","0.26647924824732","209.740972397797","5.27817730480028","26.86551133964","0.559852220472945","4.10615487569875","0.387862457200271","1.49605104135573","0.332311196248973","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00006072675842","0.812596132595382","0.998543946294947","0.011122342670652","0.420860539541582","-0.28158176229867","2.32528540841647","0.435519224343477","4","0","0.403514480963228","1.70591569498795","0","0","0","0","276.210070136928","-1026.61664193822","2.63303371028243","14.8179360938429"
"18","C-8","255.4485","5.0199","25.5860902148664","0.640201275901269","58.6609","8.9648","19.2441300232288","0.286129479421571","0.9789","0.2265","0.813571777003484","0.137318119981388","1","0.5534","0.98507950058072","0.0491019933279527","22.0708","3.1541","7.55406530197445","0.306768471688911","15.7725","2.0707","4.26536013356562","0.308030962672541","58.6591344830314","8.96406704165395","19.1417759795153","0.284742325118843","255.433931833197","5.67153938499895","25.9646311789578","0.635286341613677","3.97708460398949","0.284104627766535","1.72514064525216","0.332187755845257","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00016137085138","0.751186410447619","0.995288344749035","0.0213406159881958","0.447960241863408","-0.909973240450308","4.22290150755042","0.675842805366064","5","0","0.632113821138211","1.36009911293875","0","0","0","0","493.376178378958","-1599.30122826689","-9.96413355682143","-6.57036051684806"
"19","I-8","567.1476","4.045","26.5230345949327","0.965406072023693","86.095","8.2569","19.2050319674695","0.353014550854659","0.978","0.1567","0.808019111667188","0.139268597223546","1","0.507","0.984358085705349","0.0493514438737812","29.7028","2.9539","7.5356590553644","0.362174291596558","23.7514","1.7408","4.25658317172349","0.393715777504132","86.0893372499523","8.25568092549359","19.09976406325","0.351467623742299","567.78882730898","4.28889264540148","26.9311238743135","0.961158246061238","3.94097271208675","0.35450260481321","1.73090949277991","0.346397127514027","1.39854937649027","0.949060192990395","1.07189588818107","0.0171850063510617","1.00023862555581","0.72994634193468","0.994960945901933","0.0213392556923307","0.4672219973239","-0.756871211454827","4.60702657597137","0.713602500552269","5","0","0.680012511729747","1.28798022203464","0","0","0","0","4492.34574776837","-5305.29595657345","-6.14041864586554","-27.5484375196453"
"20","D-9","3166.645","5.1363","25.6248718265605","1.88024492388497","209.1985","8.4855","18.4606294721408","0.256850280117143","0.9777","0.2701","0.892764537075827","0.0896034823451452","1","0.5998","0.99556715542522","0.02586140434693","75.5345","2.9396","6.79623003770423","0.274522768927422","52.5352","2.1864","4.77486971093423","0.267665710099716","209.119329906173","8.48482928863382","18.4317824883138","0.253530436642928","3179.3670535194","5.13551411540156","25.7632370948006","1.89840510854182","3.65005555651493","0.384154258497199","1.33801492126998","0.325311786106003","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00022228017935","0.778715005027074","0.998662811999899","0.00999933556352822","0.408327482219715","-0.182405443687977","2.16758583374305","0.391689761144772","4","0","0.308755760368664","2.06533318764599","0","0","0","0","248764.08112624","-1901.53715149576","60.7918078728311","59.3999691585971"
"21","A-5","1558.5035","4.4504","24.5138243483789","1.42226219081816","231.6114","8.4843","18.578029020979","0.374398460637099","0.9781","0.1832","0.823448188175461","0.125450454677481","1","0.5568","0.987251652892562","0.0448438371211331","62.276","3.1499","7.24162898919263","0.344969844588087","39.2251","2.075","4.19987666878576","0.346752000457612","153.154840531577","8.48453009367316","18.4644393731216","0.328056022780398","1672.33940760343","4.45086890399936","25.0403019438847","1.67328963463257","3.56646116568575","0.389664142704347","1.66653179532218","0.329480217475492","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00012035876672","0.66125778148907","0.995906028478529","0.0189509301577679","0.453249399145018","-0.659844224808184","3.62317160221908","0.609794433085595","5","0","0.622059758423395","1.39657412774305","1","0","0.000317863954227591","56.0892146495206","58551.4857399636","-1789.90635158966","19.1527242404659","54.6239121892446"
"22","G-10","229.0988","2.7335","19.8220640541171","0.65062877780073","56.068","7.8754","16.5546689059949","0.270897337485753","0.9791","0.2559","0.861030044320037","0.101272380396394","1","0.5399","0.99246200139958","0.0346206574098065","20.792","3.059","6.26837874970842","0.301857905409913","15.7246","1.215","4.04288315838582","0.258744008050304","56.0536125881496","7.87474869518714","16.5035230463668","0.267801320462013","230.194831822993","2.73283020920081","20.0032505900398","0.65559859308283","3.59233355290973","0.449266698549068","1.44011416607596","0.329316566532764","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00033911461068","0.756137492110241","0.997457035725173","0.0145417550089868","0.476191325052082","-0.350222747330788","3.02609885013232","0.523085428133611","4","0","0.50828084907861","1.47696341566087","0","0","0","0","280.692252853857","-1548.06148167169","-2.17464287721695","-20.0647550805666"
"23","E-8","2682.4565","5.1048","25.4225602213542","1.91685180593641","394.7709","8.8332","18.3764706163194","0.50623296028216","0.9832","0.1782","0.840376085069444","0.119227053859873","1","0.5683","0.988592296006944","0.0430523542099186","93.5821","3.019","7.04555447048611","0.437542059636457","73.7008","1.983","4.30223161892361","0.429487627014528","259.414664980891","8.83312311510647","18.2548477943021","0.41662320509995","4626.65272915882","5.10466885599902","26.3087576490975","2.96168676388807","3.71765433502755","0.335426216820808","1.54906945010875","0.341817069859724","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00015288930145","0.629481480057072","0.996375654334749","0.0186097232091263","0.464026503107036","-0.447069615734236","3.63218946513391","0.587367226797002","5","0","0.571614583333333","1.42585171432515","0","0","0","0","54921.6236012346","-370740.537587871","-63.1713614325681","-87.4990264864574"
"24","L-10","149.0272","3.0449","12.2295480894913","0.377548048407312","44.9678","7.4391","13.0978682803693","0.161553171591241","0.9671","0.3288","0.872470175317265","0.105711121987462","1","0.5659","0.981134600089906","0.0583829519335711","16.3169","2.7658","4.68649414225941","0.181210695483593","11.9885","1.5725","3.53286990214046","0.158560497759579","44.967540186131","7.44168918121966","13.0152913872248","0.162078074625035","149.022981026388","3.35037435680512","12.4241217075286","0.366404855516682","3.13415912229505","0.475937114245918","1.16392195939398","0.198779666380024","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00059331576508","0.794740627245104","0.993791285656932","0.0202712456895011","0.567547384291821","-0.474129135770557","4.40054665416523","0.693926401025732","5","0","0.566962896365711","1.49320619057881","1","0","0.000103738026902728","98.1784089143143","316.357092758684","-173.295367854787","-1.44386860545655","-3.84853259372597"
"25","C-6","397.5986","4.0784","27.3713288445957","0.690805793050633","97.8188","8.6187","19.6674430076163","0.311032144688429","0.9817","0.2054","0.826606287473667","0.136463242848574","1","0.5633","0.9852608815427","0.0496997501099047","35.2118","3.0425","7.62883339815265","0.335200519349343","23.4608","2.126","4.47580478042457","0.31793780230957","83.9027975159596","8.61801389307392","19.5582893301867","0.307587150694557","437.315162950404","4.95785242920038","27.7938141728398","0.69848367049633","3.98246671920736","0.39106657095339","1.64886835266144","0.345497865304259","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00020234953336","0.739854999623491","0.995217771488228","0.0208786998156225","0.438690810804446","-0.512440902203456","3.86710865784784","0.602951663662559","5","0","0.567006968076487","1.49290225031793","0","0","0","0","7705.92525206088","-1766.78152901741","11.2269726829286","11.529971486837"
"26","J-5","265.5812","5.0571","30.7012267542454","0.548481675306497","60.8428","9.2151","20.8659177507209","0.248405273924729","0.9853","0.2688","0.831307946171099","0.134826666126441","1","0.5867","0.990409868631849","0.0380097837687676","24.7989","3.2715","8.11013370714515","0.258085826716034","14.5228","2.0329","4.76681028516501","0.32480208196224","60.8420561789001","9.17795271974106","20.8082416828029","0.248449859556804","265.571974020791","5.62001038500049","30.9475998871555","0.544964847089689","3.97896107109029","0.384780596858852","1.71234436400848","0.355855503657658","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00018629345159","0.779307928492404","0.997298121612266","0.0153266604681955","0.400291129073555","-0.719889993302986","2.91100947281177","0.526011892719888","5","0","0.534444088433194","1.55632826987183","1","0","0.000320410124959949","55.8659108938537","1448.50572965705","-964.877449014073","-10.3255565086591","-6.09271927704152"
"27","F-10","465.3777","5.6003","31.8463219028063","1.43650916310371","80.2744","8.9305","20.0036631759069","0.451405703917341","0.9778","0.2194","0.840724229979466","0.131502637011478","1","0.5399","0.989482546201232","0.0394204483274201","32.9704","3.0838","7.68294236824093","0.470632227730737","23.0028","1.9048","4.68324900752909","0.468429718750577","80.1184361610664","8.93126791293844","19.9311253993967","0.449988942317099","465.798436048421","5.6011507710008","32.2632234954536","1.43600146900434","3.59076308473178","0.486969037730598","1.5941968034651","0.374601748263608","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00023947357083","0.774713302906551","0.997068349173208","0.0162142711611916","0.428076531218727","-0.752871913157622","3.07276552345541","0.5496775455115","5","0","0.574948665297741","1.45022954354227","0","0","0","0","4640.93986135896","-10606.5077891518","-20.1844428983038","-21.6540311269528"
"28","L-2","245.9997","7.4878","61.0834419930876","0.473720196595478","60.1533","10.5421","28.6724375","0.237425054945925","0.9847","0.2384","0.878133928571429","0.100131742043978","1","0.5343","0.992768548387097","0.0328661887696045","22.6288","3.75","10.815040264977","0.244380163073499","16.8636","2.0512","7.04352980990783","0.285216629984285","60.0288065716343","10.5419005652248","28.6214158733803","0.23822034009783","248.795842383607","7.48718431159966","61.396110764427","0.470341504693375","3.8682537460836","0.446811473127266","1.51235460817972","0.296700645468436","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00019294770123","0.781772210080984","0.998063735225412","0.0125914911226196","0.284013875616439","-0.470477951615413","2.01039391650238","0.345143164492654","4","0","0.248271889400922","2.38793891824526","1","0","0.000288018433179724","58.9236794506249","1244.32014903242","-1472.71455281812","19.3688547047897","7.81271737247251"
"29","A-8","289.4241","4.6502","37.2793658599484","0.607897909088074","66.4351","9.3685","22.387575699266","0.277491320992359","0.9833","0.2776","0.867441519539774","0.111807006576831","1","0.5532","0.985531085102162","0.0488891451013287","25.3623","3.208","8.34798718508232","0.287035328370554","15.6795","2.1283","5.58004034913708","0.303993828937123","66.1623524865618","9.15772531905361","22.2814828462143","0.277148644348786","296.826538573605","5.67553803539787","37.749588778447","0.602810139773477","3.63361557307638","0.499363702566133","1.42590864100736","0.29164717923671","1.07342069416464","1.07342069416464","1.07342069416464","0","1.0001214820583","0.667920210982605","0.995510726675252","0.0193846177380897","0.372514561208282","-0.544987276812425","3.0767606163672","0.500510550517697","5","0","0.424122197976592","1.79197416541079","0","0","0","0","3759.90419177413","-1658.01788348738","-2.07073853810803","-44.6900510226479"
"30","F-3","198.2914","2.5843","20.7051720481253","0.571244365923571","52.0948","7.9985","17.0150437884723","0.267518522196762","0.9805","0.2699","0.849192576011938","0.11898610246496","1","0.5838","0.986879947770938","0.050477376914778","20.0352","2.9477","6.47300180003731","0.304668033769265","15.7706","1.6694","4.08253869613878","0.250541885430435","52.0803600552493","7.99854626788006","16.9319652784872","0.267802865262338","198.718290643994","3.93242532919816","20.9370269021265","0.565012417776639","3.57661169415267","0.346134737678773","1.47579265242956","0.325318685574936","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00016629590239","0.771355145052856","0.995287397844431","0.0203922128035935","0.478221556760017","-0.434828670643497","3.9690497110983","0.614764909355577","5","0","0.522663682148853","1.56367554657395","1","0","9.32661816825219e-05","103.547090736534","1024.50789159948","-1048.8309814061","-2.01912546964309","-17.3203447380233"
"31","K-8","241.4709","3.8482","19.6951482643525","0.715523226742248","57.54","8.4594","16.5182038451268","0.293100743616184","0.9837","0.2153","0.843264165554072","0.116761367961552","1","0.558","0.987318451268358","0.0474465996452484","21.4335","2.9354","6.30307428571429","0.318300120565373","14.5848","2.0005","3.9434514953271","0.294030552515493","57.5406873748728","8.4593043423561","16.4383950163268","0.292657754247303","241.474138302608","5.0000340686026","19.9269589081682","0.711705245302096","3.89622539476398","0.419268755792598","1.49380223737525","0.320971589137497","1.07342069416464","1.07342069416464","1.07342069416464","0","1.0003696571889","0.756239995971238","0.995452566647427","0.020075424102684","0.497984300285566","-0.43424340354072","3.96264229429715","0.632725115104066","5","0","0.593991989319092","1.40018749503822","0","0","0","0","903.990506096291","-1994.8651401743","-1.38060664649659","-40.0959998433078"
"32","G-7","237.8916","4.4793","26.4384652667884","0.596118630417063","63.3454","8.9212","18.8877606005275","0.273564027792331","0.9836","0.2171","0.8683795090282","0.108236936728975","1","0.5674","0.992974396429296","0.0344058336784404","26.8487","3.1547","7.12613927774396","0.29341579447852","15.5407","1.7506","4.63731065124772","0.296530636252637","63.2664390697971","8.92004662589497","18.8405261746902","0.273134645143779","241.066884003999","5.05990046079897","26.6012503200945","0.595241928046688","3.74821657216092","0.349014349095932","1.46604743873199","0.335042480792031","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00020226524811","0.763756060388484","0.997665519412694","0.0147342755185061","0.421851223548044","-0.317301688589346","2.60202179775232","0.452169177855114","4","0","0.380807466017448","1.86521696508557","0","0","0","0","990.094171892466","-1633.86946143132","-7.46138637439641","-7.74580821937752"
"33","D-2","387.7969","5.0307","27.5034507801638","0.535551008177828","71.8516","9.0969","19.5657530974818","0.228244546203397","0.981","0.2548","0.865123250424842","0.105417831723911","1","0.567","0.991295149080797","0.0395090169707286","26.1378","3.2635","7.42199284721149","0.252804534090481","18.607","2.0976","4.7365384674803","0.239684153019809","71.8083081610423","9.0960816759682","19.5003239828069","0.226991725349031","389.197032353196","5.84627422400096","27.7294800380616","0.534567172928318","3.63037534178431","0.384155431090879","1.48781755300047","0.310898961558144","1.39854937649027","0.953445297804261","1.07226764271566","0.0114031587029232","1.00009016461315","0.747950362734596","0.996992869200348","0.0167436850264876","0.405101077124691","-0.374532886127045","2.87909994895727","0.47394261723168","5","0","0.38606519388228","1.89287083443649","0","0","0","0","2767.39730901391","-2456.81068347902","-5.30155212660662","-13.0271202737703"
"34","K-6","225.4861","3.4482","19.4092031870114","0.804886467925058","57.9369","8.1187","16.2259010222489","0.321857286482251","0.9836","0.2122","0.850551377029465","0.114852066893055","1","0.529","0.985575947083584","0.0514406246500786","21.6067","2.8736","6.10876906794949","0.342300268517918","15.3079","2.0504","3.97576910402886","0.315910774812595","56.052457444806","8.11793668177449","16.1277166232596","0.318032900852325","226.838006035402","4.39333162260072","19.6946502139158","0.803184184352726","3.66036196801843","0.459889132219921","1.42107325718792","0.310704289617117","1.07342069416464","1.07342069416464","1.07342069416464","0","1.0003951316866","0.590475221894591","0.994808518414747","0.0219560196897121","0.504084652590562","-0.475699414738652","4.04552849375569","0.642936783570766","5","0","0.595429945880938","1.40359306916477","1","0","0.000120264582080577","91.186621825792","1547.10862900393","-1673.36296209264","-1.09752853962804","-51.6450352295113"
"35","I-4","229.606","4.2797","33.0485981308411","0.472316217633873","60.5874","8.9243","21.1427074599466","0.229741198801442","0.9842","0.2685","0.883732943925234","0.0961809079389518","1","0.5846","0.992479289052069","0.0364550933828629","24.9386","3.1258","7.88819419225634","0.24739168700975","13.7693","1.9003","5.31156892523364","0.250531027761377","60.5351290743355","8.77428805206314","21.0893617362996","0.22923381718517","231.399569537186","4.91443409379862","33.2610530594869","0.470256459321003","3.5020019243309","0.366093380282024","1.41406323175671","0.294720987117135","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00022603929835","0.736806462950892","0.997605595865169","0.0138783662113358","0.371454439579601","-0.274820072169182","2.36206872485237","0.399321746021064","4","0","0.292389853137517","2.1789435809008","1","0","0.000166889185580774","77.4080099214545","752.771796225997","-3285.71992588819","2.38330540449263","27.6573413762895"
"36","D-8","269.1115","4.9277","29.5951004372888","0.702085736385374","64.4823","8.871","20.7730817332538","0.305880719889019","0.98","0.1958","0.798876147883125","0.150004878235966","1","0.5379","0.979918067978533","0.057547801438655","25.8517","3.235","8.1840506062413","0.323184106623801","17.133","2.0776","4.51175086463924","0.338212539261236","64.428202915326","8.86969084097254","20.6246480129982","0.303998972421961","271.333503651401","4.92675983059842","30.1822389075308","0.696927967009056","3.80579367723777","0.332201212868275","1.78345137210489","0.336847071846364","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00018062222599","0.703418291593272","0.993591629609297","0.0240148306191196","0.436962572664195","-0.871980455375242","4.76492435942661","0.72874065793355","6","0","0.694096601073345","1.33675187893199","1","0","0.000397535281256211","50.1497746814123","1598.71764521929","-1769.66359688004","4.52513828530606","20.3977431097638"
"37","I-9","769.2818","5.371","33.6293341898052","1.39837497903699","144.1305","8.997","19.8990335681724","0.515384917046192","0.9823","0.3039","0.872527393286366","0.0945081983288834","1","0.5579","0.993465644426026","0.033655319761123","46.2051","3.1694","7.47906779941981","0.522131467101715","31.9988","2.234","4.90125147119768","0.50239209963518","115.583499976085","8.99742532882292","19.8170654082962","0.502711669226361","1001.17693425202","5.36765226039916","34.3071551975186","1.50850831576664","3.62117087571567","0.461593876809855","1.40422034931268","0.328343361821477","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00025377140565","0.801936439380181","0.997857553394563","0.0135884622417038","0.428293975082863","-0.352399977931542","2.38847789918243","0.438869585675124","4","0","0.412349772067965","1.70248740876249","0","0","0","0","10496.7555984103","-10279.3275847306","-19.4073264418169","-21.8633548194637"
"38","J-10","260.8839","6.2908","29.5298820441605","0.51012288222654","65.4212","9.9064","20.0071032078878","0.225518678573802","0.9834","0.2093","0.891248215525621","0.10061710784007","1","0.5352","0.98936246354673","0.0463726806435506","26.6915","3.3645","7.30835833911957","0.248216828088124","16.0466","2.365","5.21262503818914","0.227128071808753","65.0541816891156","9.90416150585854","19.9186424711433","0.221976840781921","269.597656534214","7.16465399479964","29.8660144274124","0.510697942861868","3.25315366624902","0.429679802955652","1.29960777796051","0.282971146211218","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00028457302464","0.714614993314822","0.996290441409225","0.0183236256768925","0.385990064461718","-0.463112994377119","2.7761180673955","0.456351206930266","5","0","0.33967504513262","2.01864234514274","0","0","0","0","1364.69782251824","-596.770910332355","1.84353948948183","23.910581151141"
"39","K-4","476.9829","5.4511","33.0292735897436","0.726217827184351","88.8809","9.2706","21.7391156410256","0.317386031475027","0.9851","0.2003","0.812537731755424","0.143745756659099","1","0.5491","0.983552406311637","0.0511739555435434","36.1039","3.2483","8.54333881656805","0.342435074862042","17.526","1.7837","4.78122978303748","0.329587536929758","87.9476661563717","9.26988010757335","21.6115646670191","0.316235054326352","489.252623027622","5.59161790599979","33.576093560716","0.723720292291566","4.07883934938692","0.341613386325845","1.74679017522283","0.339076360304169","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00029075165139","0.755015785654399","0.994747643218955","0.0210542472999716","0.411276668781326","-0.709134773211711","4.12885567947442","0.632786389723489","6","0","0.598422090729783","1.49191039541228","0","0","0","0","9442.1520554964","-1801.57701225335","15.5261066309456","13.7604306376651"
"40","K-7","527.9514","2.7951","22.6381101511263","0.874767573108","224.7433","6.5322","17.669000427716","0.355931176476563","0.9854","0.1314","0.829929398346165","0.134339382739209","1","0.4449","0.98565126889079","0.0500513123672367","64.265","2.4047","6.79942889934417","0.362720678066894","21.5689","1.6405","4.10830179640719","0.349958138508328","149.281020742251","6.53145906669439","17.5620783731625","0.339008553984008","1186.48721420319","2.79451042220011","23.0293702118327","1.02444813384644","4.43737438590935","0.430674571033779","1.5868033862261","0.357313617259696","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00035153853976","0.664229014801556","0.994910182804961","0.0222660696897742","0.484839251712141","-0.668002033758358","4.22112805622484","0.67559184964816","5","0","0.652124322783005","1.36847352268236","0","0","0","0","964.404628957349","-81016.134100947","-19.5594604454835","-50.0897934714165"
"41","D-3","159.484","5.0913","31.7328895361528","0.444802075493023","50.1818","8.7123","20.7955789085948","0.213047214425468","0.9847","0.231","0.883314215552524","0.0959367416982429","1","0.5384","0.992982933151432","0.0372133534540844","19.665","3.1583","7.76747959072306","0.227465808860483","12.496","2.1704","5.2083487585266","0.243560965735146","49.9781360729736","8.71242798934021","20.7382142028619","0.212068633047104","163.302924233998","5.09151865520028","31.9320390897903","0.442555575914364","3.18227104074174","0.357079583647409","1.41890454482495","0.294449666910349","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00010376774285","0.724411956987568","0.99749259935306","0.0158616557249821","0.3736101420608","-0.251905943259067","2.28026666692934","0.392161050753487","6","0","0.28731241473397","2.21076733123683","0","0","0","0","1003.13911319809","-415.957740678711","5.42034949772787","7.59463518693296"
"42","I-1","238.7534","5.8189","23.0229661572052","0.745293769772058","55.8297","9.0478","17.4546625909753","0.296408165077567","0.9838","0.3595","0.880330567685589","0.0865476026799244","1","0.6164","0.995757132459971","0.026338197455879","19.4699","3.1405","6.52427649199418","0.317899124086211","15.9016","1.9803","4.39120735080058","0.304073399693987","55.8280645935112","9.04664697255302","17.4314828120656","0.29509530172485","238.741472986196","5.81751073620072","23.1526358434339","0.746881964904244","4.11739493773476","0.467182569095834","1.3862233779868","0.324301954337576","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00012471757389","0.832065786249843","0.998988692030619","0.00843718746562349","0.444399609985055","-0.132213899395538","2.05749186256239","0.394723014443286","4","0","0.372634643377001","1.71876733530331","0","0","0","0","854.852241134317","-295.690114910018","3.21683672226072","14.4585773839225"
