"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"57712",1,"L-1",20586.9,2348.9,26.8858,18.8167,0.9542,1,6.319,5.6207,84.9953365982082
"57713",2,"L-1",20686.3,2390.4,31.6914,20.4733,0.9501,1,6.9973,5.9675,87.7974446390729
"57714",3,"L-1",20268.2,2301.6,36.6952,22.0659,0.9471,1,7.7904,6.3618,55.4787879099274
"57715",4,"L-1",20442.6,2108.3,27.0134,18.9067,0.9496,1,6.368,5.5967,39.9235519605973
"57716",5,"L-1",19938,2247.9,27.797,19.1533,0.9522,1,6.5639,5.4935,82.4600210247692
"57717",6,"L-1",20861.2,2243.2,33.6833,21.0349,0.9566,1,7.2626,6.0552,46.3647909877822
"57718",7,"L-1",20397.5,1724.7,26.5664,18.736,0.951,1,6.3354,5.6254,231.315729373947
"57719",8,"L-1",20498.1,1975.6,28.1813,19.365,0.9444,1,6.7175,5.5941,47.1196146979637
"57720",9,"L-1",20024.7,1983.6,32.6283,20.7956,0.9481,1,7.4542,5.825,69.1325587769388
"57721",10,"L-1",20353.6,1759,33.2962,21.0027,0.9485,1,7.4009,5.9505,68.00804230312
"57722",11,"L-1",20710.4,1980.1,34.8916,21.3638,0.9607,1,7.1808,6.378,49.2245707151234
"57723",12,"L-1",20548.2,1878.4,31.2593,20.3011,0.9531,1,6.9743,5.9066,259.661832350648
"57724",13,"L-1",20897.7,2586.7,30.3737,20.0006,0.9542,1,6.8216,5.8719,39.9667329698565
"57725",14,"L-1",20406.6,1846.6,38.5285,22.3668,0.9678,1,7.4075,6.8494,59.4788851307888
"57726",15,"L-1",20483.6,2165.2,30.991,20.2732,0.9475,1,6.8,6.0408,114.695746632933
"57727",16,"L-1",20111.6,2048.4,30.0741,19.9336,0.9511,1,6.6263,6.004,42.1420791506938
"57728",17,"L-1",20193.9,2385.7,47.1623,24.8092,0.9629,1,8.5714,7.1547,126.17296884557
"57729",18,"L-1",20151.5,2351.7,27.2114,18.9936,0.9479,1,6.5403,5.5667,27.4891732464235
"57730",19,"L-1",20896.7,1905.5,33.0495,20.8713,0.9534,1,7.1619,6.2769,63.122935024458
"57731",20,"L-1",20408.1,1697.6,35.291,21.5644,0.9537,1,7.5248,5.9283,99.9500296355738
"57732",21,"L-1",20674.6,2640.2,41.6026,23.2524,0.9669,1,7.7523,6.8842,58.0679042575153
"57733",22,"L-1",20441,1755.8,31.8496,20.476,0.9546,1,6.9075,6.093,84.9533549529617
"57734",23,"L-1",20415.8,2412.9,28.4764,19.396,0.9512,1,6.7076,5.6493,104.590044352187
"57735",24,"L-1",20166.6,2391.1,31.4004,20.3055,0.957,1,6.7126,6.2225,77.384624078949
"57736",25,"L-1",20882.4,2557.6,26.5047,18.7142,0.951,1,6.3089,5.6324,40.2533236225891
"57737",26,"L-1",20606.9,2030.8,31.5521,20.4079,0.952,1,6.7619,6.148,131.869122303794
"57738",27,"L-1",20972,2335.9,29.6237,19.7875,0.9508,1,6.8536,5.7065,65.7053690877306
"57739",28,"L-1",20567.9,2720.1,31.3118,20.3403,0.951,1,6.7787,6.1843,232.40513414144
"57740",29,"L-1",20226.2,2132.6,46.9665,24.7027,0.9672,1,8.4005,7.3944,118.528460099523
"57741",30,"L-1",20464.1,2008.9,31.8289,20.5339,0.9486,1,6.9641,6.1252,97.1861878736574
"57742",31,"L-1",20376.5,2126.4,30.6636,20.1413,0.9499,1,6.9942,5.8345,73.5628134966312
"57743",32,"L-1",20585.4,2467.1,34.8167,21.3193,0.9626,1,7.2951,6.2455,78.840809696843
"57744",33,"L-1",20897.6,1929.8,31.3056,20.3268,0.9521,1,7.1799,5.7781,105.848512569495
"57745",34,"L-1",20704.1,2728.6,27.4896,19.081,0.9488,1,6.4324,5.6263,38.7645107152996
"57746",35,"L-1",21033.5,2350.3,33.4878,21.0302,0.9515,1,7.3542,5.9674,60.5167297820028
