"","Cell.ID","x.start","y.start","x.end","y.end"
"1",1,12086.2,16716.2,12086.374034582,16721.1969702785
"2",2,12114.1,16736.7,12115.9558374292,16741.3428296799
"3",3,12089.5,16829.3,12091.3345825003,16833.9512694019
"4",4,12066.8,16510.3,12068.8126779578,16514.8770216777
"5",5,11809,16323.5,11806.6116465625,16327.8926948286
"6",6,12557.9,16841.5,12555.6883116818,16845.9842429443
"7",7,12285.3,16860.1,12285.1888303603,16865.0987639783
"8",8,11754.3,16558.8,11754.6068645553,16563.7905745305
"9",9,12024.9,16503.4,12022.2765906825,16507.6564919303
"10",10,12205.9,16599.9,12200.9008906235,16599.9943686503
"11",11,11695.9,16494.5,11700.8422177375,16493.7420528807
"12",12,12127,16745.5,12124.5837297683,16749.8774008461
"13",13,12484.5,16065.9,12484.7235279221,16070.8950010278
"14",14,11662.5,16514.9,11664.5784577351,16519.4475282785
"15",15,11748.4,16653.1,11747.562450412,16658.0293519541
"16",16,12608.7,16659.7,12606.0030735837,16663.9102954653
"17",17,12463.6,16346.5,12462.861539611,16351.4451669591
"18",18,11669.5,16175.1,11670.7178438405,16179.9494181486
"19",19,12791.4,16018.2,12792.3235201026,16023.1139709625
"20",20,12459.2,16866.8,12457.2143579277,16871.3888152677
"21",21,11718.6,16588.8,11721.08258734,16593.1401336499
"22",22,12180.5,16858.3,12182.5297719755,16862.8694666787
"23",23,12144,16733.3,12142.7952926515,16738.1526982396
"24",24,11740.3,16243.8,11739.9033902356,16248.7842452483
"25",25,12496.9,16334.4,12494.4403164662,16338.7531548231
"26",26,11813.5,16090.6,11812.9210287458,16095.5663661048
"27",27,12175.6,16760.4,12173.762048267,16765.0499390778
"28",28,12038.4,16611.4,12038.7411776918,16616.3883461971
"29",29,12038.2,16457.3,12036.5023402241,16462.0029726009
"30",30,12752.4,16467.4,12753.7530872037,16472.2134348462
"31",31,12054.2,16619.7,12052.8795026328,16624.5224772372
"32",32,11772.8,16409.5,11776.9975801385,16412.2166746181
"33",33,12199.3,16633,12200.5103830577,16637.8512856908
"34",34,11981.9,16464.5,11981.168942048,16469.4462667003
"35",35,11973.2,16406.3,11973.3678821453,16411.2971807637
"36",36,12431.7,16704.8,12428.273807878,16708.4415940937
"37",37,11864.2,16788.8,11867.5609595749,16792.5018847545
"38",38,11679.5,16452.4,11683.2386624465,16455.7200004685
"39",39,12561.9,16833,12559.5468249436,16837.411639962
"40",40,12450.3,16773.9,12449.5113491113,16778.8374112423
"41",41,12322.7,16881.4,12324.7835924884,16885.9451779219
"42",42,12216.1,16634.3,12214.705407278,16639.101573819
"43",43,11757.5,16541.6,11753.6115555527,16544.7432466942
"44",44,12450.4,16797.2,12450.4952316993,16802.1990930101
"45",45,11831.2,16530.9,11827.9665875029,16534.7137964843
"46",46,11784.1,16431.9,11783.4972207758,16436.8635327345
"47",47,12669.2,16645.3,12667.8556841101,16650.1158918995
"48",48,12725.7,16580.7,12725.7076699716,16585.6999941172
"49",49,11978.1,16486.9,11975.3907681373,16491.1023877396
"50",50,12359.7,16276.1,12355.8643121563,16279.3074130955
"51",51,12439.8,16804.5,12443.6271226232,16807.7176283855
"52",52,12159.9,16745.8,12158.8895012735,16750.6968247185
"53",53,12147.6,16569.3,12144.571350281,16573.2783515279
"54",54,12472.8,16754.2,12473.549261742,16759.1435419329
"55",55,12325.3,16611.1,12325.922875726,16616.0610508796
"56",56,11865.6,15812.1,11865.8985409533,15817.0910793722
"57",57,12253.5,16878.3,12254.0459593305,16883.2701034606
"58",58,12757.9,16624.4,12758.0115497976,16629.3987555094
"59",59,12033.5,16757.7,12037.0638714771,16761.2069673643
"60",60,12552.5,16833.5,12552.9339586514,16838.4811323902
"61",61,11799.4,16316.6,11799.8985922693,16321.5750784666
"62",62,11736.1,16644.5,11739.4610363815,16648.20181502
"63",63,12492.8,16813,12495.7411304052,16817.0434826499
"64",64,12206.4,16621.8,12201.6632904967,16623.4011193214
"65",65,11990.1,16881.5,11988.2943857996,16886.1625912709
"66",66,12275.7,16829.1,12273.6543329234,16833.6623728707
"67",67,12316.1,16330.7,12311.5195872129,16332.7049485529
"68",68,11873,16178.9,11868.8607078808,16181.7046854996
"69",69,12761.4,16379.7,12764.573589123,16383.5637199793
"70",70,11825.9,16407.4,11822.0931554697,16410.6415944722
"71",71,11721.3,16547.2,11721.5996922723,16552.1910103729
"72",72,12427.5,16862.7,12429.784442572,16867.1476198281
"73",73,12082.2,16794,12083.8831865566,16798.7081719399
"74",74,11942.2,16120.9,11939.6969249399,16125.2283501757
"75",75,12392.1,16857.8,12395.8419754543,16861.1162659271
"76",76,12501,16824.5,12500.1283377296,16829.4234342573
"77",77,11829.6,16767,11825.6097298109,16770.0129294413
"78",78,11766.3,16678.3,11764.3024394434,16682.8836395826
"79",79,12339.4,16652.9,12339.269043513,16657.8982847456
"80",80,12031.9,16723.8,12030.7611391753,16728.6685722776
"81",81,12537.6,16768.9,12535.8273325366,16773.5752165794
"82",82,11851.8,16449.2,11854.6818755143,16453.2859262744
