"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"566286",1,"K-7",12086.2,16716.2,41.402,23.4192,0.9486,1,8.3732,6.2843,88.0053076856126
"566287",2,"K-7",12114.1,16736.7,49.1349,25.2073,0.9717,1,8.6743,7.368,68.2123628142188
"566288",3,"K-7",12089.5,16829.3,47.4326,25.1704,0.9408,1,9.2246,6.7059,68.4744249210492
"566289",4,"K-7",12066.8,16510.3,98.8749,35.5897,0.9809,1,12.1209,10.5773,66.263213455628
"566290",5,"K-7",11809,16323.5,33.776,21.2292,0.9418,1,7.38,5.8546,118.533381134716
"566291",6,"K-7",12557.9,16841.5,33.9397,21.3585,0.9349,1,7.8197,5.6202,116.253128657761
"566292",7,"K-7",12285.3,16860.1,50.9341,25.9112,0.9533,1,9.2076,7.0142,91.2740152157803
"566293",8,"K-7",11754.3,16558.8,32.9385,20.8723,0.9501,1,7.1444,6.0596,86.4813799660117
"566294",9,"K-7",12024.9,16503.4,63.2894,29.2561,0.9292,1,10.1842,8.6161,121.646828930318
"566295",10,"K-7",12205.9,16599.9,44.6647,24.204,0.9581,1,8.3432,6.993,178.918550712225
"566296",11,"K-7",11695.9,16494.5,58.4076,27.609,0.9629,1,9.524,7.9042,351.28095276133
"566297",12,"K-7",12127,16745.5,113.8928,38.3403,0.9736,1,13.3321,11.2174,118.898145475019
"566298",13,"K-7",12484.5,16065.9,38.3339,22.9865,0.9117,1,8.7314,5.8238,87.4377047127146
"566299",14,"K-7",11662.5,16514.9,40.9029,23.1748,0.957,1,7.8671,7.0033,65.4371259571742
"566300",15,"K-7",11748.4,16653.1,57.041,27.1308,0.9738,1,9.1189,8.157,99.6430718443773
"566301",16,"K-7",12608.7,16659.7,48.4851,25.4568,0.9402,1,9.2744,6.7463,122.641802214425
"566302",17,"K-7",12463.6,16346.5,68.9887,30.6484,0.9229,1,11.4053,7.8409,98.4932026925826
"566303",18,"K-7",11669.5,16175.1,41.4198,23.395,0.951,1,8.1634,6.7095,75.9027318580538
"566304",19,"K-7",12791.4,16018.2,526.0491,98.0248,0.688,0.9592,41.9701,16.5881,79.3561233566904
"566305",20,"K-7",12459.2,16866.8,52.5041,26.0077,0.9754,1,8.5767,7.9248,113.398784100104
"566306",21,"K-7",11718.6,16588.8,51.5387,25.8973,0.9657,1,9.01,7.2426,60.2301362379579
"566307",22,"K-7",12180.5,16858.3,52.3363,26.2208,0.9566,1,9.0794,7.4922,66.0490517161747
"566308",23,"K-7",12144,16733.3,94.4158,34.8127,0.979,1,11.6105,10.5528,103.94211331708
"566309",24,"K-7",11740.3,16243.8,33.3112,20.9542,0.9534,1,6.9958,6.2083,94.5495926403633
"566310",25,"K-7",12496.9,16334.4,52.8313,26.6205,0.9368,1,9.4633,7.3833,119.467955364451
"566311",26,"K-7",11813.5,16090.6,50.0345,25.6962,0.9522,1,9.1533,6.9957,96.6494383291364
"566312",27,"K-7",12175.6,16760.4,48.5432,25.2642,0.9557,1,8.672,7.3386,111.567084266026
"566313",28,"K-7",12038.4,16611.4,44.7952,24.3948,0.9459,1,8.6885,6.6052,86.0873513503422
"566314",29,"K-7",12038.2,16457.3,32.0072,20.4392,0.9628,1,6.7081,6.2581,109.848360824781
