"","Cell.ID","x.start","y.start","x.end","y.end"
"1",1,19901,6455.7,19904.6785465693,6459.08648713828
"2",2,19924.3,6488.4,19926.9726353873,6492.62575674721
"3",3,20054.2,6265.6,20053.352395408,6270.52763294652
"4",4,19915.3,6407.8,19915.7931481562,6412.77562105631
"5",5,19896.2,6387.1,19900.3865440683,6389.83365117821
"6",6,19958.1,6413.8,19958.0285981252,6418.79949015123
"7",7,19900.1,6414.4,19902.525323813,6418.7723911538
"8",8,19938,6410.6,19939.7873206237,6415.26963435272
"9",9,19811.6,6619,19815.6650180007,6621.91129329579
"10",10,20036.2,7171.7,20035.6633749357,7176.6711199483
"11",11,19868,6991,19867.6829539915,6995.98993805858
"12",12,20200,6172.9,20200.144270604,6177.89791816588
"13",13,20832.9,6999.4,20834.3413063435,7004.18775897724
"14",14,19984.7,6273.9,19987.8568220166,6277.77743146367
"15",15,19864,6451.3,19864.0741987432,6456.29944942434
"16",16,19958.9,6325.9,19958.8294138004,6330.89950173402
"17",17,20073.7,6310.4,20073.9543366209,6315.39352709848
"18",18,20058.9,7027.9,20062.7616066541,7031.0761602682
"19",19,19795.7,6647.3,19797.3397803293,6652.02346487991
"20",20,19894.9,6427.5,19893.3624656522,6432.25772930392
"21",21,19917.6,6376,19919.773598817,6380.5028289089
"22",22,20048.9,6988.7,20049.5656250603,6993.65549626971
"23",23,19936.4,6362.1,19933.2529168952,6365.98534013072
"24",24,20102.6,6302.8,20102.3948634215,6307.79579012611
"25",25,19910.5,6471.1,19908.7095758915,6475.76844529923
"26",26,20498.2,6723.5,20498.8696296765,6728.45495671993
"27",27,20461.4,7034.8,20458.5980996236,7030.65882211436
"28",28,19799.1,6630,19799.7130918935,6634.96226947376
"29",29,19897.7,6399.4,19896.4971544055,6404.25316005049
"30",30,19918.9,6845.5,19922.0939495018,6849.34690610494
"31",31,20018.3,6901.5,20016.5411264262,6906.18042345854
"32",32,19905,6381.7,19905.7047675077,6386.65008108621
"33",33,19821.3,6612.4,19826.1755071245,6613.50879677091
"34",34,20289.7,6890.7,20290.1482338433,6895.67986811288
"35",35,20016.5,6986.8,20021.3751573099,6985.68966617468
"36",36,20063.9,6307,20063.1091159002,6311.93705401436
"37",37,20012.2,6289.5,20016.7883112705,6291.4868064035
"38",38,19982.4,6287.3,19983.5818475102,6292.15831621683
"39",39,19945.6,6397.4,19941.5971619837,6400.39621224471
"40",40,20243.9,6230.3,20244.4716960266,6235.26720883929
"41",41,19931.5,6467.5,19934.4591699538,6471.53029939146
"42",42,20121.9,6917.2,20125.8498857339,6920.26568143959
"43",43,19884.4,6412.5,19888.4302133964,6415.4592870729
"44",44,19920.8,6446.7,19919.8040986866,6451.59981434077
"45",45,19900.4,6468.4,19901.9823128071,6473.14302500314
"46",46,19920.6,6399,19922.4199712295,6403.6570059828
"47",47,20593.8,6309.5,20598.6026468091,6310.89089310427
"48",48,20067.7,6260.3,20068.1105174602,6265.28311904482
"49",49,20161,6349,20160.9985332542,6353.99999978487
"50",50,19900.1,6613,19904.4405954873,6615.48177976781
"51",51,20654.8,6395,20651.7784465709,6398.98374382648
"52",52,20634.8,6413.8,20635.9091563786,6418.67542532789
"53",53,20264,6141.8,20259.114089463,6142.86201611301
"54",54,20034.6,6850.4,20037.9915618159,6854.07386832225
"55",55,20410.7,7280.2,20413.7855813321,7284.13435990257
"56",56,20166.6,6336.2,20164.8125123419,6340.86957041623
"57",57,20308.9,6305.4,20307.7463709051,6310.26509402903
"58",58,19919.4,6330.2,19915.6680873584,6333.52758591701
"59",59,20012.2,6458.7,20014.560233632,6463.10786764803
"60",60,19923.9,6317.8,19922.0206196598,6322.4333497102
"61",61,20018.1,6281.5,20013.1705338614,6282.33687728375
"62",62,19921.8,6366.5,19924.1408864257,6370.91817278318
"63",63,19905.3,6672.5,19910.276367,6672.01443694451
"64",64,20850.8,6968.8,20848.7984341661,6973.38189199051
"65",65,20424.7,7016.8,20426.9824167621,7021.24865976716
"66",66,19917.6,6998.4,19920.0912347761,7002.73517580848
"67",67,20507.7,7274.8,20510.8557587648,7278.67829687082
"68",68,20789.9,6781.7,20787.3115214669,6785.97782408282
"69",69,20082.1,6320.4,20082.1580001671,6325.39966358674
"70",70,20463.2,6931.1,20463.2806328446,6936.09934979216
"71",71,19872.7,6603.5,19873.6796752771,6608.40308437123
"72",72,20228.5,6653.6,20225.1471960723,6657.30927295065
"73",73,20511.6,7285.9,20515.4146072993,7289.13245590099
"74",74,20230.1,6343.4,20231.5829633309,6348.1750203936
"75",75,20272.6,7037.3,20276.8555181767,7039.92498858057
"76",76,19955.9,6453,19957.8070330597,6457.62203687883
"77",77,19922.6,6343.9,19919.6214184957,6347.9159746292
"78",78,20181.4,7096.6,20185.5196716118,7099.43342651407
"79",79,19931.6,6665.2,19936.2963524208,6663.48411132662
"80",80,20551.3,7169.8,20549.4912358343,7174.46137020551
"81",81,20042.2,6307.5,20039.4402341091,6311.66937552011
"82",82,19988.4,6458.6,19992.9351132593,6460.70540915865
"83",83,20244.4,6329.6,20244.5841914717,6334.59660619839
"84",84,20204,6192.9,20204.5503726317,6197.86961668202
"85",85,20641.5,6430,20643.4926249352,6434.58578737707
"86",86,20049.8,6299.9,20047.5829749167,6295.41839316987
"87",87,19832,6653.4,19827.1729961742,6654.70385354454
"88",88,19858.5,6686.1,19862.3381199679,6689.30450231898
"89",89,20580.9,6566.2,20581.3556191573,6571.17919784539
"90",90,19976.8,6673,19979.456134694,6677.23614783588
"91",91,19821.5,6653.9,19822.70761289,6658.75197600034
"92",92,20027.3,6287.3,20023.3070190992,6290.30933606058
"93",93,20141.3,6284.4,20140.0412088183,6289.23895079132
"94",94,20507.6,6412.8,20511.8793900209,6415.38588883151
"95",95,19779.4,6612.1,19777.4696955491,6616.71236649963
"96",96,19867.5,6575.9,19871.1623324301,6579.30401544815
"97",97,20504.7,6802.3,20507.5155472141,6806.43191165024
"98",98,20291.2,7135.2,20290.2637171082,7140.11155518613
"99",99,20390.2,6514.2,20394.8937617383,6515.92296278085
"100",100,20523.6,6365.5,20519.3294913586,6362.8994700649
"101",101,20275.2,6358.3,20277.7366021723,6362.60878746511
"102",102,19945.5,6317.1,19947.1246979023,6321.82867388666
"103",103,19935.5,6535.3,19936.7445847119,6540.14262417446
"104",104,20350.5,7315.2,20347.700881977,7319.34305905019
"105",105,19929.5,6395.5,19931.7648812276,6399.95761292901
"106",106,19851.2,6676.7,19855.8190512945,6678.61425315439
"107",107,19953.5,6348.2,19955.6707156214,6352.70421954296
"108",108,20034.1,6713,20038.7012098035,6714.95674943324
"109",109,19836.1,6710,19836.0353055762,6714.99958144564
"110",110,19948.1,6652.7,19952.7859076275,6654.44421033906
"111",111,20366.8,6404.3,20369.770987307,6408.32159600431
"112",112,20789.9,6789.8,20792.3408072429,6794.16376672186
"113",113,20441.9,7269.6,20443.2103609911,7274.42524134867
"114",114,20416.6,7179.8,20419.6001743824,7183.79986920728
"115",115,20242.8,6188.6,20245.0625938701,6193.05877438083
"116",116,20475.4,6371.3,20479.4090874377,6374.28784502897
"117",117,20349.4,7178.5,20353.5707663722,7181.2576634799
"118",118,20053.7,6590,20057.7200566567,6592.97306987414
"119",119,19855.4,6610.1,19850.6334890258,6611.61009043864
"120",120,20940.3,6756.8,20944.5165363341,6759.48715860032
"121",121,19985.1,6902.1,19981.2524922318,6905.29322469833
"122",122,20055.6,6293.6,20052.74707668,6289.49380607739
"123",123,20716.7,7045.2,20721.5730410455,7044.08041482296
"124",124,20283,6439.2,20284.3801761354,6444.00573759534
"125",125,20929.9,6676.1,20934.8963230489,6675.90828148016
"126",126,20742.4,6817.4,20739.4240302483,6821.41791040679
"127",127,20271,6171,20274.1270516694,6174.90148021356
"128",128,20329.8,6478.7,20334.7111815199,6479.63824094891
"129",129,20107.5,6332.4,20107.7029817457,6337.39587814212
"130",130,20603.1,7114.6,20600.954664994,7119.11636332818
"131",131,19961.5,6424.3,19966.4997749261,6424.25255857685
"132",132,20188.8,7088.7,20193.2230093954,7086.36826504761
"133",133,19883.7,6424,19879.9632775707,6427.322183843
"134",134,20351.3,7329.9,20355.9833666585,7331.65102162816
"135",135,20656,7161.5,20657.1661072618,7166.36211824762
"136",136,20858.9,6490.5,20862.8891585795,6493.51440107275
"137",137,19969.1,6455.8,19970.4457488768,6460.61549166342
"138",138,20338.3,6411.4,20335.7267124309,6407.11302075038
"139",139,20448.7,6301,20452.859817347,6303.77415205781
"140",140,20126.9,6318.1,20126.340679692,6323.06861759376
"141",141,19836.8,6876.4,19838.1039763109,6881.22697066292
"142",142,20597,6576.2,20601.5063537374,6574.03371839469
"143",143,20054.2,6281.4,20052.2092725641,6285.98661141542
"144",144,20444.5,7207.2,20439.647206124,7205.99567795117
"145",145,20270.8,7310.3,20268.4534321188,7305.88484211166
"146",146,20042,6796.2,20040.8785339745,6801.07260853688
"147",147,20562.1,6275,20566.0698619163,6278.03976913025
"148",148,20366.8,6678.5,20361.9048920684,6679.51878277279
"149",149,20191.7,6369.1,20192.3215339866,6374.06121915495
"150",150,20204,6380.2,20202.1483796414,6384.84451311201
"151",151,20039.9,6338.8,20039.3443568448,6343.76903015528
"152",152,20401.6,6520.6,20403.1025806954,6525.36888364859
"153",153,20614.2,6493.4,20612.0382981655,6488.89144755172
"154",154,20550.6,6407.8,20554.3403802866,6411.11806499511
"155",155,20826.4,6527.9,20823.8954715455,6532.22750935536
"156",156,20008.7,6402.2,20007.3014041363,6407.00040931694
"157",157,20929.2,6766.8,20934.0539756789,6767.99954996103
"158",158,19903.8,6365.2,19903.1945761962,6370.16321085767
"159",159,20518.9,7303.6,20517.7760781105,7308.4720426503
"160",160,20735.4,6599.5,20739.3765829554,6602.53097146118
"161",161,20665.6,6388.7,20670.42911529,6387.40398861275
"162",162,20236.4,6248.7,20236.657129489,6253.69338406553
"163",163,20239.2,6356.4,20239.8840635889,6361.35298465639
"164",164,20120.6,7069,20124.7945627377,7071.72133118893
"165",165,20069.6,6931.1,20066.110353286,6934.68083311691
"166",166,20532.4,6264.7,20536.8475738427,6266.98453209951
"167",167,20955,6946.5,20953.4766932519,6951.26230370211
"168",168,20691.7,6871.3,20687.7556898649,6874.37285169808
"169",169,20720.2,6420.8,20716.3935233863,6424.04202649418
"170",170,20124.3,6520.1,20124.9236232168,6525.06095697254
"171",171,20199.8,6362.6,20195.0674280472,6364.21330800261
"172",172,20234.9,6333.6,20235.9899179319,6338.47976217676
"173",173,20865.8,6489.9,20864.9568166107,6494.82839139801
"174",174,20592.1,6904.9,20590.1843621999,6900.2815227814
"175",175,20922.2,6529.3,20921.7916435666,6534.28329660198
"176",176,20710.7,7281.2,20710.124684109,7286.16679087797
"177",177,19912.2,6495.7,19915.2267091913,6499.67982807056
"178",178,20075.6,6811.2,20073.3398574681,6815.6600174591
"179",179,20547.3,6286.7,20551.7830275978,6288.91415075302
"180",180,20591.7,6374.1,20587.7737610624,6377.19590823585
"181",181,19850.4,6658.9,19855.2191594424,6657.56744520991
"182",182,20214.4,6399.3,20211.4924823965,6395.23228056705
"183",183,20047.5,6799.5,20048.5488865217,6804.38874596034
"184",184,19981.9,6405.7,19984.0994985616,6410.19023452368
"185",185,20826.3,6489.9,20822.105868781,6492.62199620094
"186",186,20214.2,6790.7,20212.0846803991,6786.16950080165
"187",187,20209.9,6190,20212.1476033569,6194.46634964485
"188",188,19967.4,6436.3,19969.9787846227,6440.58367480908
"189",189,20310.9,7328.1,20309.6998376742,7323.24617569417
"190",190,19874.7,6441.3,19879.4213946916,6442.94573149889
"191",191,19869.8,6685.2,19874.189932168,6687.59342757571
"192",192,20954.8,6867.7,20954.8936083986,6872.69912366998
"193",193,20392.3,6617.2,20396.3634862612,6620.11343086492
"194",194,20190,6349.6,20190.1103079995,6354.59878306643
"195",195,20535.7,6405.3,20540.3850119715,6407.0466146761
"196",196,20002.6,6974.6,20006.7411100658,6977.40200061084
"197",197,20496.8,6392.6,20500.7610489646,6395.65124418886
"198",198,20171.8,6955.1,20166.8292624445,6955.64015567572
"199",199,20786.3,6403.5,20781.7208580316,6405.50784930536
"200",200,20827.8,6587.9,20822.8078939416,6588.1808506745
"201",201,19947,6729.6,19951.1946897061,6732.32113547437
"202",202,20191,6325.8,20189.6176833271,6330.605122331
"203",203,20174.5,6776.5,20170.430117499,6779.4044890132
"204",204,20683.5,7044.7,20679.4788591363,7047.67160329697
"205",205,19898.7,6698.8,19903.4740119943,6700.28620640486
"206",206,20299.6,6258.4,20299.6114522278,6263.39998688463
"207",207,20651.9,6440.6,20655.9055344076,6443.59260657448
"208",208,19973,6571.9,19975.9871450031,6575.90960904958
"209",209,20602.5,6678.6,20597.817445436,6680.3531921614
"210",210,20397.5,7332.2,20397.422855352,7337.19940483491
"211",211,20232.4,6661.1,20236.8471275535,6663.38540073572
"212",212,20349.1,6859.6,20347.900017284,6864.45386871283
"213",213,20460.7,6374.7,20464.4383121801,6378.02039486268
"214",214,20122.8,6358.3,20126.3206829543,6361.85032273681
