"","Cell.ID","x.start","y.start","x.end","y.end"
"1",1,19069.3,12965.2,19067.8544131044,12969.9864682729
"2",2,18721.5,13425,18719.7427249573,13429.6810238649
"3",3,18604.7,13184.5,18609.0665713544,13186.9357862401
"4",4,19113.2,13102.8,19114.0292340582,13107.7307576372
"5",5,18386.6,13205.6,18387.4876962241,13210.5205686068
"6",6,18190,12398.1,18190.0093075338,12403.099991337
"7",7,19089.8,13023.1,19093.6957123069,13026.2342344554
"8",8,18544,13391.5,18541.0791758584,13395.5581752468
"9",9,18765.2,13417.8,18767.8477209578,13422.0414117614
"10",10,18137.3,13064.2,18138.8857694024,13068.941870454
"11",11,18861.5,13279.9,18866.123018848,13281.804651341
"12",12,18837.6,13370.8,18842.065480416,13373.0493298234
"13",13,18915.7,13352.8,18919.3318065215,13356.2365653479
"14",14,18734.9,13379.3,18730.0042468555,13380.3156776793
"15",15,18756.9,12805.6,18756.9669147279,12810.5995522219
"16",16,18510.1,13068.3,18513.7258805418,13071.7428172034
"17",17,19114.1,12997.6,19115.7739794709,13002.3114533565
"18",18,18695.5,13428.6,18700.4254687941,13427.7399086337
"19",19,19124.2,13069.9,19125.0218827401,13074.8319883173
"20",20,18827.5,13365.8,18832.1138899592,13367.7266601786
"21",21,19092.9,13066,19093.085962864,13070.9965405846
"22",22,19182.4,12907.2,19187.1255568276,12908.8337419225
"23",23,18447.9,13334,18452.2680958947,13331.5669487769
"24",24,18897.5,13202.4,18892.6727616368,13203.7029849521
"25",25,18751.3,13372.2,18747.8454139353,13368.5853305654
"26",26,19181,12841.6,19178.2449150695,12845.7724701348
"27",27,19180.6,12826,19180.1980701121,12830.9838190542
"28",28,18543.6,13118.7,18543.4515403843,13123.6977954883
"29",29,19093.7,13155.3,19090.4394587566,13159.0906293409
"30",30,18937.4,13251.7,18932.4974412753,13252.6823023725
"31",31,19096.7,13073.6,19101.1790000794,13075.8222867251
"32",32,18926.6,13351.2,18923.3859168435,13355.0301004508
"33",33,18462.3,12658.2,18465.6802681836,12661.8842620709
"34",34,18502.4,13344.5,18506.6724778958,13341.9027066724
"35",35,18740.9,12281,18738.0610511578,12285.1158680095
"36",36,18471,13107.2,18471.2362679701,13112.194414625
"37",37,18330.5,13307.7,18327.6958901517,13311.8396821084
"38",38,19033.9,13232.7,19029.0810007119,13234.0331338498
"39",39,18893.2,13357.7,18897.303921757,13360.5561908572
"40",40,18380,13199.2,18382.024193842,13203.7719404294
"41",41,18639.7,12854.3,18643.0877562771,12857.9773777896
"42",42,19189.5,12883.3,19192.4907205809,12887.3069427756
"43",43,18507.6,13336.5,18511.1374147589,13340.0336520519
"44",44,19138.4,13128.9,19140.8019201218,13133.2852912934
"45",45,19161.6,12891.8,19166.5605511632,12892.4268430085
"46",46,18811.7,13286.1,18810.047093218,13290.8188874928
"47",47,18628.2,12605.7,18629.9575965809,12610.3809031456
"48",48,19130.8,13061.1,19129.2554407937,13065.8554533809
"49",49,19050.1,13068.4,19047.4241037305,13072.6236925971
"50",50,18493.7,13190.6,18490.6831647489,13194.5873180294
"51",51,18897.7,13261.6,18894.556319787,13265.4880939699
"52",52,19138.6,13092.5,19143.5996636618,13092.5579936952
"53",53,18728.7,13006.8,18728.8722965911,13011.7970305067
"54",54,18323.8,13087.6,18327.2314830277,13091.2366088916
"55",55,18572.1,13201.5,18568.2094295457,13198.3593851653
"56",56,18449.5,13340.9,18444.8674590971,13342.7813731111
"57",57,19080.5,13146.9,19077.8212940574,13151.1219112346
"58",58,19088.4,13193.8,19091.6828179655,13197.5713533652
"59",59,19205.6,12746.4,19203.998269547,12751.1365028825
"60",60,18483.9,13112.7,18482.8072667094,13107.8208674997
"61",61,18349.6,13287.1,18346.6400587943,13291.129733001
"62",62,18471.5,13360.3,18476.3288639459,13361.5969475673
"63",63,19176.2,12832.1,19175.3056090123,12837.0193561328
"64",64,19101.2,13065.1,19097.7914213612,13068.7580857922
"65",65,19149.9,12885.6,19154.8986154607,12885.7176583016
"66",66,19023.8,13255.4,19027.1846727047,13259.0802161189
"67",67,18469.8,13313.2,18472.8367369292,13309.2278181282
"68",68,18989.4,13295.7,18986.268038277,13299.5975397068
"69",69,18973,13241.9,18976.3527955351,13245.6092805367
"70",70,18750.1,13381.6,18755.0969522039,13381.4254472243
"71",71,18316.2,13096.3,18316.5122753244,13101.2902388842
"72",72,18393.6,13304.1,18390.8326634669,13299.9356454867
"73",73,19068.6,13150.8,19063.9286033349,13152.5827095101
"74",74,18935.7,13342,18935.61738531,13346.9993174347
"75",75,18506.2,13005.8,18509.9293313513,13009.1304785951
"76",76,18538,13249.6,18536.7021620773,13254.4286247241
"77",77,18633.8,13431.7,18638.781217816,13432.1329769849
"78",78,18700.7,13409,18705.6404461965,13409.7694097604
"79",79,18593.5,12484.5,18598.0349156733,12486.6058347124
"80",80,19201.9,12964.2,19202.6009598657,12969.1506217051
"81",81,19042.2,13167.3,19047.192211787,13167.5789650039
"82",82,18665.7,13436.2,18670.5222001521,13437.52150887
"83",83,18794.8,13212.9,18796.6522885806,13217.5442466573
"84",84,18518.7,12992.4,18523.6712000894,12992.9358821429
"85",85,19171.1,12859.5,19175.8922443923,12860.9263217326
"86",86,18883.6,13248.9,18886.9629115479,13245.1998883907
"87",87,18671.3,12794.7,18672.6920550733,12799.5023101392
"88",88,18209.5,13163.1,18213.2827097216,13166.3697258543
"89",89,18488.9,13059.2,18491.6322616578,13063.3874510425
"90",90,18515.8,13382.5,18518.7251594104,13386.5550514699
"91",91,18748.2,13421.8,18745.5192538391,13426.0206160712
"92",92,18649.8,12919.2,18649.8870622094,12924.1992419597
"93",93,18332.5,13057.6,18332.0261921444,13062.5774999865
"94",94,19182.9,12848.6,19182.5224770398,12853.5857272704
"95",95,18867.4,13300.9,18862.6712628285,13302.5245137006
"96",96,18433.8,13308.4,18429.7240521071,13311.295971128
"97",97,18532,12471.1,18531.1206591647,12476.0220686398
"98",98,18482.4,13122.2,18480.5029646533,13126.8261492511
"99",99,19186.2,12865.9,19186.1848717847,12870.8999771137
"100",100,18357.4,13330.3,18353.4750355181,13333.39752382
"101",101,18494.7,13372.9,18492.4619437607,13377.3711412715
"102",102,18703.4,12665.5,18699.0379250038,12663.0561706837
"103",103,18909.3,13358.9,18909.2337296758,13363.8995608051
"104",104,18601.3,12808.6,18601.4664331065,12813.5972292344
"105",105,18458,13192,18460.1587822601,13196.5099511254
"106",106,18267.4,13281.4,18269.0049761042,13286.1354040699
"107",107,18811.4,13379.3,18816.3815063965,13379.7296440645
"108",108,19174.9,12880.6,19178.3501266095,12884.2189261361
"109",109,18496.2,13121.7,18494.4025978128,13117.0342368923
