"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"330079",1,"H-12",3620.2,8398.1,758.4401,108.2984,0.8126,0.9822,43.5449,22.9384,8.74128041929056
"330080",2,"H-12",3588.9,8390.2,49.6124,26.1602,0.911,0.9844,9.1862,7.0708,47.8791204114742
"330081",3,"H-12",3918.9,7187.9,29.6672,20.0954,0.9232,1,7.4365,5.0393,87.2333359894197
"330082",4,"H-12",3565.4,7232,28.9097,19.6143,0.9443,1,6.8265,5.4575,91.3828521147804
"330083",5,"H-12",3950.1,7210.5,19.8957,16.1942,0.9533,1,5.5641,4.7513,22.546132407911
"330084",6,"H-12",3826.4,7955.2,51.2776,25.8606,0.9635,1,8.6437,7.9618,79.2497073229006
"330085",7,"H-12",4157.8,7267.3,77.6173,31.7552,0.9672,1,11.0696,9.1605,50.2837654715672
"330086",8,"H-12",3735.5,7504,26.1301,18.9462,0.9148,1,6.7396,5.7339,90.0964658034684
"330087",9,"H-12",4199.2,7290,26.5135,19.3145,0.8931,1,7.3516,4.9116,252.758781062581
"330088",10,"H-12",3858.1,7309.7,21.8487,17.1402,0.9345,1,6.0223,4.7393,47.7450152828715
"330089",11,"H-12",3926.7,7185.1,26.2003,18.8158,0.93,1,6.7136,5.1606,169.717366091492
"330090",12,"H-12",4074.6,7654.3,63.5253,28.764,0.9648,1,9.7049,8.7615,74.2969729899623
"330091",13,"H-12",3906.5,7256.2,41.1961,23.3159,0.9523,1,7.9345,6.7351,61.6818731600119
"330092",14,"H-12",3642.3,7735.4,23.9422,17.9723,0.9315,1,6.3391,4.8484,10.1931226179351
"330093",15,"H-12",4381.9,7594.4,16.4594,14.788,0.9458,1,4.9783,4.2885,62.7186614480466
"330094",16,"H-12",3660.8,8013.6,103.7669,37.1066,0.947,1,13.3029,9.8633,180.419882499095
"330095",17,"H-12",3283.4,7945.8,114.9909,38.7289,0.9634,1,13.8792,10.7411,183.227189808598
"330096",18,"H-12",3278.8,7507.7,35.5663,23.5352,0.8069,0.9884,9.5664,5.0844,84.8261631160915
"330097",19,"H-12",3632.7,7467.2,28.4518,19.4453,0.9456,1,6.8357,5.4009,70.9073558169412
"330098",20,"H-12",4174.1,7349.1,18.5542,15.8292,0.9305,1,5.5533,4.5109,88.3999020325253
"330099",21,"H-12",3778.3,8283.5,36.0811,22.0155,0.9355,1,7.8272,6.1525,59.7577520917163
"330100",22,"H-12",3914.7,7910.7,30.0539,20.2366,0.9222,1,7.0409,5.9679,151.353350944605
"330101",23,"H-12",3283.3,7668.4,66.6039,30.3952,0.9059,1,11.7954,7.5617,88.6940863498862
"330102",24,"H-12",3806.3,7591.1,18.7076,15.7342,0.9496,1,5.347,4.6983,132.88272677195
"330103",25,"H-12",4092.1,7255.7,59.5338,27.9957,0.9545,1,9.6746,7.8542,42.1411074238402
"330104",26,"H-12",3209.4,7725.4,26.3217,18.7956,0.9363,1,6.5253,5.4524,87.070270644183
"330105",27,"H-12",3408.3,8038.9,22.5913,17.4457,0.9328,1,6.4752,4.8019,32.8121133460781
"330106",28,"H-12",3897.5,7265.1,31.2106,20.3467,0.9474,1,6.9903,5.8679,14.6790059475519
"330107",29,"H-12",3275.3,7579.3,27.0337,19.2374,0.918,1,6.7472,5.4756,64.5467246073777
"330108",30,"H-12",3872.2,7188,20.7997,17.1438,0.8893,1,6.1101,4.644,112.239753263076
"330109",31,"H-12",4032.1,7236.9,29.0353,19.9982,0.9123,1,7.3988,5.3635,49.2011443036482
"330110",32,"H-12",4085.4,7561.6,13.9185,13.8035,0.918,1,4.7675,3.9104,6.89849386565519
"330111",33,"H-12",3514.5,7872.6,23.5096,17.8618,0.926,1,6.3846,4.824,235.863109057638
"330112",34,"H-12",3198.7,7716.6,63.2785,31.3078,0.8113,1,12.7846,6.1866,126.075505088733
"330113",35,"H-12",3269.1,7525.1,48.4946,25.6401,0.927,1,9.399,6.7717,116.121666851142
"330114",36,"H-12",4057.7,7218.5,18.2092,15.6527,0.9339,1,5.4745,4.3108,106.913867983643
"330115",37,"H-12",4091.6,7731,55.2788,28.9647,0.828,1,11.7948,6.0757,97.1575650942883
"330116",38,"H-12",3318,8054.2,84.1787,33.7393,0.9293,1,12.4038,8.7578,129.316308456619
"330117",39,"H-12",4373.7,7703.1,21.6566,16.999,0.9418,1,6.0609,4.8799,255.542514709126
"330118",40,"H-12",4116.4,7833.4,87.271,34.5453,0.919,0.998,12.5138,9.1227,121.359813939944
"330119",41,"H-12",3543.4,7286.7,15.1327,14.5861,0.8938,1,5.5782,3.6485,113.712508860321
"330120",42,"H-12",3905.8,7181.2,54.6672,27.6486,0.8986,1,10.3392,6.8448,24.0003108580343
"330121",43,"H-12",4414.2,7742.4,50.7023,27.3365,0.8526,1,11.0387,5.9337,68.923299580465
"330122",44,"H-12",3524.7,8241.8,86.2923,34.3411,0.9195,1,12.909,8.4527,24.7763827280873
"330123",45,"H-12",3678.9,8112.7,50.4571,26.874,0.8779,1,10.0625,6.6242,34.0459211986704
"330124",46,"H-12",4433.3,7747.6,36.6836,23.8569,0.8099,0.9545,8.9344,5.8362,126.13690450393
"330125",47,"H-12",3874.1,7386.1,21.9813,17.707,0.881,1,6.8006,4.2733,104.468779968576
"330126",48,"H-12",3277.4,7788.5,32.4291,22.2021,0.8267,0.9958,8.9931,4.9521,246.085078505236
"330127",49,"H-12",3712.8,7978.7,20.7976,17.3715,0.8661,1,6.7476,4.275,342.246337828868
"330128",50,"H-12",4104.4,7596,32.6984,21.4572,0.8925,1,8.1984,5.316,156.993302136063
"330129",51,"H-12",3755.4,7224.4,91.3844,35.4139,0.9157,1,13.1438,8.8334,10.2465364410775
"330130",52,"H-12",4193.6,7347.8,26.4387,20.4952,0.7909,0.9697,7.9959,4.6309,34.1050288595948
"330131",53,"H-12",3655.3,8048.2,21.7965,17.2792,0.9174,1,6.2696,4.5095,46.7525758850984
"330132",54,"H-12",3475.5,7306.7,46.0818,24.7863,0.9426,1,8.9743,6.6878,141.650317780171
"330133",55,"H-12",3898.1,7817.6,37.4043,24.4714,0.7849,0.9534,9.2911,5.8867,109.102262313357
"330134",56,"H-12",3369.4,7448.2,32.9697,21.4113,0.9037,1,8.0834,5.3982,138.199669978838
"330135",57,"H-12",3969,7219.3,13.807,13.7548,0.9171,1,4.8214,3.9822,39.399689413895
"330136",58,"H-12",3300.8,7914.2,29.4812,21.1623,0.8272,1,8.4149,4.7246,41.667877859739
"330137",59,"H-12",3453.9,8301.3,36.5234,22.0723,0.9421,1,7.5728,6.4992,140.235122151886
"330138",60,"H-12",3972,7256.1,13.1846,13.4006,0.9226,1,4.8004,3.6331,47.4858084135935
"330139",61,"H-12",3756.4,8044.7,195.6846,55.5144,0.7979,0.9935,22.6958,10.8145,173.260425484094
"330140",62,"H-12",3874.7,7602.2,106.1627,37.3327,0.9572,1,13.3195,10.2255,55.8908665503623
"330141",63,"H-12",3666.1,7295.6,20.5582,16.6818,0.9283,1,5.8642,4.4829,89.6386636373991
"330142",64,"H-12",4263.1,7488.1,19.8195,16.4909,0.9158,1,6.0573,4.4171,100.759625467513
"330143",65,"H-12",4060.6,7211.7,30.7096,22.3122,0.7752,0.9814,9.1314,4.5665,60.385666379975
"330144",66,"H-12",3927.5,7788.9,21.5674,16.8509,0.9545,1,5.6451,5.1149,91.222733092976
"330145",67,"H-12",3764.6,8234.6,27.5939,19.2968,0.9312,1,6.7605,5.3272,93.3524283259674
"330146",68,"H-12",4404.2,7570.4,22.468,17.9428,0.877,1,6.9378,4.3145,45.5785293339207
"330147",69,"H-12",3455.1,7865.3,22.2381,17.5045,0.912,1,6.4824,4.512,55.5421691302405
"330148",70,"H-12",3606.4,8382.6,1660.4879,276.0471,0.3441,0.6878,73.5924,43.1163,182.637965906425
"330149",71,"H-12",4074.6,7795.3,44.5223,26.4104,0.8021,1,10.9312,5.398,125.814619354717
"330150",72,"H-12",3770.9,8197.1,20.614,16.656,0.9337,1,5.7493,4.8929,24.2648822446924
"330151",73,"H-12",4411.9,7640.4,37.9884,25.1948,0.752,0.966,10.3067,4.8894,104.066332171496
"330152",74,"H-12",4012.9,7781.7,78.1801,34.5563,0.8227,0.9785,13.2538,7.7381,1.69296368187097
"330153",75,"H-12",3816.8,8042.8,110.8705,43.0546,0.7516,0.9951,18.3372,7.6245,173.915840859464
"330154",76,"H-12",3768.3,8271.4,23.1985,17.8818,0.9117,1,6.5662,4.4381,181.866179847612
"330155",77,"H-12",3349.3,7993.1,47.9758,27.6979,0.7859,1,11.4444,5.2935,50.2260119452882
