"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"490995",1,"J-3",6898,14051.2,32.7902,20.7187,0.9599,1,6.952,6.199,83.4034807526067
"490996",2,"J-3",6562.6,14311.9,32.0177,20.5372,0.9539,1,6.9991,6.0485,87.5294613011634
"490997",3,"J-3",6914.1,14707.6,34.2714,21.2172,0.9567,1,7.141,6.3002,142.575051297832
"490998",4,"J-3",6644.8,14869.4,29.9124,19.8562,0.9534,1,6.734,5.839,82.9597965011889
"490999",5,"J-3",6426.7,14450.7,24.8584,18.1651,0.9467,1,6.2851,5.2044,86.7980612304877
"491000",6,"J-3",6490.3,15064.8,31.437,20.3153,0.9572,1,6.7479,6.1291,10.6567421003829
"491001",7,"J-3",6607.7,14738.8,36.1043,22.0539,0.9328,1,8.0537,5.9405,87.8892686005888
"491002",8,"J-3",6835.7,14721.2,26.6379,18.8103,0.9461,1,6.6883,5.3872,55.2823522286359
"491003",9,"J-3",6741.5,14214,28.951,19.5166,0.9551,1,6.5082,5.9995,72.842532782368
"491004",10,"J-3",6332.3,14327.3,33.5281,21.2382,0.9341,1,7.5997,5.6736,90.8358760952207
"491005",11,"J-3",6883.7,14154.6,33.7783,21.1248,0.9512,1,7.1607,6.2326,150.879154843319
"491006",12,"J-3",6759.9,14324.7,30.854,20.2413,0.9463,1,6.9319,5.8053,139.771673326198
"491007",13,"J-3",7037.8,14088.1,35.3087,21.4676,0.9628,1,7.1342,6.3369,101.52576050742
"491008",14,"J-3",6144.1,14220.7,28.5831,19.6252,0.9326,1,7.0834,5.1138,91.7594232719349
"491009",15,"J-3",7048.4,14829.6,34.8781,21.5352,0.9451,1,7.5674,5.9281,107.653020785742
"491010",16,"J-3",6587,13984,30.5334,20.0364,0.9558,1,6.9719,5.8552,63.8491590274314
"491011",17,"J-3",7195,14362.7,39.7431,22.7987,0.9608,1,7.8629,6.5492,100.484117684977
