"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"329391",1,"F-6",11097.2,8513.4,50.8347,25.7641,0.9624,1,8.9,7.4186,86.2812619683843
"329392",2,"F-6",11191.9,8402.1,37.7158,22.4137,0.9434,1,8.1144,6.1182,79.6116208578267
"329393",3,"F-6",10636.3,9468.1,24.0749,17.8815,0.9462,1,6.053,5.2772,99.0442626304596
"329394",4,"F-6",10884.9,8497.4,40.3828,23.6899,0.9042,1,8.8295,6.0608,96.5404573585063
"329395",5,"F-6",11290.6,8709.4,40.397,23.058,0.9548,1,7.9807,6.6607,67.3196122927265
"329396",6,"F-6",11241.2,8595.4,80.3539,32.7231,0.943,1,12.0449,8.781,125.425504455181
"329397",7,"F-6",11149.3,8637.5,46.7356,25.1397,0.9293,1,8.9782,6.9013,99.1369307495636
"329398",8,"F-6",11485.5,8764.2,40.7197,22.9827,0.9688,1,7.6381,7.0597,107.4028230563
"329399",9,"F-6",11184.6,8542.3,33.4344,20.9259,0.9595,1,7.003,6.1862,24.4960986517158
"329400",10,"F-6",10486.8,8407.1,40.2808,23.072,0.9509,1,8.1875,6.3105,112.197125152781
"329401",11,"F-6",11037,8509,41.8214,23.405,0.9594,1,8.0789,6.381,111.478878371184
"329402",12,"F-6",10785.3,8642.6,48.755,25.1783,0.9664,1,8.3681,7.6788,18.0221124048427
"329403",13,"F-6",10991.5,9446.8,24.036,17.9225,0.9403,1,6.1476,5.1863,145.207202261796
"329404",14,"F-6",11333.6,8737.3,34.4888,21.7105,0.9195,1,7.8568,5.542,49.1119814257569
"329405",15,"F-6",11172.5,8635,40.8434,23.0935,0.9624,1,7.8904,6.6851,140.020651417688
"329406",16,"F-6",10453.3,9045,31.2426,20.3646,0.9467,1,7.1206,5.9417,56.3610163508458
"329407",17,"F-6",11208.1,8402.9,33.4406,21.0899,0.9448,1,7.4655,5.7544,356.029977054812
"329408",18,"F-6",10742.3,8532.7,44.2423,24.2341,0.9467,1,8.3383,7.0773,104.2390485869
"329409",19,"F-6",10978.3,8493,44.3958,24.1243,0.9586,1,8.3681,6.7422,35.4626996998096
"329410",20,"F-6",10900,8627,53.1531,27.5548,0.8797,1,10.7274,6.7691,108.095593139075
"329411",21,"F-6",11200.2,8860.8,49.7721,26.2685,0.9064,1,10.0836,6.697,104.530420027449
"329412",22,"F-6",11265,8613.6,39.6849,23.0434,0.9392,1,8.3037,6.011,85.3842320990938
"329413",23,"F-6",11154.7,8677.7,48.5943,26.8208,0.8489,0.9871,10.5197,6.222,68.1816404644296
"329414",24,"F-6",10996.3,8605.7,32.8402,20.8321,0.9509,1,7.278,5.925,203.309659628411
"329415",25,"F-6",11043.5,8630.6,44.9239,24.428,0.946,1,8.7469,6.8535,74.0819044840594
"329416",26,"F-6",10759.4,8256.1,35.6945,21.8793,0.937,1,7.8861,5.8943,93.5351415490495
"329417",27,"F-6",10935.9,8601.9,54.6774,27.1818,0.93,1,9.8317,7.2594,88.1210676272183
"329418",28,"F-6",10961.2,8619.8,61.2062,28.5875,0.9411,1,10.0453,7.812,78.8745240720233
"329419",29,"F-6",11147.8,8518.9,49.7268,25.7053,0.9457,1,8.9876,7.4648,137.110011476484
"329420",30,"F-6",11239.5,8646.5,44.002,24.0362,0.9571,1,8.4368,6.791,93.1873037019494
"329421",31,"F-6",11278.1,8674.2,30.6132,20.431,0.9216,1,7.5807,5.2096,87.9864038590386
"329422",32,"F-6",11194.2,8658.3,38.3756,22.915,0.9184,1,8.5848,5.9094,75.5635199866384
"329423",33,"F-6",11058.8,8402.9,35.7442,22.5207,0.8856,0.9863,8.2976,5.8502,100.431747682337
"329424",34,"F-6",10781.7,8352.7,63.3456,28.5387,0.9774,1,9.6162,8.4623,99.4155600041279
"329425",35,"F-6",11164.5,9026.6,35.2911,21.6544,0.9458,1,7.5651,6.2558,61.70263142224
"329426",36,"F-6",10990.8,8862,35.1687,21.5668,0.9502,1,7.5439,6.1965,37.0478111254229
"329427",37,"F-6",10820.9,8612.5,52.0442,26.1421,0.957,1,9.1536,7.4799,59.9090147610026
"329428",38,"F-6",11278.1,8496.5,43.3535,23.9464,0.9501,1,8.2091,6.8863,94.7759729875878
"329429",39,"F-6",11223.4,8915.8,38.9614,22.7049,0.9497,1,8.0005,6.4087,132.556715037212
"329430",40,"F-6",11339.1,8722.3,42.6095,24.3726,0.9014,1,9.2399,6.0884,42.6374747590028
"329431",41,"F-6",10652.9,8564.1,53.3033,26.6847,0.9407,1,9.3625,7.4069,101.151517849538
"329432",42,"F-6",10587.6,8499.3,30.2188,19.9511,0.954,1,6.7704,5.8573,242.624889631891
"329433",43,"F-6",11228.9,8761.3,42.0666,23.853,0.9291,1,8.7385,6.3578,72.767252484205
"329434",44,"F-6",11305.3,8728.9,28.3324,19.6126,0.9256,1,7.1094,5.1128,179.652480823609
"329435",45,"F-6",11481.9,8891.2,43.7703,24.0728,0.9492,1,8.5811,6.7766,69.1308456674594
"329436",46,"F-6",11377.1,9039.7,36.4925,22.435,0.9111,1,8.5058,5.461,100.402580666021
"329437",47,"F-6",10878.4,8521.3,33.7017,21.3024,0.9333,1,7.801,5.4967,77.6177924068963
"329438",48,"F-6",11008.9,8664.8,68.8116,30.9423,0.9032,1,11.5397,7.7895,103.468235179757
"329439",49,"F-6",11125.7,8694.3,43.9639,24.7579,0.9013,1,9.4088,6.3053,75.6177797299841
"329440",50,"F-6",11318,8770.9,41.4043,23.3549,0.9539,1,8.0534,6.5376,94.9612046252316
"329441",51,"F-6",10988.4,8343.1,31.3633,20.4106,0.9461,1,7.2695,5.6605,237.397869613468
"329442",52,"F-6",11294.7,8590.5,51.1905,25.8162,0.9652,1,8.8954,7.3205,37.1204703895236
"329443",53,"F-6",11401.8,8679.2,49.0944,25.2339,0.9689,1,8.433,7.3293,23.1260121608202
"329444",54,"F-6",10797.3,8384.4,50.6655,26.3416,0.9176,1,9.8578,6.5941,89.0130142382506
"329445",55,"F-6",11373.3,8975.3,36.7258,22.2677,0.9307,1,8.2812,5.7289,96.6407338245315
"329446",56,"F-6",10459.3,8953.6,50.7219,26.305,0.9211,1,9.5034,7.0487,83.0473743360002
"329447",57,"F-6",11493.2,8783.1,40.8084,23.2464,0.949,1,8.1317,6.5366,99.7487808943443
"329448",58,"F-6",10671.9,8587.2,72.4174,31.0059,0.9466,1,11.0134,8.6225,96.64070077099
"329449",59,"F-6",11062.6,8411.1,48.1049,25.1353,0.9568,1,8.6875,7.1039,95.7654539930029
"329450",60,"F-6",11305.1,8843.3,33.5451,21.1736,0.9403,1,7.6535,5.7191,78.6162507339556
"329451",61,"F-6",11272.4,8834.2,33.3236,21.3907,0.9152,1,8.0339,5.5083,57.9684960719701
"329452",62,"F-6",10904.9,8454.3,60.1945,28.2457,0.9481,1,10.2266,7.5595,73.3061862076925
"329453",63,"F-6",10924.4,8385.7,32.1632,20.6087,0.9516,1,6.9614,6.1766,104.972537862517
