"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"465603",1,"F-13",2867.7,11186.8,57.4656,27.5057,0.9545,1,9.4453,7.9712,132.429200856217
"465604",2,"F-13",2690.3,11295.3,35.1983,21.4672,0.9598,1,7.2786,6.2961,18.8686387238351
"465605",3,"F-13",2485.4,10991.6,31.4999,20.5094,0.9411,1,7.3168,5.4645,98.8474475075534
"465606",4,"F-13",2635.7,11508.6,88.9935,33.8785,0.9744,1,11.4954,9.9387,101.661301056073
"465607",5,"F-13",2622,11532.8,82.3716,32.8187,0.961,1,11.7339,8.9942,50.9793380111856
"465608",6,"F-13",2121.4,10691.6,40.5917,23.0998,0.9559,1,8.0238,6.4919,13.2714367156157
"465609",7,"F-13",2100.6,11017.8,38.2089,22.2909,0.9663,1,7.5826,6.5433,33.8946500206348
"465610",8,"F-13",2219.4,11105.6,30.463,20.0439,0.9528,1,6.7574,6.0875,77.8205479821436
"465611",9,"F-13",2693.2,11262.6,30.54,19.958,0.9635,1,6.6301,6.0401,128.326841400949
"465612",10,"F-13",2624.5,11248.5,29.1212,19.5812,0.9544,1,6.7907,5.5091,83.7852686997607
"465613",11,"F-13",2712.1,10860.7,31.5149,20.5727,0.9357,1,7.4684,5.6867,102.796459210642
"465614",12,"F-13",2610.6,10560,28.779,19.5449,0.9467,1,6.9344,5.3865,83.6925732645649
"465615",13,"F-13",2239.3,11398.6,27.141,18.9386,0.9509,1,6.3791,5.6384,31.9343558887467
"465616",14,"F-13",2701.6,10660.5,53.7792,26.6995,0.948,1,9.6725,7.1189,120.475842198682
"465617",15,"F-13",2856.7,10795.1,75.5467,31.6514,0.9476,1,11.2817,8.4066,115.677328686165
"465618",16,"F-13",2506.8,10710.8,42.5087,23.8057,0.9426,1,8.546,6.5128,141.831265318169
"465619",17,"F-13",2147.1,10948.3,25.1268,18.2489,0.9481,1,6.1163,5.5124,92.2824897684518
"465620",18,"F-13",2604.7,10912.8,33.8451,21.3542,0.9327,1,7.7507,5.6728,91.8196889799255
"465621",19,"F-13",2717.5,11407.1,32.4632,20.7395,0.9484,1,7.0591,6.012,8.65089962989689
"465622",20,"F-13",2102.7,11264.9,47.1033,25.0381,0.9442,1,8.9941,6.7421,33.350228283454
"465623",21,"F-13",2833.5,10892.2,52.1432,26.7968,0.9125,1,9.8576,6.9251,96.9050470459718
"465624",22,"F-13",1902.6,10842.2,58.4215,28.0016,0.9363,1,10.1531,7.1087,75.3657426326798
"465625",23,"F-13",2734.7,11522.1,52.7016,26.3619,0.953,1,9.3596,7.3054,31.3037225146334
"465626",24,"F-13",2607.5,10904.7,26.7401,18.8771,0.943,1,6.6323,5.1246,102.952835161975
"465627",25,"F-13",2524.4,10762.3,35.4354,21.8168,0.9355,1,7.9414,5.7691,78.2664857305251
"465628",26,"F-13",2994.2,10929.9,27.5742,19.0375,0.9561,1,6.451,5.5787,39.964444771056
"465629",27,"F-13",2759.1,10635.5,37.5542,22.2397,0.9541,1,7.7489,6.358,140.634213958265
