"","Cell.ID","x.start","y.start","x.end","y.end"
"1",1,3485.1,10573.5,3482.85729797731,10577.9688127772
"2",2,3504.8,10579.2,3509.79094295875,10579.5008128695
"3",3,3536.1,10563.3,3540.83368229105,10564.9100471942
"4",4,3485.1,10541.3,3485.73109473575,10546.2600120398
"5",5,3501.2,10541,3505.60800154232,10543.3599835599
"6",6,3485.9,10557.5,3489.68590061493,10560.7660307001
"7",7,3478,10528.5,3476.80708394789,10533.3556102904
"8",8,3524.6,10571.7,3519.68482362894,10572.6170830068
"9",9,3469.5,10554.5,3473.77017153317,10557.101083443
"10",10,3477.2,10565.3,3478.90715205415,10569.9995352817
"11",11,3524.9,10585.8,3519.98437671242,10584.8853155218
"12",12,4191.1,9899.7,4193.06302902521,9904.29853422801
"13",13,3948.2,10016.8,3947.11337386424,10021.6804962495
"14",14,3946.9,9999.5,3948.99953426239,10004.0378360351
"15",15,3425.3,9644.2,3425.91134954704,9649.16248443134
"16",16,3833.7,10103.2,3837.04009517589,10106.9207209269
"17",17,3769,10600.4,3767.32491650773,10605.111060952
"18",18,4023,9716.2,4022.69808183449,9721.19087621779
"19",19,3864.3,10508.3,3862.93575226769,10513.1102835805
"20",20,3758.4,9868.1,3759.0708132389,9873.05479662534
"21",21,3603.1,9819,3601.51100260248,9814.2592102693
"22",22,3955.1,10143.3,3953.90100079698,10148.1541117531
"23",23,4036.3,10006.2,4039.6183554992,10009.9401225623
"24",24,4018.8,10335.4,4020.66052945661,10340.0409514263
"25",25,3334,10093.9,3334.15315586405,10098.8976537777
"26",26,3694.1,9539.6,3690.77714759459,9543.33612792767
"27",27,3560.2,10234.1,3555.28979450761,10235.0433355832
"28",28,3815.9,10201,3812.36445311319,10204.535520925
"29",29,3840.1,9813.2,3835.76031049131,9810.71663636007
"30",30,3287.2,9880.2,3283.55364056237,9883.62112011651
"31",31,3744.9,10446.5,3748.48674585738,10449.9835691689
"32",32,3647.9,10579,3648.9257545546,10583.8936517647
"33",33,3266.1,10097.9,3265.33760339133,10102.8415333057
"34",34,3349.5,10303.8,3348.96847492559,10308.7716678384
"35",35,3406.6,10166.8,3402.85660540054,10170.1146639155
"36",36,4025.2,9911.8,4028.83188703009,9915.23648026339
"37",37,3750,9685.4,3746.24386155016,9688.70021574228
"38",38,4063.1,10336,4063.85771615848,10340.9422531525
"39",39,3891.3,10346.2,3888.77543689553,10341.8841476935
"40",40,4003.8,9681.9,4006.09512471113,9686.3421169008
"41",41,3277.7,9800.4,3272.70324635638,9800.21985276876
"42",42,4043.9,10383.8,4044.00689979872,10388.7988571127
"43",43,3513.2,9656.6,3517.23390024192,9659.5542594399
"44",44,3758.7,9713.5,3758.79270707796,9718.49914046589
"45",45,3872.2,10308.7,3871.94228381381,10313.6933538196
"46",46,4114.8,9992.5,4117.5937632625,9996.64667177783
"47",47,3269.1,9951.3,3266.28213302422,9955.43032997554
"48",48,3384,10373.9,3384.96718096282,10378.8055642881
"49",49,3717.9,9639.1,3720.90507519041,9643.09618857163
"50",50,3936.1,10464.7,3934.56416966477,10469.4582796451
"51",51,3548.7,10260.6,3545.86258592134,10264.7169262012
"52",52,3756.3,9691.5,3760.97718744086,9693.26746078967
"53",53,3314.5,9929.7,3312.88169544689,9934.43086571078
"54",54,3219.7,9826,3219.2129781895,9830.97622444792
"55",55,4233.8,10079.1,4233.12009037906,10084.0535565917
"56",56,4021.7,9872.8,4025.96028714539,9875.41724157059
"57",57,3471,10052.9,3475.69658068844,10051.1847362194
"58",58,3637.5,10560.2,3642.36846217733,10561.3393313951
"59",59,3999.2,9661.4,4002.85878678017,9664.80782618354
"60",60,3425.4,10024.7,3425.91049688497,10029.6738710207
"61",61,4030.2,10394.6,4026.93239964519,10398.3845459333
"62",62,3269,9796.2,3267.08054409025,9800.81689170444
"63",63,3467.6,10038.7,3471.84393850704,10041.3436690316
"64",64,3755.4,9704.5,3756.00914099841,9709.46275601295
"65",65,3636.5,10426,3637.36454988236,10430.9246881628
"66",66,4119.6,9849.4,4119.57105442301,9854.39991621466
"67",67,3619,9691.7,3623.5114365715,9693.85567624223
"68",68,3587.3,9722,3584.7780829307,9726.31739901973
"69",69,4185.4,10069.8,4189.42670627486,10072.7640574515
"70",70,3795.5,10198.2,3799.15056375992,10201.6166334651
"71",71,3959,9666,3956.2225391737,9661.84239114895
"72",72,3478.9,10046.9,3473.92713021338,10047.4201596729
"73",73,3510.8,10062.8,3510.66966138504,10067.7983008958
"74",74,4181,9989.7,4184.82257746873,9992.92302675999
"75",75,3955.1,10448.3,3955.40322052564,10453.2907972622
"76",76,3448.8,10369.6,3452.90767263857,10372.4507938358
"77",77,3749.8,10204.9,3754.49590234086,10206.6171200322
"78",78,3412.4,10258.4,3412.40577144647,10263.399996669
"79",79,3774.4,10418.7,3777.05371134766,10422.9376663487
"80",80,3269,9986.3,3273.63614132616,9984.42751672802
"81",81,4141.4,9825,4142.78643466996,9829.80393577246
"82",82,3793,10291.7,3797.8873758994,10292.7552520163
"83",83,3691.1,10145.2,3692.82026148877,10149.8947524333
"84",84,3576.9,9715.1,3578.92644032886,9719.6709451532
"85",85,3441,10074.7,3439.66588756031,10069.8812715372
"86",86,4065.1,10325.1,4067.15553962985,10329.6579333947
"87",87,3714.9,10230.3,3712.80339478188,10234.8391900775
"88",88,3288.9,9754.9,3293.62217725318,9753.25651529074
"89",89,3432.2,9931.9,3427.71467302378,9929.6905109377
"90",90,3471.3,9837.6,3470.80710546227,9842.57564618665
"91",91,3383.9,10234.1,3382.4560353935,10238.8869579291
"92",92,4017.4,9896.6,4020.95896618917,9900.11194528209
"93",93,3959.8,10362.1,3960.55438848203,10367.0427621851
"94",94,3758.5,9653.4,3761.70545370113,9657.23732544488
"95",95,3674.1,9895,3678.37677538696,9897.59021085811
"96",96,3304.8,10238.8,3300.14254685513,10236.9811733993
"97",97,3768.5,10356.4,3765.79560994104,10360.6055052501
"98",98,3458.4,10045.5,3460.12432505913,10050.1932614556
"99",99,3209.9,10128.1,3213.22326013026,10131.8357652639
"100",100,3523.8,9919.6,3522.25826654433,9924.35637024964
"101",101,3267,9745.6,3263.66291802321,9749.32342367723
"102",102,4113.4,9830.5,4113.88027672652,9835.47687997303
"103",103,4130.1,10404.3,4133.16057723263,10408.2538420559
"104",104,3887.9,9754.3,3891.08630563022,9758.15323973181
"105",105,3384.1,9661.9,3383.33205240926,9666.84067368867
"106",106,3579.7,9860.4,3583.47617725335,9863.67726797062
"107",107,3960,10277.6,3959.43730657867,10282.5682367208
"108",108,3537.6,10195.4,3540.97352708252,10199.0904356143
"109",109,3575.5,9938.9,3580.36448446874,9940.05619671916
"110",110,3563.1,9861.1,3560.34923262773,9865.27531781589
"111",111,3572.3,10440.8,3576.61636649688,10443.3236838678
"112",112,3735.8,9935.6,3739.98659080895,9938.33357959431
"113",113,3911.9,10259.6,3916.89371215977,10259.8506768146
"114",114,3762.8,9760.8,3760.38523301782,9756.42176971577
"115",115,3608.4,10572.6,3608.12431884644,10577.5923942053
"116",116,3273.1,10078.6,3270.34645777797,10082.7734883768
"117",117,3971.3,9869.2,3969.52040672003,9864.52741530223
"118",118,3800.7,9788.3,3805.3755657864,9790.07174619431
"119",119,3606.2,9888.6,3603.15470735214,9884.63437360699
"120",120,3937.5,9796.7,3935.07503454571,9792.32741008721
"121",121,3597.9,9716.8,3601.30949110093,9720.45723535375
"122",122,3450.1,9946.4,3449.35548671894,9941.45574070519
"123",123,3743.2,9560.8,3743.23781667479,9565.79985698787
"124",124,4118.8,9839.7,4118.99954868054,9844.69601644554
"125",125,3744.1,9572.1,3744.34380572457,9577.0940523394
"126",126,3343.3,10222.7,3341.31110957732,10227.2874082974
"127",127,3544.5,10424,3548.76861837078,10426.6036315416
"128",128,3274,9917,3274.6939465279,9921.95160965913
"129",129,3359.3,10079,3357.59991605688,10074.2979031713
"130",130,4102.2,9814.7,4099.60347077021,9810.42705769301
"131",131,3498.1,9883.2,3494.0846350653,9886.17940337
"132",132,3780.9,9955.4,3784.09416251686,9959.2467292361
"133",133,3426.1,10227.8,3424.44862750123,10223.0805753666
"134",134,3768.8,9733.5,3766.95500189276,9728.85285227432
"135",135,3269.7,10247,3267.5688809904,10242.4769112581
"136",136,3809.7,9612.9,3813.01168675197,9616.64602867805
"137",137,3922.4,10250.6,3920.90200261607,10255.3703253388
"138",138,4013,10524.7,4008.01746353679,10525.1175289126
"139",139,3526.2,9747.5,3522.78209987868,9751.1493778594
"140",140,3538.8,10481.4,3542.50311467008,10484.7596044023
