"","Cell.ID","x.start","y.start","x.end","y.end"
"1",1,13980.6,13704.9,13979.1583967532,13709.6876695875
"2",2,14161.3,14897.7,14163.3275691535,14902.2704445438
"3",3,14283.1,13909.6,14282.1007643172,13914.499135439
"4",4,13746.2,14367.8,13751.1994736046,14367.872551205
"5",5,13923.6,14918.8,13918.6273904084,14918.2773587759
"6",6,14465.7,14653.7,14466.5379394362,14658.6292856989
"7",7,14441.5,14122,14441.7279615235,14126.9948006511
"8",8,14534.3,14697.7,14536.3945775726,14702.2401260767
"9",9,13882.7,14283.4,13881.8527709957,14288.3276975368
"10",10,14508.3,14369.5,14512.3290323588,14372.4608948397
"11",11,13778.8,14557.1,13774.165348017,14555.2238334305
"12",12,14330.9,13945.6,14326.5399761978,13943.1525130349
"13",13,13805.4,14413.7,13802.6625566808,14417.8840654959
"14",14,13753.8,14826.2,13748.8676969402,14827.0199917842
"15",15,13646.6,14680.3,13644.1256252507,14675.955178991
"16",16,13895.3,14679,13898.789839204,14682.5806455187
"17",17,14036.7,14551,14034.0492542585,14555.2395220266
"18",18,14695.2,14295.4,14691.6312667831,14298.9020198781
"19",19,14501.9,14362.7,14498.1512351848,14366.0085891797
"20",20,14016.7,14285.9,14016.6852518747,14290.8999782492
"21",21,13996.8,13990.8,13995.5493768832,13995.6410682519
"22",22,13826.3,14455,13825.1330408681,14459.8619138602
"23",23,14099.2,13875.7,14097.9838495552,13880.5498431001
"24",24,13652.3,14289.6,13656.0301149905,14292.9296009006
"25",25,13547.1,14088.7,13546.3733980016,14093.6469232393
"26",26,14095.1,14088.6,14095.0161761144,14093.5992973062
"27",27,14179.4,14392.5,14178.5115935103,14397.4204404182
"28",28,13787.2,14445.3,13785.319281486,14449.9328066948
"29",29,13796.1,14847.7,13792.1656057148,14844.6144625089
"30",30,14466,14029.6,14463.0683844843,14033.6503864591
"31",31,14677.8,14253.4,14676.4320373273,14258.2092284335
"32",32,13934.7,14025.5,13932.1663597122,14029.8105297693
"33",33,14126.4,14765.8,14123.6487409602,14769.9749938558
"34",34,14083.9,14584.5,14087.4882759838,14587.9819930305
"35",35,14289.6,13933.9,14291.1088936811,13938.6668899567
"36",36,14160.4,14258,14163.4907081742,14261.9303336985
"37",37,13931.8,14559,13935.2801420408,14562.5900712215
"38",38,13909.1,14352.8,13909.5115784581,14357.7830315244
"39",39,14567.8,14098.1,14567.9904372865,14103.0963720478
"40",40,13573.5,14214.4,13576.3097121815,14218.5358817025
"41",41,14338.2,14747.5,14336.4150945985,14752.1705580724
"42",42,13767.4,14379.9,13767.0974968953,14384.8908407981
"43",43,13694.5,14201.5,13694.8371985539,14206.4886167557
"44",44,14118.5,14261.7,14122.3880854142,14264.8436907946
"45",45,13900,14119.2,13897.9349159932,14123.7536170288
"46",46,14405.9,14731.9,14409.0315201407,14735.7978945097
"47",47,14059.4,13867.2,14062.5657517283,13871.0701441827
"48",48,14106.6,14659.9,14106.0624342572,14664.8710183134
"49",49,13759.3,13883.7,13754.6776587989,13885.6062953131
"50",50,13629.7,14250.8,13633.7951339156,14253.6687764314
"51",51,13732.4,14035.1,13734.0891802966,14039.8060248539
"52",52,14268.8,14527.3,14265.3859663459,14523.6470047621
"53",53,14293.9,14509.3,14292.7068419078,14514.1555508201
"54",54,13497.6,14425.2,13497.3333358662,14430.1928839602
"55",55,13780.7,14382.8,13781.1100667281,14387.7831561563
"56",56,13596.4,14063.1,13601.3610955083,14063.7225201665
"57",57,14120.6,13874.3,14118.1830681937,13869.9229644
"58",58,14203.8,14018.7,14202.1603913104,14023.4235244622
"59",59,13995.1,13926.2,13995.7355944161,13931.1594374417
"60",60,14344.6,14378.2,14344.863365926,14383.1930590212
"61",61,13587.2,14149.9,13587.3267803881,14154.8983924149
"62",62,14392,14120.7,14392.9237415624,14125.6139293367
"63",63,14212.8,14202.2,14212.4880330608,14207.1902581726
"64",64,14097.5,14468.9,14096.4451823966,14473.7874696749
"65",65,14409.9,13814,14412.2673734113,13818.4040371401
"66",66,14379.1,14164,14377.4065645011,14168.7044953195
"67",67,13731.1,14622.9,13732.1968271278,14627.7782138383
"68",68,13620.2,14054.3,13619.0964488106,14059.1766971171
"69",69,14041.5,14636.5,14044.233491985,14640.686648011
"70",70,14138.6,14733.9,14140.4645807493,14738.5393252343
"71",71,13852.1,14465.9,13853.5190058242,14470.6944157591
