"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"355204",1,"G-2",5580.7,9995.3,137.0503,42.1698,0.9685,1,14.8896,11.9187,67.8520388114077
"355205",2,"G-2",4816.4,10378.2,59.1934,28.1351,0.9397,1,10.2591,7.618,113.627767407939
"355206",3,"G-2",4742.3,10430.2,81.9435,32.6343,0.9669,1,10.9616,9.9251,93.4095631435835
"355207",4,"G-2",4653.5,9640.5,110.6534,38.4787,0.9391,1,14.466,10.0261,128.927154276566
"355208",5,"G-2",5500,9903.2,41.2283,23.402,0.946,1,8.0582,6.6799,105.150056601456
"355209",6,"G-2",5575.6,9799.5,31.4695,20.6509,0.9273,1,7.1512,5.9002,115.876563563366
"355210",7,"G-2",5355.5,9737.2,32.9753,20.957,0.9435,1,7.5936,5.6321,96.7383179048207
"355211",8,"G-2",5170.6,10609.2,48.3799,25.4024,0.9422,1,9.0749,6.9162,64.7411401933095
"355212",9,"G-2",5404.9,10020.8,48.4388,25.135,0.9635,1,8.5626,7.2838,98.7781431061524
"355213",10,"G-2",4768.3,10285.9,64.3484,28.6491,0.9852,1,9.3962,8.8541,99.5610414930445
"355214",11,"G-2",5517.7,10047.8,66.6246,29.1601,0.9846,1,9.6031,8.9593,89.4613078749739
"355215",12,"G-2",4783.6,9821.7,44.0314,24.154,0.9484,1,8.5172,6.634,97.1726176816194
"355216",13,"G-2",4794.2,10542.4,49.3156,26.2396,0.9001,1,9.9023,6.2891,90.4612650690198
"355217",14,"G-2",5161.4,9738.9,35.588,21.6594,0.9533,1,7.4077,6.5153,109.767822708872
"355218",15,"G-2",5051,10579.1,23.8589,17.7334,0.9534,1,6.1243,5.068,91.5041001317028
"355219",16,"G-2",4865,9538.5,40.2783,22.9981,0.957,1,7.9774,6.6118,49.5198738383436
"355220",17,"G-2",5520.2,9887.2,34.2595,21.2632,0.9522,1,7.2994,6.0519,31.0992484272943
"355221",18,"G-2",5021.3,9493.5,47.8175,25.0362,0.9586,1,8.8164,7.2433,126.198567421764
"355222",19,"G-2",5370.3,9700.4,45.9772,25.1373,0.9144,1,9.4457,6.3193,83.5370854151915
"355223",20,"G-2",5632.3,10132.6,38.6878,22.5167,0.9589,1,7.7046,6.3628,100.235390154899
"355224",21,"G-2",5355,10156.9,37.4341,22.1492,0.9589,1,7.6801,6.3837,140.862747739596
"355225",22,"G-2",5164.9,9505.9,85.526,33.6556,0.9488,1,12.249,9.238,76.9613895961878
"355226",23,"G-2",4913.2,10257,55.1566,26.6367,0.9769,1,8.8419,8.064,78.5001425434732
"355227",24,"G-2",4737.3,10057.3,55.6095,27.2678,0.9399,1,9.9183,7.2663,42.8522262448905
"355228",25,"G-2",4889.9,10391.7,37.0774,22.6134,0.9111,1,8.1085,5.9319,93.9377693601388
"355229",26,"G-2",4943.6,9810.6,79.0816,32.1004,0.9644,1,11.1475,9.3175,358.795999164326
"355230",27,"G-2",5126,9698.7,50.5074,25.8236,0.9518,1,8.9876,7.3078,103.975409601683
"355231",28,"G-2",5310.4,10366.1,41.0471,23.4766,0.9359,1,8.3803,6.4814,137.749732342989
"355232",29,"G-2",4817.4,10095,166.8374,46.5662,0.9669,1,16.4121,13.4869,58.5133744870315
"355233",30,"G-2",5445.1,9749.7,61.6912,28.2952,0.9683,1,9.7098,8.141,58.3429423559868
"355234",31,"G-2",4991.1,9728.4,72.352,30.9303,0.9504,1,10.9521,8.9285,61.7458145246245
"355235",32,"G-2",5492.8,9574.3,40.0571,22.8683,0.9625,1,7.8277,6.6169,94.1354630134939
"355236",33,"G-2",5601.5,9771.8,36.3194,21.8396,0.9569,1,7.6412,6.0829,66.8505928626394
"355237",34,"G-2",5263.6,10486.9,54.8451,26.6366,0.9714,1,8.9365,7.8767,156.722116325647
"355238",35,"G-2",5283,9985.7,36.5863,22.0239,0.9479,1,7.6837,6.2207,112.711159397394
"355239",36,"G-2",4602.2,10125.7,25.0319,18.1941,0.9503,1,6.2675,5.2556,45.8735223002698
"355240",37,"G-2",5157.6,10072.2,80.8823,32.2111,0.9796,1,10.8133,9.7735,68.8934788681144
"355241",38,"G-2",5142.6,9516.4,38.8069,22.4895,0.9642,1,7.5638,6.7448,93.9274861221137
"355242",39,"G-2",5401.6,9831.4,58.8059,27.8879,0.9502,1,9.9592,7.7771,127.473439817901
"355243",40,"G-2",4906.4,9807.1,70.9298,30.5792,0.9532,1,10.8309,8.5425,173.914793967515
"355244",41,"G-2",5662.3,9785,25.7004,18.6965,0.9239,1,6.8645,4.8912,82.5777957030943
"355245",42,"G-2",5244.1,9596.3,40.7838,22.9961,0.9691,1,7.7481,6.8269,89.9303780662379
"355246",43,"G-2",5393.6,9545.8,39.9632,22.9707,0.9517,1,8.0974,6.1533,105.037892167937
"355247",44,"G-2",5114.8,10609.5,45.4353,24.2853,0.9681,1,8.0657,7.4699,74.3716595187563
"355248",45,"G-2",5706.5,10094.2,41.0741,23.113,0.9662,1,7.9533,6.7771,65.6071831597843
"355249",46,"G-2",5635.7,10284.2,26.9507,18.9875,0.9394,1,6.6524,5.2224,89.8426760890779
"355250",47,"G-2",4671.9,10490.2,40.1389,22.9761,0.9555,1,7.9829,6.6603,57.7270208051703
"355251",48,"G-2",5261.4,10052.6,40.6565,23.0148,0.9646,1,7.7673,6.8501,78.2121426711244
"355252",49,"G-2",4924.5,9491.1,40.2014,22.9026,0.9631,1,7.6669,6.9612,78.020330063069
"355253",50,"G-2",5278.9,9644.7,67.2871,29.6515,0.9617,1,10.2268,8.6301,130.549563166996
"355254",51,"G-2",5481.2,10105,45.3299,24.2549,0.9683,1,8.1935,7.1953,85.5747949452926
"355255",52,"G-2",4816.7,10481,25.4121,18.3736,0.9459,1,6.2035,5.4518,77.7737560071179
"355256",53,"G-2",5532.2,10404.6,42.2026,23.4374,0.9655,1,7.8694,6.8484,31.148370233952
"355257",54,"G-2",5312.7,9808.7,73.4333,31.1392,0.9517,1,10.9415,8.5008,86.7791014213824
"355258",55,"G-2",5440.9,10049.9,37.7103,22.2724,0.9553,1,7.7067,6.3729,53.1321304002685
"355259",56,"G-2",5175.4,9916.3,47.5201,24.805,0.9705,1,8.358,7.5467,63.0078985133179
"355260",57,"G-2",5344.4,10472.6,49.7189,25.3831,0.9697,1,8.5059,7.5416,67.5917782215478
"355261",58,"G-2",4696.6,10203.9,44.2231,24.2172,0.9476,1,8.6427,6.6137,43.2615006958057
