"","Cell.ID","x.start","y.start","x.end","y.end"
"1",1,11682.4,2526.1,11687.1003891022,2527.80479977948
"2",2,11687.7,2532.4,11683.1812966705,2534.54040188288
"3",3,11281.6,2850.2,11282.6497754099,2855.08855516373
"4",4,11365.6,2452.2,11364.763539042,2457.12953680032
"5",5,11213.4,2781.5,11213.1569148685,2786.49408746608
"6",6,11257.7,2849.6,11254.6366141308,2853.55166635942
"7",7,11285.2,2817.6,11288.3955180468,2821.44560325729
"8",8,11513.4,2612.3,11510.1582965733,2616.10675175096
"9",9,11308.8,2716.3,11309.4173980183,2721.26173555191
"10",10,11362.9,2732.4,11361.1066855746,2737.06733578945
"11",11,11280,2734.8,11275.5800344863,2737.13749970218
"12",12,11152.6,2858.7,11156.1733977224,2862.19726017297
"13",13,11202.8,2729.8,11205.4025827743,2734.06925788665
"14",14,11480.7,2892.9,11480.7681562203,2897.89953545138
"15",15,11109.1,2718.7,11112.9467554902,2721.89413089879
"16",16,11243.3,2925.4,11239.5286825284,2928.6828592002
"17",17,11330.8,2728.8,11329.2443655266,2733.55184189396
"18",18,11211.1,2809.6,11207.1683813062,2812.68907339613
"19",19,11912.5,2896.2,11907.5994914207,2897.19247955361
"20",20,11313.4,2836.4,11310.3756087722,2832.41841015409
"21",21,11372.5,2598,11371.977423861,2602.97261643191
"22",22,11185,2639.7,11183.707909917,2644.53016596167
"23",23,11214.1,2951.8,11212.8526923209,2956.64192353861
"24",24,11604.4,3217.4,11607.7834301185,3221.08135853095
"25",25,11179.3,2947.8,11180.2259737326,2952.71350919878
"26",26,11791.6,2876.9,11790.5628312453,2881.79124533981
"27",27,11268.1,2698.3,11268.7096316837,2703.26269576039
"28",28,11298.1,2849.4,11295.6455927772,2845.04386809372
"29",29,11198,2679.1,11199.8956461398,2683.72671867663
"30",30,11486.9,2609.4,11490.6133810303,2612.74825347361
"31",31,11341.8,2696.3,11342.5152754837,2701.24857363109
"32",32,11460.2,2638.4,11463.4356109932,2642.21193146592
"33",33,11166.8,2945.4,11168.3962568677,2950.13835034715
