"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"765242",1,"C-12",4293.3,15403.8,39.7513,22.8196,0.9593,1,7.8306,6.571,79.0375178137609
"765243",2,"C-12",4066.1,15856.5,33.1667,21.5937,0.8938,1,7.9942,5.1888,102.574055744257
"765244",3,"C-12",4324.9,15394.9,34.9491,21.4906,0.9509,1,7.5926,6.1013,64.6263868567819
"765245",4,"C-12",4384.5,15536,30.3625,20.019,0.9521,1,6.8048,5.8574,109.949757498528
"765246",5,"C-12",4299.3,16171.6,24.8983,18.1615,0.9486,1,6.0822,5.5449,34.4634088018535
"765247",6,"C-12",4506.2,15650.1,42.8977,23.6982,0.9599,1,8.0448,6.9598,99.1767752319779
"765248",7,"C-12",4498.9,15836.7,41.4137,23.4518,0.9462,1,8.4587,6.3007,130.193524399597
"765249",8,"C-12",4322.3,15411.4,26.1333,18.6652,0.9426,1,6.4005,5.5052,236.388258511261
"765250",9,"C-12",4012.8,15227.9,41.509,23.3394,0.9576,1,8.1584,6.6012,84.8489360935763
"765251",10,"C-12",4487.7,15660,38.5468,22.4212,0.9636,1,7.6538,6.5409,140.327377629571
"765252",11,"C-12",4301.1,15403.3,33.0414,20.8788,0.9525,1,7.0517,6.1723,80.8048997370547
"765253",12,"C-12",4360.9,15365.7,30.1626,20.0009,0.9475,1,6.7794,5.882,32.7180798014111
"765254",13,"C-12",4259.3,15686.1,33.3882,21.6733,0.8932,0.9827,7.7371,5.7376,106.635303650313
"765255",14,"C-12",4476.8,15585,36.2713,21.8554,0.9542,1,7.5075,6.439,35.5179139676989
"765256",15,"C-12",4297.8,15712.4,28.9397,19.6248,0.9443,1,6.8825,5.4771,7.17017662256928
"765257",16,"C-12",4266.1,15443.3,30.0983,19.9507,0.9502,1,6.9065,5.661,42.7621455807237
"765258",17,"C-12",4383.4,15307.4,40.5169,22.9612,0.9657,1,7.7525,6.4476,95.6256712468207
"765259",18,"C-12",4498.4,15960.9,42.8329,23.9486,0.9385,1,8.5525,6.5661,71.2583668304573
"765260",19,"C-12",4050.9,15881.9,30.8231,20.1907,0.9501,1,7.1638,5.8119,68.7786989733678
"765261",20,"C-12",3941.6,15218.1,24.3364,17.9431,0.9499,1,6.2422,5.1172,95.5673202849753
"765262",21,"C-12",4450.9,15145.7,45.8269,26.4734,0.8217,0.9872,10.4834,5.5416,86.4587456367123
"765263",22,"C-12",4351.7,15532,32.1841,20.5437,0.9583,1,7.0271,5.9489,28.5182497853805
"765264",23,"C-12",4353.5,15134.7,34.3118,22.1351,0.88,1,8.5801,5.1405,92.3926553322232
"765265",24,"C-12",4498.2,15804,28.7952,19.6402,0.9381,1,6.9096,5.6432,96.7229247170436
"765266",25,"C-12",4293.6,15097.5,37.89,22.4188,0.9473,1,7.9212,6.199,133.309242135983
"765267",26,"C-12",4474.4,15874.3,22.6282,17.4649,0.9322,1,6.1015,5.0254,229.742463353425
"765268",27,"C-12",4008.9,15222.9,33.4054,21.5559,0.9034,0.988,8.0065,5.4182,109.069322375498
"765269",28,"C-12",4476.8,15999.5,48.4432,25.3027,0.9508,1,8.9355,6.9692,7.12460569080544
"765270",29,"C-12",4397,15316,50.2888,25.7801,0.9508,1,9.1554,7.1113,113.565768169001
"765271",30,"C-12",4427.1,15242.5,42.1832,23.9146,0.9269,1,8.7908,6.249,46.7022316167024
"765272",31,"C-12",4500.7,15577.4,29.5927,19.7634,0.9521,1,6.7924,5.8613,163.375318404575
"765273",32,"C-12",4320.6,15272.1,33.441,21.3697,0.9202,1,7.9116,5.5183,107.861930508078
"765274",33,"C-12",4448.8,15622.8,27.8861,19.1805,0.9525,1,6.3298,5.7571,148.570049229237
"765275",34,"C-12",4515.9,15559.5,45.7044,24.3239,0.9707,1,8.2404,7.2189,47.1460916907696
"765276",35,"C-12",4351.2,15998.7,36.2228,21.9529,0.9445,1,7.8839,6.1105,45.0104988976154
"765277",36,"C-12",4354.3,15559.1,26.3323,18.6066,0.9558,1,6.3277,5.4928,71.80245849374
"765278",37,"C-12",4501.6,15657.8,28.7626,19.6971,0.9316,1,7.1021,5.2638,128.026290876958
"765279",38,"C-12",4467.6,15919.7,38.5155,22.5257,0.9539,1,8.0362,6.2249,148.335060981608
"765280",39,"C-12",4410.8,15912.8,37.3984,22.77,0.9064,1,8.5237,5.6358,88.5937527726768
"765281",40,"C-12",4474,15890.3,34.8691,21.4718,0.9504,1,7.5335,6.0174,113.919807277356
"765282",41,"C-12",4217.6,15021.8,34.1551,21.1223,0.962,1,7.0242,6.546,136.586527302826
"765283",42,"C-12",4441.3,15263.3,140.4664,42.5971,0.9728,1,14.8691,12.3708,99.5507482150307
"765284",43,"C-12",4036,16069.7,25.1225,18.3112,0.9415,1,6.5029,5.091,21.8876624934721
"765285",44,"C-12",3961.6,15235.8,32.572,20.8357,0.9428,1,7.1038,6.0887,161.691244188707
"765286",45,"C-12",4508.5,15804.3,31.7276,20.5548,0.9437,1,7.3383,5.7422,12.7114506315537
"765287",46,"C-12",4033,15513.3,45.4519,24.6913,0.9369,1,8.7211,6.9675,156.743993146636
"765288",47,"C-12",3875.4,15935.9,35.8195,22.4675,0.8917,1,8.3208,5.9016,95.7160541933118
"765289",48,"C-12",4147.2,15387.1,35.0637,21.5933,0.945,1,7.5506,6.1827,126.051452399407
