"","Cell.ID","x.start","y.start","x.end","y.end"
"1",1,7920,8835.2,7919.8752536728,8840.19844359315
"2",2,7850.9,9332.8,7855.21554858322,9335.3250822612
"3",3,8556.9,9183.7,8555.54382293558,9188.51256519644
"4",4,8493.3,9217.7,8497.25459260822,9220.75960737727
"5",5,7751.4,9205.7,7756.03392096642,9207.57797137279
"6",6,7987.8,9048.9,7990.66798084507,9052.99569113488
"7",7,7990.4,8550.9,7987.95671953278,8555.26238244065
"8",8,7800.9,8696.8,7798.85710970443,8692.23638309668
"9",9,7924.5,8793.2,7926.15823871423,8797.91701646877
"10",10,7852.7,8766.7,7853.43803435856,8771.6452305594
"11",11,8010.4,8425.6,8008.49935055281,8430.22466557482
"12",12,8372,8325.5,8375.24128470331,8329.30710828216
"13",13,7906.4,8659.4,7905.84296246481,8664.36887403587
"14",14,8362.5,8327.2,8360.85632647054,8331.92211153284
"15",15,8558.7,8530.4,8560.42959360276,8535.09132241157
"16",16,8118.4,8500.3,8119.55254495041,8505.16535097781
"17",17,8548.4,9114.1,8550.81830008045,9118.47627978092
"18",18,7877.6,9119.9,7878.06865690804,9124.87798761575
"19",19,7696.2,8352,7696.73421738796,8356.97137926358
"20",20,8250,9099.3,8250.61398057514,9104.26215959572
"21",21,8167.4,8827.8,8165.96726379358,8832.59033056926
"22",22,7902.7,8674.7,7898.11052802094,8676.68412372433
"23",23,7548.6,8584.9,7548.9717324913,8589.88616234743
"24",24,8542.7,8330.1,8540.33402214633,8334.50478703185
"25",25,8435.1,8906.1,8435.70025921882,8911.06383811886
"26",26,8142.1,9031.3,8138.38310951216,9034.64435720302
"27",27,8112.5,8196.8,8111.52119707366,8201.70325859316
"28",28,8018.6,8475.7,8021.43936644635,8479.81557993281
"29",29,7594.2,8646.1,7595.45082462644,8650.94101619021
"30",30,7571.5,8481.4,7573.27386611903,8486.07476191819
"31",31,7933.6,9183.1,7936.91400632257,9186.8439767753
"32",32,8043.4,8595.3,8039.46832533334,8598.38900215531
"33",33,8132.1,8614.7,8130.55852641246,8619.45645447565
"34",34,8211.3,9097.3,8211.13064933775,9102.29713121232
"35",35,7805,8778,7808.16172276217,8781.87343635228
"36",36,7660.8,9005.6,7661.09040887566,9010.59155914369
"37",37,7881.6,8480.7,7886.06573862017,8482.94881715048
"38",38,7835.4,8390.4,7840.35697787744,8391.05450005541
"39",39,7951.6,9099.2,7956.57546225366,9099.6947477766
"40",40,8476.4,9115.9,8473.88581221642,9120.22190464829
"41",41,7961.1,8367.3,7959.07740053326,8371.87264599517
"42",42,7649.4,8886.4,7652.09784893176,8890.60970440071
"43",43,7978.6,8550,7974.34550056151,8547.37336060186
"44",44,8488.8,8201.4,8493.16178446368,8203.84434782557
"45",45,7714.4,8620.1,7710.25835972601,8622.90121685002
"46",46,7823.6,8343.5,7824.44567593998,8348.42796430634
"47",47,7681.5,8322,7677.72196660271,8325.2751280355
"48",48,7887.3,9208.9,7889.50025707737,9213.3898628925
"49",49,7699,8701.6,7702.66779428173,8704.99812964834
"50",50,8282.1,8287.1,8287.03343753051,8287.9131384461
"51",51,7886.2,8214.6,7889.94171068488,8217.91656466101
"52",52,7938.2,9071.8,7934.73274361905,9075.4025176181
