"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"621976",1,"E-5",14665.3,12176.9,49.0552,25.298,0.9632,1,8.5199,7.4728,170.937599088748
"621977",2,"E-5",13956.6,12332.7,89.437,33.8141,0.983,1,11.4112,10.299,119.279862936678
"621978",3,"E-5",13912.2,12543.3,45.0007,24.3373,0.9547,1,8.6084,6.8249,92.9330638974907
"621979",4,"E-5",14568,12125.5,56.9836,27.32,0.9594,1,9.5277,7.954,322.972521935426
"621980",5,"E-5",14164,12141.3,77.8221,33.3469,0.8794,0.9809,11.8611,10.0419,144.667109593706
"621981",6,"E-5",14263.7,12240.9,64.2184,28.6731,0.9816,1,9.5182,8.76,17.700322402378
"621982",7,"E-5",14591.7,12901.4,75.5513,31.4639,0.959,1,10.9752,8.968,76.8663516681606
"621983",8,"E-5",14194.9,12475.1,33.2065,20.8964,0.9556,1,7.2248,5.9502,54.6629924175552
"621984",9,"E-5",13970,12212.1,36.786,22.0041,0.9547,1,7.5012,6.3604,197.593652235147
"621985",10,"E-5",13966.5,12252.9,66.5053,29.5225,0.9589,1,10.4628,8.0933,131.74232979427
"621986",11,"E-5",14514.6,12642.7,103.4924,36.8197,0.9593,1,13.1807,10.1609,80.8103734994098
"621987",12,"E-5",14628.6,12184.4,41.3173,23.433,0.9456,1,8.4721,6.3861,152.548957404113
"621988",13,"E-5",14516,12791,58.3262,27.7156,0.9542,1,9.7649,7.6567,30.5287407751277
"621989",14,"E-5",13980.5,12157.8,75.1276,31.2268,0.9682,1,10.8615,8.8865,125.54736891374
"621990",15,"E-5",14483.3,12061.2,27.6613,19.0962,0.9532,1,6.4838,5.6281,145.539861232088
"621991",16,"E-5",13920.1,13171.8,45.917,24.7934,0.9387,1,8.9974,6.5357,81.0069001025706
"621992",17,"E-5",13851.1,12139.7,49.3721,25.4256,0.9597,1,8.6307,7.8308,79.8399357971156
"621993",18,"E-5",13783.1,12504.2,38.9152,22.6076,0.9568,1,7.9303,6.3262,130.183864146851
"621994",19,"E-5",13953.4,12120.5,50.4035,25.5653,0.9691,1,8.6732,7.4648,42.0084725532228
"621995",20,"E-5",13846.5,12113.6,26.5748,18.7576,0.9491,1,6.2517,5.7508,37.3534578678295
"621996",21,"E-5",14099.8,12546.2,68.5341,30.8034,0.9076,0.9854,10.8747,8.6744,117.88458389885
"621997",22,"E-5",14458.6,12197.8,30.51,20.1776,0.9417,1,7.0122,5.6431,79.4501087415493
"621998",23,"E-5",13780.2,12477.8,54.6944,26.9748,0.9446,1,9.6544,7.191,112.51052177187
"621999",24,"E-5",14428.8,12219.6,46.7628,24.686,0.9643,1,8.261,7.5053,76.2295831681599
"622000",25,"E-5",14510.6,12269.4,29.66,19.996,0.9322,1,7.2153,5.3562,46.506029031065
"622001",26,"E-5",13960,12411.3,152.019,44.4347,0.9675,1,15.314,12.7414,111.286521527649
"622002",27,"E-5",14324.7,13026.8,42.9838,23.6948,0.9621,1,8.1265,6.7489,175.457719569654
"622003",28,"E-5",14092.4,12193.3,33.5313,20.9567,0.9594,1,7.0898,6.1286,2.46932541088197
"622004",29,"E-5",14776.1,12686.9,25.1181,18.3725,0.9351,1,6.48,5.2174,317.661358696408
"622005",30,"E-5",13603.5,12831.2,51.626,26.1046,0.952,1,9.3027,7.2381,73.5585599184252
"622006",31,"E-5",14329.9,12223.5,35.9152,22.0295,0.93,1,8.0625,5.7438,88.0074761245122
"622007",32,"E-5",13939.8,12515.4,50.1388,26.1309,0.9227,1,9.6088,6.8269,149.742485676606
"622008",33,"E-5",14551.1,13002.1,65.5773,29.2988,0.96,1,10.1354,8.1672,116.556631198095
"622009",34,"E-5",14188.5,13080.2,44.6623,24.4253,0.9407,1,8.6889,6.9093,66.4454282068094
"622010",35,"E-5",13839,12472.8,53.6702,26.5841,0.9543,1,9.1541,7.4747,97.1319636654055
"622011",36,"E-5",14384.1,12630.5,36.6556,21.8881,0.9615,1,7.5616,6.2896,98.6753397655227
"622012",37,"E-5",14618.3,12172.2,27.7119,19.1609,0.9485,1,6.7239,5.4668,90.0455562233799
"622013",38,"E-5",14509.2,12200.4,60.1629,28.1692,0.9528,1,9.9955,7.8846,131.007245985618
"622014",39,"E-5",14351.2,13071.8,48.4525,25.3997,0.9438,1,8.9938,7.1736,136.703722508699
"622015",40,"E-5",14380.8,12668,40.3895,23.3139,0.9338,1,8.5709,6.0979,37.4433888252544
"622016",41,"E-5",14437,12229.3,53.5875,26.4375,0.9635,1,8.9763,7.6084,32.6204443686693
"622017",42,"E-5",14183.2,12097.1,46.9016,24.5727,0.9761,1,8.0519,7.5385,336.022754532481
"622018",43,"E-5",13818.2,13157.2,28.2875,19.3447,0.9499,1,6.725,5.4417,17.3609271654963
"622019",44,"E-5",14058.6,12096.1,90.7296,34.5549,0.9549,1,12.2938,9.499,107.426081309663
"622020",45,"E-5",13713.3,12267.8,55.6773,27.1358,0.9502,1,9.8104,7.1739,112.560949362356
"622021",46,"E-5",14477.4,12859.2,48.5003,25.2772,0.9539,1,9.0432,6.9025,116.830567913209
"622022",47,"E-5",14534.5,12702,62.0703,28.3906,0.9677,1,9.4893,8.3163,41.0620631142824
"622023",48,"E-5",13933.5,12322.1,68.7742,30.1028,0.9537,1,10.3999,8.8934,112.455110227526
"622024",49,"E-5",14586.8,12775.1,55.2446,27.0489,0.9489,1,9.5222,7.555,112.859650835317
"622025",50,"E-5",13893,13073.7,40.1273,22.9533,0.9571,1,7.8194,6.9339,116.64293376154
"622026",51,"E-5",14610.2,12810.8,39.7622,22.8751,0.9549,1,8.0553,6.4739,81.0092121642521
"622027",52,"E-5",14528.4,12249.6,41.6352,23.6261,0.9373,1,8.634,6.226,50.6601032202743
"622028",53,"E-5",13732.7,12398.1,49.1239,25.3545,0.9603,1,8.9086,7.2583,148.27544543314
"622029",54,"E-5",14373,12585.8,39.7552,22.9563,0.948,1,8.1625,6.4304,82.9940635087863
"622030",55,"E-5",14717.7,12281.6,40.2405,24.0534,0.874,0.9872,8.6672,6.5829,79.664570327249
"622031",56,"E-5",14378.1,12138,34.1549,21.2377,0.9516,1,7.2921,6.1719,46.2853515405974
"622032",57,"E-5",14379.2,13077.8,60.1969,28.2502,0.9479,1,10.0552,8.0717,66.9726138928988
"622033",58,"E-5",13876.5,12226.5,90.5495,36.5785,0.8504,0.9907,14.2802,8.02,34.584804838045
"622034",59,"E-5",13875.5,12552.5,24.9395,18.2833,0.9375,1,6.4382,5.2615,61.1982833171748
"622035",60,"E-5",14569.1,12838.3,65.8899,29.9601,0.9224,1,11.2238,7.8901,105.925201592134
"622036",61,"E-5",14634.1,12156.8,61.3729,28.0171,0.9825,1,9.3162,8.581,61.7256367770517
"622037",62,"E-5",14103.8,12269.9,71.117,30.4885,0.9614,1,10.6598,8.6035,135.056980290888
"622038",63,"E-5",13948,12089.2,45.0453,24.366,0.9534,1,8.5918,6.8989,146.271644384527
"622039",64,"E-5",14390,12121,34.6316,21.3899,0.9512,1,7.4486,6.0951,139.394706955308
"622040",65,"E-5",14564.2,12824.4,57.4762,27.9799,0.9226,1,10.5442,6.9933,69.5019460336098
"622041",66,"E-5",14060.8,12057,65.5009,29.2386,0.9628,1,10.2482,8.18,133.563005919534
"622042",67,"E-5",13827.5,12509.3,43.6149,24.643,0.9025,1,9.4063,6.0391,109.667468070758
"622043",68,"E-5",14183.7,12713.1,34.5758,21.3474,0.9534,1,7.3799,6.2616,46.0259819244388
"622044",69,"E-5",14699.5,12954.8,69.257,30.3754,0.9433,1,11.2881,7.9527,88.0543338497491
"622045",70,"E-5",13951,12133.8,56.8251,27.2028,0.965,1,9.4346,7.8157,82.4949569179687
"622046",71,"E-5",14653.5,12175,48.6064,25.3961,0.947,1,8.9111,7.3284,112.314622572748
"622047",72,"E-5",14042.9,13099.7,45.5822,24.5172,0.9529,1,8.6024,6.6382,16.6726475751939
"622048",73,"E-5",14681.6,12287.8,36.3467,22.1399,0.9318,1,7.943,6.0932,181.193119833324
"622049",74,"E-5",13747.8,12873.5,99.9223,37.1027,0.9121,1,14.1226,9.1231,53.093969741734
"622050",75,"E-5",14552.8,12199.3,31.9421,20.5481,0.9507,1,7.3209,5.8582,335.710556810393
"622051",76,"E-5",14638.2,12277.8,48.5879,25.3377,0.9511,1,8.7026,7.2851,109.348853417563
"622052",77,"E-5",14272.8,12136.3,103.2065,36.3232,0.983,1,12.0395,11.2743,95.6476678447484
"622053",78,"E-5",14654.9,12990.2,34.8798,21.4234,0.955,1,7.2713,6.2889,212.498769243487
"622054",79,"E-5",14411.5,12613.2,53.8733,26.4602,0.9669,1,8.9843,7.6173,135.141416553411
"622055",80,"E-5",14331.6,12611.7,39.6469,22.7856,0.9596,1,8.0328,6.3545,67.0918928957461
"622056",81,"E-5",14644.7,12912.6,28.4293,19.5168,0.9379,1,7.0633,5.3088,169.651297624934
"622057",82,"E-5",14568.8,12247.6,59.2556,27.6768,0.9721,1,9.5052,7.8336,89.0767800151949
"622058",83,"E-5",13945.2,12281.7,57.8797,28.2897,0.9088,1,10.7675,7.294,148.423653984015
"622059",84,"E-5",14594.6,13061.1,45.0864,25.4672,0.8736,1,9.7622,6.0815,98.8509826217979
"622060",85,"E-5",14642.4,12896.1,44.0039,24.182,0.9456,1,8.6621,6.4558,96.8172711143859
"622061",86,"E-5",14402,12697.9,46.6658,25.1398,0.9279,1,9.309,6.6788,67.0055217856061
"622062",87,"E-5",14013,12048.4,77.7629,31.9648,0.9564,1,11.292,9.2014,160.97804225651
"622063",88,"E-5",14079.6,12264,48.9102,25.6289,0.9357,1,9.4113,6.8137,143.276849894026
"622064",89,"E-5",14600.3,12981,38.6971,22.6781,0.9455,1,7.9423,6.3081,68.098063593672
"622065",90,"E-5",14467.1,12612.7,71.2791,30.7285,0.9486,1,10.9986,8.2823,32.4809127156733
"622066",91,"E-5",13942.6,12145.7,38.5386,22.3955,0.9656,1,7.7573,6.4604,143.994444210117
"622067",92,"E-5",13783.5,12277.2,48.9625,26.0497,0.9067,1,9.894,6.3581,127.454989873733
