"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"484633",1,"J-2",5045.7,13909.5,31.4267,20.4229,0.9468,1,7.0772,5.8333,84.2640837605332
"484634",2,"J-2",5527.8,14559.5,35.468,21.6074,0.9546,1,7.3584,6.4548,126.248052649108
"484635",3,"J-2",5250.4,14627.1,25.5067,18.4044,0.9463,1,6.2271,5.5031,99.1105939734287
"484636",4,"J-2",5485,14723.8,34.3675,21.2958,0.9523,1,7.4212,5.9866,86.1002395325006
"484637",5,"J-2",4532.2,14447.7,44.3675,24.2644,0.947,1,8.6848,6.634,43.7355064561948
"484638",6,"J-2",5139.5,14329.2,38.6995,22.4678,0.9634,1,7.6835,6.5411,29.0075366167395
"484639",7,"J-2",4828.2,14778.8,39.1114,22.6662,0.9567,1,7.7885,6.5085,115.536720062144
"484640",8,"J-2",4997.1,14840.8,33.7617,21.0963,0.9533,1,7.3664,6.0663,104.127921023602
"484641",9,"J-2",4954.6,14511.5,41.9372,23.5569,0.9497,1,8.366,6.4744,99.8229834986748
"484642",10,"J-2",5554.1,14606,32.2222,20.6739,0.9474,1,7.164,5.9177,120.273056133371
"484643",11,"J-2",5437.1,14710,32.7569,20.8099,0.9505,1,7.336,5.9001,72.8545756620127
"484644",12,"J-2",5380.4,14659.4,34.8886,21.4504,0.9528,1,7.3378,6.177,43.704878225191
"484645",13,"J-2",5728.4,14745.8,31.9917,20.576,0.9496,1,7.149,5.7811,110.443069498119
"484646",14,"J-2",5786.8,14598,36.7255,21.9992,0.9536,1,7.8096,6.2424,76.8610176164423
"484647",15,"J-2",5663.1,14476.5,37.8925,22.4446,0.9452,1,7.9945,6.1779,45.7954780716367
"484648",16,"J-2",5098.9,13884.2,32.5703,20.8663,0.94,1,7.1545,6.0467,48.7139925508576
"484649",17,"J-2",4903.7,14811,26.6203,18.7453,0.952,1,6.2814,5.585,145.6170293938
"484650",18,"J-2",5367.4,15135.4,29.4234,19.6551,0.9571,1,6.7676,5.725,56.2709777720258
"484651",19,"J-2",5233,15148.4,38.2933,22.567,0.9449,1,7.9816,6.1222,13.9160733907019
"484652",20,"J-2",4713.4,14745.9,45.7736,24.5104,0.9575,1,8.4622,7.0625,142.112526732404
"484653",21,"J-2",4725.8,14723.1,33.9249,21.1952,0.949,1,7.3181,6.1197,131.520067061798
"484654",22,"J-2",4970.8,14904.1,36.1074,21.765,0.9578,1,7.4247,6.4396,129.746626454887
"484655",23,"J-2",5785.2,14526.9,32.4977,20.8681,0.9378,1,7.475,5.5534,120.601382189681
"484656",24,"J-2",5759.3,14572.6,28.1563,19.3511,0.9449,1,6.831,5.4358,256.116607423152
"484657",25,"J-2",4938.2,13930.2,39.4216,22.7402,0.958,1,7.9911,6.4367,120.233594940904
"484658",26,"J-2",5484.4,14453.7,26.0811,18.6168,0.9456,1,6.3401,5.4153,96.0704242066178
"484659",27,"J-2",5020.5,14875.7,27.0919,18.951,0.9479,1,6.4033,5.6718,237.749864064804
"484660",28,"J-2",5500.3,14350.2,27.9434,19.3408,0.9387,1,6.9539,5.4184,80.0700313183522
"484661",29,"J-2",5544.3,14052.5,29.2731,19.7376,0.9443,1,7.1344,5.5098,70.1299143220206
"484662",30,"J-2",5647.6,14497.1,29.2278,19.5914,0.9569,1,6.5825,5.8462,127.384531735232
