TMA.core,Density of nucleus_mean,Density of nucleus_max,Density of nucleus_min,Density of nucleus_CoV,Density of clusters,Number of triangles,Perimeter of triangle_mean,Perimeter of triangle_max,Perimeter of triangle_min,Perimeter of triangle_CoV,Area of triangle_mean,Area of triangle_max,Area of triangle_min,Area of triangle_CoV,COrE_corrln_mean,COrE_IDM_mean,COrE_dissimilarity_mean,COrE_entropy_mean,COrE_energy_mean,COrE_diffEntropy_mean,COrE_contrast_mean,COrE_diffVariance_mean,COrE_Homogeneity1_mean,COrE_Homogeneity2_mean,COrE_SumAverage_mean,COrE_SumEntropy_mean,COrE_SumVariance_mean,COrE_corrln_max,COrE_IDM_max,COrE_dissimilarity_max,COrE_entropy_max,COrE_energy_max,COrE_diffEntropy_max,COrE_contrast_max,COrE_diffVariance_max,COrE_Homogeneity1_max,COrE_Homogeneity2_max,COrE_SumAverage_max,COrE_SumEntropy_max,COrE_SumVariance_max,COrE_corrln_min,COrE_IDM_min,COrE_dissimilarity_min,COrE_entropy_min,COrE_energy_min,COrE_diffEntropy_min,COrE_contrast_min,COrE_diffVariance_min,COrE_Homogeneity1_min,COrE_Homogeneity2_min,COrE_SumAverage_min,COrE_SumEntropy_min,COrE_SumVariance_min
J-10,8332.474895,9071.062089,8332.474895,0.095505975,14.27263941,14337,42.8330251,986.7611856,12.67387311,0.808670357,90.836199,20669.095,0.365,3.970673881,-0.025513214,0.000866628,4.921971982,5.165144603,0.088641657,2.57385995,42.24992384,0.002497883,-0.005582994,0.168225029,14.36772939,3.157286509,165.7903479,-0.018823435,0.001994416,5.381731153,5.229720036,0.089315969,2.649478631,50.50285866,0.002769995,-0.004880333,0.18479083,14.74750698,3.210997291,179.9573656,-0.037348053,0.000232818,4.618610694,5.068844473,0.087669792,2.520477806,36.73186982,0.002104976,-0.00683107,0.158936086,14.11454128,3.119202382,158.341605
K-4,5666.152211,6047.467046,5666.152211,0.095986365,12.81454222,10088,50.41624869,478.6535179,12.82164745,0.524984066,112.4841059,3979.82,4.67,1.269807536,-0.026295716,0.000143788,4.43703722,4.969200721,0.097450004,2.472912781,33.78509963,0.003051086,-0.00653454,0.175412256,14.66720419,3.053717005,168.372049,-0.022427146,0.000338323,4.953564465,5.246809064,0.119404232,2.577828922,40.52743405,0.00399025,-0.004645889,0.208853138,16.19844214,3.175347046,202.2588297,-0.031928055,0,3.895029674,4.539513997,0.082234783,2.352070584,27.25037092,0.00228303,-0.009776719,0.155360171,13.77542945,2.905785427,146.4962503
K-7,8352.245248,10808.04551,8352.245248,0.415819451,7.832464641,13962,45.03292321,924.0750156,11.02415835,0.577525115,90.1721777,4961.005,0.21,1.393490429,-0.039326008,0.000858476,5.514111215,4.978428459,0.101228724,2.667240543,50.66020994,0.001841241,-0.009642202,0.204308682,15.37262268,3.189225142,197.3060524,-0.030084069,0.001218027,5.549330085,5.378438948,0.126352302,2.667691136,53.39829476,0.001961692,-0.004171862,0.259506328,16.75274056,3.252566798,234.1428858,-0.048567946,0.000498924,5.478892344,4.578417969,0.076105147,2.66678995,47.92212513,0.001720791,-0.015112543,0.149111036,13.9925048,3.125883486,160.4692189
D-3,6992.002035,6992.002035,6992.002035,NA,4.643936421,14612,42.11176404,902.9349102,12.62242421,0.617203316,75.86033192,4491.355,1.495,1.293530086,-0.022574374,0.000393608,4.790342671,5.226793106,0.083729305,2.549079627,38.8154914,0.0025222,-0.004692606,0.155837138,13.84422217,3.147240291,151.5271294,-0.022574374,0.000393608,4.790342671,5.226793106,0.083729305,2.549079627,38.8154914,0.0025222,-0.004692606,0.155837138,13.84422217,3.147240291,151.5271294,-0.022574374,0.000393608,4.790342671,5.226793106,0.083729305,2.549079627,38.8154914,0.0025222,-0.004692606,0.155837138,13.84422217,3.147240291,151.5271294
I-1,9795.419993,13786.8043,9795.419993,0.374154878,23.88534934,2715,86.15054366,1042.705414,10.10667176,0.724298947,316.7337956,6673.135,3.535,1.320561073,-0.043157987,0.000538514,5.385998796,4.918599075,0.098090358,2.624509024,47.69314694,0.002054735,-0.010035379,0.216474742,14.91521222,3.168078883,183.1258138,-0.028380735,0.001042753,6.064650678,5.20025193,0.114133541,2.736545681,57.72149533,0.002752474,-0.005227862,0.240907133,16.08550574,3.27118582,214.8397339,-0.056751966,0,4.645533141,4.625283445,0.084953283,2.516764654,36.45417867,0.001307373,-0.012843437,0.163979628,12.74927954,3.073020573,127.3740433
L-4,5617.351782,5617.351782,5617.351782,NA,4.083750543,13254,46.43824596,1329.0438,9.305351456,0.704096352,95.90990833,5738.96,1.27,1.475055613,-0.022655644,0.000255574,4.84260666,5.278813902,0.082490361,2.561259046,38.74085313,0.002390645,-0.004577623,0.154689712,14.31016954,3.158777948,161.3778782,-0.022655644,0.000255574,4.84260666,5.278813902,0.082490361,2.561259046,38.74085313,0.002390645,-0.004577623,0.154689712,14.31016954,3.158777948,161.3778782,-0.022655644,0.000255574,4.84260666,5.278813902,0.082490361,2.561259046,38.74085313,0.002390645,-0.004577623,0.154689712,14.31016954,3.158777948,161.3778782
G-8,5909.131255,5996.056775,5909.131255,0.020803608,8.446965198,12987,44.2625007,503.4479443,9.363217426,0.569418134,88.69331909,2629.38,1.44,1.314799638,-0.033469331,0.000192684,4.651869434,5.065357362,0.09430033,2.512061199,35.80456926,0.002639016,-0.007047492,0.182956612,14.05341816,3.095096897,154.5585376,-0.022047251,0.000385367,5.063456182,5.349610741,0.108634115,2.601947768,42.08263675,0.003128198,-0.004383141,0.213513637,15.08068791,3.202858443,181.3498852,-0.04489141,0,4.240282686,4.781103983,0.079966545,2.422174631,29.52650177,0.002149835,-0.009711844,0.152399587,13.02614841,2.987335351,127.7671899
K-9,7660.779999,10787.6179,7660.779999,0.577227981,8.503733049,9030,50.23551893,900.7613089,10.27835137,0.831880355,128.9391728,13317.54,2.29,2.759828649,-0.038267464,0.000731413,5.141393805,4.732794273,0.113662386,2.546359621,45.53811331,0.002768349,-0.01057865,0.207727273,15.42730402,3.054449808,195.5383736,-0.021817881,0.001142857,5.348571429,5.282653163,0.14299422,2.581795448,50.66057143,0.003249615,-0.004668667,0.259193221,15.93828571,3.178987654,214.621979,-0.054717046,0.000319968,4.934216182,4.182935382,0.084330551,2.510923795,40.41565518,0.002287082,-0.016488633,0.156261324,14.91632233,2.929911961,176.4547682
H-6,6447.292258,7713.065397,6447.292258,0.226787741,17.43333641,8796,54.05977255,746.4802171,12.49889947,0.539764762,127.1092173,4910.91,0.175,1.129484569,-0.050699847,0.000851066,4.853799453,4.7960903,0.107847172,2.474177835,41.61075469,0.002920231,-0.010079933,0.211487409,13.23713172,3.030672825,142.9333935,-0.025002534,0.003092146,6.537621109,5.221220337,0.143047182,2.783980018,73.43599258,0.005982358,-0.004735131,0.252348147,14.57565217,3.270755124,177.1822912,-0.062390896,0,2.784425451,4.185288044,0.084156072,1.955493463,11.2668566,0.001319372,-0.015598536,0.156452182,11.06932574,2.552016749,82.54259532
H-5,6857.924233,9415.314904,6857.924233,0.258721689,49.84637454,7109,61.48867703,546.6362698,12.34923909,0.550278214,164.2656316,2296.475,4.025,1.157548233,-0.042111097,0.000668162,4.099681193,4.297924601,0.1585894,2.295445883,32.22959052,0.00486381,-0.013223864,0.220735075,15.52170598,2.805307579,193.0089508,-0.015754732,0.003018247,6.385969726,5.054848072,0.295774165,2.775400171,64.07088307,0.013769665,-0.005964168,0.279319325,17.47949219,3.333481125,251.2011064,-0.088552709,0,1.316326531,2.712054581,0.094324902,1.341468408,2.768707483,0.001151076,-0.029509883,0.171966065,13.72499152,1.763395606,143.3804148
L-7,7691.55631,7691.55631,7691.55631,NA,4.563273212,15822,39.16624192,986.2752903,9.081445291,0.630358214,70.77567564,24343.965,1.43,3.549967656,-0.023171294,0.000281535,5.195319836,5.398051015,0.077710586,2.620414921,43.32157708,0.001974838,-0.004226263,0.150341419,15.20338459,3.225704156,184.8242377,-0.023171294,0.000281535,5.195319836,5.398051015,0.077710586,2.620414921,43.32157708,0.001974838,-0.004226263,0.150341419,15.20338459,3.225704156,184.8242377,-0.023171294,0.000281535,5.195319836,5.398051015,0.077710586,2.620414921,43.32157708,0.001974838,-0.004226263,0.150341419,15.20338459,3.225704156,184.8242377
J-1,7189.932963,9850.124701,7189.932963,0.199823711,33.20406718,7322,56.34767912,958.422547,11.88532856,0.733976523,153.5361322,7516.29,0.050000001,1.68426082,-0.045931612,0.001743077,4.665819538,4.013448244,0.180341454,2.318696987,42.37574303,0.004965301,-0.014880393,0.23253452,16.48032189,2.758475814,229.5906805,-0.014831534,0.007296311,6.911228212,4.699773266,0.304367533,2.678896416,75.89055533,0.013472568,-0.007861057,0.283897508,18.55924171,3.085210497,293.0722035,-0.098025116,0,2.35597683,2.839423948,0.134952237,1.522325589,17.0521327,0.001765619,-0.029163059,0.19081805,13.46266471,1.911163143,166.216122
G-4,6153.248837,7325.836561,6153.248837,0.165249274,12.34226801,12147,46.71915052,392.2749089,10.04380871,0.529311964,96.74208817,2620.08,0.99,1.248997686,-0.042330463,4.71E-05,4.986878321,4.962572138,0.098993863,2.556969263,40.34762645,0.00227008,-0.006657162,0.178835663,13.85065427,3.113071979,152.7962389,-0.035064655,0.00011131,5.234916393,5.187069949,0.104510628,2.62036783,44.32589921,0.0024615,-0.005009629,0.203443385,14.35256269,3.186810399,165.9966861,-0.049659086,0,4.736944851,4.743307913,0.089202296,2.500414681,35.88677404,0.001974513,-0.008872,0.160356359,12.90483163,3.050014272,129.6086121
G-3,7544.521981,9516.272032,7544.521981,0.18547907,35.16258758,5541,70.01145316,645.1673226,12.70587766,0.595622805,220.6097013,3558.01,2.565,1.264974876,-0.041720896,0.000358281,4.671381211,4.723570091,0.117099743,2.478130018,37.90788051,0.003081222,-0.010744788,0.215884517,14.00520467,3.019076938,159.3226672,-0.017552097,0.002863962,6.991885442,5.321308399,0.201773016,2.823301322,71.13890215,0.006667329,-0.006083823,0.275738233,19.17231504,3.41293386,312.4482116,-0.054833841,0,2.907216495,3.650758211,0.08076141,2.064708555,18.34020619,0.000828259,-0.02142846,0.172873648,11.14641021,2.499574571,95.31401926
E-1,10192.63899,10192.63899,10192.63899,NA,3.87108617,24932,33.2229635,476.8550315,8.457588008,0.557964515,50.01784353,2536.005,0.14,1.341262726,-0.023674617,0.00029783,5.236639227,5.398959439,0.078843235,2.629159732,43.91782065,0.001917066,-0.004270512,0.151131611,15.72873083,3.230732127,198.0864092,-0.023674617,0.00029783,5.236639227,5.398959439,0.078843235,2.629159732,43.91782065,0.001917066,-0.004270512,0.151131611,15.72873083,3.230732127,198.0864092,-0.023674617,0.00029783,5.236639227,5.398959439,0.078843235,2.629159732,43.91782065,0.001917066,-0.004270512,0.151131611,15.72873083,3.230732127,198.0864092
L-8,6561.43339,8631.430818,6561.43339,0.235455111,17.01546488,13594,42.34276796,587.0716906,10.60543261,0.608620972,83.83361667,2904.9,0.635,1.378285066,-0.042560895,0.000625236,5.125645618,4.945564298,0.098002287,2.582153886,43.22349961,0.002233182,-0.008525841,0.196009281,15.11357922,3.133271289,183.6571567,-0.025617043,0.001190476,5.504761905,5.33482888,0.126881552,2.651069583,51.67619048,0.002911572,-0.004386006,0.243977622,15.76286134,3.224352633,193.7028533,-0.060982703,0,4.578147967,4.461154384,0.079590832,2.431252999,32.8133268,0.001990193,-0.012824796,0.152240604,14.33809524,2.93080824,170.8072735
A-3,8152.46379,8152.46379,8152.46379,NA,3.790310269,20097,38.61824991,730.0488311,10.95897221,0.429486239,64.16114778,2215.095,1.214,0.88794639,-0.024733653,0.000282259,4.851009049,5.245757125,0.083082598,2.56381087,39.32389189,0.002415159,-0.004636128,0.155183124,13.52325514,3.150686541,145.0157761,-0.024733653,0.000282259,4.851009049,5.245757125,0.083082598,2.56381087,39.32389189,0.002415159,-0.004636128,0.155183124,13.52325514,3.150686541,145.0157761,-0.024733653,0.000282259,4.851009049,5.245757125,0.083082598,2.56381087,39.32389189,0.002415159,-0.004636128,0.155183124,13.52325514,3.150686541,145.0157761
E-2,5288.851933,5288.851933,5288.851933,NA,3.979769693,12616,47.66612461,465.4864169,11.90804148,0.467470599,97.27692969,2160.69,0.16,0.972540194,-0.022715556,0.000306018,4.828577261,5.251891436,0.083423885,2.561176565,39.17091439,0.00245545,-0.004650789,0.155515626,13.83280175,3.15292745,151.4905776,-0.022715556,0.000306018,4.828577261,5.251891436,0.083423885,2.561176565,39.17091439,0.00245545,-0.004650789,0.155515626,13.83280175,3.15292745,151.4905776,-0.022715556,0.000306018,4.828577261,5.251891436,0.083423885,2.561176565,39.17091439,0.00245545,-0.004650789,0.155515626,13.83280175,3.15292745,151.4905776
K-5,9474.19152,12198.57055,9474.19152,0.336755124,11.47418327,14599,43.32954436,401.574306,10.20314257,0.590616846,85.82015344,3466.39,0.495,1.601810909,-0.040535557,0.000118687,4.809099323,4.909304768,0.099033601,2.496813974,37.97865447,0.002771653,-0.009391041,0.205356343,14.1082363,3.076883141,157.2506129,-0.023312117,0.000356062,5.820977485,5.374761962,0.121901715,2.6642243,51.01812191,0.004668553,-0.004296112,0.245964324,14.91942561,3.216814814,178.582096,-0.052319017,0,3.43880597,4.459532574,0.07867847,2.206090028,19.29950249,0.001606528,-0.013896568,0.151243515,12.85174129,2.798164802,118.6772952
B-6,5347.011941,5477.223228,5347.011941,0.034439154,8.142359882,12466,47.15311788,358.1286481,10.50227102,0.390382907,94.18320993,973.38,1.02,0.769583438,-0.039705684,0.000868193,5.401313339,5.117745294,0.089216401,2.636206012,48.36352547,0.001969288,-0.006922145,0.183519152,13.59641816,3.202533157,152.4890317,-0.02453429,0.001328609,5.925597874,5.257931592,0.097038018,2.707989903,56.85385297,0.002412906,-0.004550833,0.213099223,13.71390611,3.24818475,160.4698459,-0.054877079,0.000407777,4.877028805,4.977558995,0.081394784,2.56442212,39.87319796,0.00152567,-0.009293458,0.153939081,13.47893021,3.156881564,144.5082175
H-9,7772.435084,11617.66534,7772.435084,0.29915135,32.88621661,8809,55.73906673,385.379918,11.86501307,0.446429337,131.688333,1547.36,3.915,0.914954173,-0.042898478,0.000664683,4.213960171,4.083198077,0.182928189,2.288749414,35.77030202,0.005399759,-0.015468092,0.237480771,16.26420193,2.762542213,218.521526,-0.018010198,0.00234192,7.094457455,4.947218335,0.378446217,2.835999616,78.1420765,0.013930335,-0.007252565,0.2776608,19.18520693,3.350410675,305.0542714,-0.076943486,0,1.663591199,2.488803626,0.099973762,1.513442125,7.693399574,0.000892319,-0.031724843,0.185051615,13.32661718,1.818162549,153.4923903
K-2,7782.75599,7782.75599,7782.75599,NA,3.671659556,20179,38.71000518,376.8759073,10.95043177,0.439083894,65.74322167,801.135,1.855,0.875999216,-0.023404535,0.000240965,4.918418808,5.293532564,0.082846579,2.575682176,39.58160635,0.00227299,-0.004571284,0.154796374,14.79150472,3.17182425,172.788174,-0.023404535,0.000240965,4.918418808,5.293532564,0.082846579,2.575682176,39.58160635,0.00227299,-0.004571284,0.154796374,14.79150472,3.17182425,172.788174,-0.023404535,0.000240965,4.918418808,5.293532564,0.082846579,2.575682176,39.58160635,0.00227299,-0.004571284,0.154796374,14.79150472,3.17182425,172.788174
B-8,4715.824061,4715.824061,4715.824061,NA,4.380735873,9991,50.69932879,494.1628233,13.10800822,0.459918199,110.1134756,1638.295,2.93,0.944897092,-0.022236813,0.000290989,4.75119783,5.24018425,0.084500315,2.544802586,37.85702438,0.002531372,-0.004721809,0.156514112,14.06940133,3.14087827,155.6426259,-0.022236813,0.000290989,4.75119783,5.24018425,0.084500315,2.544802586,37.85702438,0.002531372,-0.004721809,0.156514112,14.06940133,3.14087827,155.6426259,-0.022236813,0.000290989,4.75119783,5.24018425,0.084500315,2.544802586,37.85702438,0.002531372,-0.004721809,0.156514112,14.06940133,3.14087827,155.6426259
D-1,4658.285922,4658.285922,4658.285922,NA,3.941528222,11021,51.7899447,528.2990063,15.77106749,0.43165655,110.8406905,1595.64,2.31,0.77750361,-0.018378127,0.000154576,4.295414605,4.977787423,0.106559612,2.463593515,33.12796249,0.003284242,-0.006086895,0.17301612,14.39709595,3.039552133,160.9260786,-0.018378127,0.000154576,4.295414605,4.977787423,0.106559612,2.463593515,33.12796249,0.003284242,-0.006086895,0.17301612,14.39709595,3.039552133,160.9260786,-0.018378127,0.000154576,4.295414605,4.977787423,0.106559612,2.463593515,33.12796249,0.003284242,-0.006086895,0.17301612,14.39709595,3.039552133,160.9260786
L-6,6960.95725,6960.95725,6960.95725,NA,4.18972384,15274,41.70077573,394.0299729,10.12367444,0.432119976,74.48341757,1165.855,0.33,0.827768978,-0.021857524,0.000280782,4.835327434,5.254140787,0.084899949,2.563625071,39.20615542,0.002429599,-0.004714673,0.156602539,14.36147437,3.157518158,163.0575514,-0.021857524,0.000280782,4.835327434,5.254140787,0.084899949,2.563625071,39.20615542,0.002429599,-0.004714673,0.156602539,14.36147437,3.157518158,163.0575514,-0.021857524,0.000280782,4.835327434,5.254140787,0.084899949,2.563625071,39.20615542,0.002429599,-0.004714673,0.156602539,14.36147437,3.157518158,163.0575514
E-3,5169.538123,5169.538123,5169.538123,NA,3.919038292,13374,47.40648325,568.0366738,11.50683498,0.523323036,99.64877449,4739.145,0.174999999,1.321839266,-0.022626681,0.000241264,4.778877317,5.23364816,0.085360539,2.553008447,38.25351478,0.002486936,-0.004761656,0.157069668,14.18386035,3.144641089,158.4250789,-0.022626681,0.000241264,4.778877317,5.23364816,0.085360539,2.553008447,38.25351478,0.002486936,-0.004761656,0.157069668,14.18386035,3.144641089,158.4250789,-0.022626681,0.000241264,4.778877317,5.23364816,0.085360539,2.553008447,38.25351478,0.002486936,-0.004761656,0.157069668,14.18386035,3.144641089,158.4250789
I-2,13023.51312,13023.51312,13023.51312,NA,3.901178098,31505,30.10383502,443.0866527,11.02609737,0.388494324,39.0820592,1082.59,0.045,0.765019553,-0.028151932,9.95E-05,4.833603817,5.154489929,0.09159603,2.562311576,39.58046953,0.002480585,-0.005139228,0.161891233,13.33392525,3.125914793,141.6164334,-0.028151932,9.95E-05,4.833603817,5.154489929,0.09159603,2.562311576,39.58046953,0.002480585,-0.005139228,0.161891233,13.33392525,3.125914793,141.6164334,-0.028151932,9.95E-05,4.833603817,5.154489929,0.09159603,2.562311576,39.58046953,0.002480585,-0.005139228,0.161891233,13.33392525,3.125914793,141.6164334
I-3,6502.2787,6502.2787,6502.2787,NA,3.968566261,15370,43.15055451,441.988864,10.39589566,0.39846662,78.72603318,963.48,0.48,0.699794034,-0.020614468,0.000262232,4.276053555,5.091017477,0.091077777,2.440212981,31.84859981,0.003255234,-0.005205763,0.161931687,13.3737664,3.042425642,137.2986396,-0.020614468,0.000262232,4.276053555,5.091017477,0.091077777,2.440212981,31.84859981,0.003255234,-0.005205763,0.161931687,13.3737664,3.042425642,137.2986396,-0.020614468,0.000262232,4.276053555,5.091017477,0.091077777,2.440212981,31.84859981,0.003255234,-0.005205763,0.161931687,13.3737664,3.042425642,137.2986396
B-7,7794.113798,16544.37615,7794.113798,0.552183017,32.52812779,11298,48.13169072,518.3631705,9.704375756,0.562326083,104.3803107,1690.925,0.9,1.21515996,-0.049074316,0.000199723,5.21613717,4.824636836,0.10693834,2.553939439,44.15824546,0.00237018,-0.009054251,0.199835111,14.46409506,3.095026042,171.2926071,-0.028549943,0.000437637,6.136250912,5.389237038,0.158402436,2.754920528,59.34062728,0.0046848,-0.004322468,0.25688787,16.04111631,3.301077649,211.5940007,-0.06344968,0,3.525423729,4.017539189,0.079270345,2.220133361,21.11380145,0.001257438,-0.015859258,0.151904146,11.43341404,2.691254285,94.22595412
A-2,8145.548529,8145.548529,8145.548529,NA,3.575944228,21467,38.34060612,394.7836679,10.70572912,0.370641892,62.84337332,716.625,0.96,0.698951893,-0.021432199,0.000174552,4.604911214,5.171478061,0.090199082,2.521213151,36.03863236,0.002718915,-0.005053362,0.160808325,14.0726214,3.110022911,154.7048368,-0.021432199,0.000174552,4.604911214,5.171478061,0.090199082,2.521213151,36.03863236,0.002718915,-0.005053362,0.160808325,14.0726214,3.110022911,154.7048368,-0.021432199,0.000174552,4.604911214,5.171478061,0.090199082,2.521213151,36.03863236,0.002718915,-0.005053362,0.160808325,14.0726214,3.110022911,154.7048368
J-4,5654.09087,5654.09087,5654.09087,NA,3.94460436,13294,46.22811236,363.3117116,10.21715838,0.433800651,91.04737852,1035.27,3.05,0.865666646,-0.024799422,0.000236194,4.880607985,5.245702998,0.083818481,2.56990294,39.83384766,0.002381128,-0.004677162,0.155860773,13.49955329,3.153619594,144.9442897,-0.024799422,0.000236194,4.880607985,5.245702998,0.083818481,2.56990294,39.83384766,0.002381128,-0.004677162,0.155860773,13.49955329,3.153619594,144.9442897,-0.024799422,0.000236194,4.880607985,5.245702998,0.083818481,2.56990294,39.83384766,0.002381128,-0.004677162,0.155860773,13.49955329,3.153619594,144.9442897
A-4,7228.724614,7228.724614,7228.724614,NA,4.214858996,16119,41.17927645,581.0081236,11.26956021,0.411026257,71.69718112,4549.165,1.58,0.859548471,-0.023082164,0.000283272,4.769141141,5.262848703,0.082325226,2.54436556,37.98661667,0.00251829,-0.004585601,0.154591649,13.62799539,3.14080332,146.2537518,-0.023082164,0.000283272,4.769141141,5.262848703,0.082325226,2.54436556,37.98661667,0.00251829,-0.004585601,0.154591649,13.62799539,3.14080332,146.2537518,-0.023082164,0.000283272,4.769141141,5.262848703,0.082325226,2.54436556,37.98661667,0.00251829,-0.004585601,0.154591649,13.62799539,3.14080332,146.2537518
L-3,11385.49815,16406.26534,11385.49815,0.623638683,7.909204508,15435,43.36612708,717.5163269,9.992911802,0.562074079,82.12706479,3060.06,0.57,1.165518546,-0.038500294,8.06E-05,4.454204777,4.952551629,0.097483335,2.457634778,32.83358537,0.002889803,-0.006940841,0.180835724,12.10973682,3.029647976,114.5684998,-0.025063151,0.000161159,4.768697446,5.230979537,0.110068472,2.549215731,38.03719615,0.003274262,-0.004742629,0.20495223,13.46841521,3.130907612,143.0412141,-0.051937438,0,4.139712108,4.67412372,0.084898199,2.366053825,27.6299746,0.002505343,-0.009139053,0.156719217,10.75105843,2.92838834,86.09578553
G-2,6547.606314,12082.40198,6547.606314,0.339342696,54.58843613,6996,62.3714212,436.8301734,16.93556741,0.556711299,174.6133026,2674.61,0.544999999,1.285525292,-0.035510406,0.000107139,3.85275972,4.557604949,0.125645648,2.306698998,27.04013819,0.00440407,-0.01025691,0.206477213,12.43369206,2.863038972,118.3998521,-0.019415696,0.000991244,4.934743103,5.114028183,0.230225037,2.558177602,40.8627127,0.008939028,-0.005655471,0.278071379,14.38529672,3.12383168,161.4065725,-0.077784749,0,2.770330652,3.260938556,0.087769961,1.900444292,15.51434879,0.002349974,-0.024378215,0.169078882,8.35924933,2.288777663,52.88242409
E-10,8439.53279,11564.14142,8439.53279,0.252182791,15.67136302,10067,48.75228271,672.5768352,13.13906884,0.775102278,125.1195063,18439.44,1.134999996,3.152086289,-0.047121269,0.000476473,5.172358216,4.791055569,0.114734977,2.530503174,45.63456907,0.002787797,-0.009413746,0.198354184,15.09830715,3.064565847,189.2780011,-0.024939644,0.000886525,5.548375903,5.360146818,0.177710749,2.681931393,50.19938006,0.003844316,-0.004283938,0.244571172,17.82680412,3.262573324,264.788309,-0.091205856,0,4.709219858,3.962590349,0.077481502,2.369743676,41.1424789,0.001709017,-0.015445039,0.15082796,14.05673759,2.826308487,162.4793034
F-7,5045.462496,5045.462496,5045.462496,NA,3.736829956,12670,48.61641002,474.2397583,10.0038066,0.440640155,101.6267052,1274.945,1.344999999,0.862593111,-0.024137746,0.000246274,4.845552536,5.245562658,0.083608124,2.564063381,39.02000073,0.002398593,-0.004667609,0.155701042,14.03785632,3.153877926,155.6416734,-0.024137746,0.000246274,4.845552536,5.245562658,0.083608124,2.564063381,39.02000073,0.002398593,-0.004667609,0.155701042,14.03785632,3.153877926,155.6416734,-0.024137746,0.000246274,4.845552536,5.245562658,0.083608124,2.564063381,39.02000073,0.002398593,-0.004667609,0.155701042,14.03785632,3.153877926,155.6416734
H-1,6755.612886,7842.270551,6755.612886,0.265057893,11.84493725,10872,51.32793059,619.7579167,10.99260413,0.464049423,111.6709465,1170.6,0.62,0.89756488,-0.061316244,0.000557286,4.434511188,4.093237209,0.178722917,2.347311658,38.15070551,0.004475525,-0.014750226,0.227314539,11.32404359,2.7835901,111.9910504,-0.039265542,0.001671858,5.839413684,5.132432838,0.269702789,2.704568023,54.55795566,0.007038935,-0.005217641,0.270184297,14.87942616,3.27363117,185.1298144,-0.078757685,0,3.471981514,3.375674256,0.092367045,2.16647446,21.60485269,0.001518102,-0.022205821,0.162763627,8.918238994,2.468141883,75.1568163
H-4,6500.5652,8533.096682,6500.5652,0.243092122,39.22096534,9531,56.39236238,477.2996133,12.11462492,0.473496948,134.3626797,3454.785,0.13,1.011658342,-0.034406944,0.000419742,4.184318125,4.713896656,0.114543574,2.391236643,31.65746783,0.003724904,-0.008787169,0.198391613,13.322211,2.950085146,137.6151045,-0.021527657,0.002777778,6.153703704,5.110493199,0.154898863,2.718686403,62.01666667,0.005734735,-0.005334391,0.238357318,14.31965643,3.226049576,173.6824151,-0.065886245,0,3.151504233,4.09886052,0.087545328,2.125255343,17.99639705,0.001465237,-0.012753424,0.16375662,11.57413455,2.63953225,102.4859563
E-5,16800.55396,16800.55396,16800.55396,NA,3.792421564,41960,26.35391111,501.4248202,10.12927415,0.484425627,30.492097,1038.49,0.75,0.932462898,-0.022146721,0.000372313,5.245205927,5.404494643,0.079304855,2.634817762,45.01504075,0.001967797,-0.004281617,0.151402801,15.51180624,3.231713738,193.8650426,-0.022146721,0.000372313,5.245205927,5.404494643,0.079304855,2.634817762,45.01504075,0.001967797,-0.004281617,0.151402801,15.51180624,3.231713738,193.8650426,-0.022146721,0.000372313,5.245205927,5.404494643,0.079304855,2.634817762,45.01504075,0.001967797,-0.004281617,0.151402801,15.51180624,3.231713738,193.8650426
J-3,6522.279214,7855.363941,6522.279214,0.28905026,7.442408014,13114,48.20294713,474.1871168,13.07248165,0.475704505,98.98850313,1511.89,0.089999992,0.933534247,-0.02895723,8.46E-05,4.053290677,4.842745652,0.107494001,2.376791025,28.06206602,0.0035759,-0.00767119,0.187034589,14.1844251,2.959973619,152.5633218,-0.024125782,0.000169184,4.720586478,5.179052639,0.125759729,2.543465173,37.301758,0.004617521,-0.005008912,0.213846544,14.26850862,3.126972665,159.6781136,-0.033788679,0,3.385994876,4.506438665,0.089228272,2.210116878,18.82237404,0.002534279,-0.010333468,0.160222634,14.10034159,2.792974572,145.4485299
K-3,7840.784303,7840.784303,7840.784303,NA,3.741748039,20345,38.45138418,943.7973017,10.11394091,0.484444357,65.38731777,4944.22,1.72,1.212697446,-0.022230485,0.000224206,4.884072375,5.275796119,0.084536194,2.572829546,39.9319553,0.002376311,-0.00467028,0.156187833,14.26718826,3.162530204,161.5085824,-0.022230485,0.000224206,4.884072375,5.275796119,0.084536194,2.572829546,39.9319553,0.002376311,-0.00467028,0.156187833,14.26718826,3.162530204,161.5085824,-0.022230485,0.000224206,4.884072375,5.275796119,0.084536194,2.572829546,39.9319553,0.002376311,-0.00467028,0.156187833,14.26718826,3.162530204,161.5085824
