"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"1",1,"A-2",5331,1572.8,40.4092,22.9321,0.9656,1,7.6469,6.8011,338.667974936824
"2",2,"A-2",5371.2,874.34,33.6758,21.0948,0.951,1,7.1879,6.2218,82.9291578923756
"3",3,"A-2",5258.7,755.66,35.5946,21.789,0.9421,1,7.7248,6.1126,83.6749101209753
"4",4,"A-2",5521.4,1059.6,49.8673,25.494,0.9642,1,8.7279,7.3842,30.860785711703
"5",5,"A-2",5417.2,1277.1,43.4702,23.9123,0.9553,1,8.214,6.7971,34.1450819488819
"6",6,"A-2",5347,629.91,41.0902,23.2486,0.9553,1,8.1118,6.5017,56.3421932758199
"7",7,"A-2",4963.8,1511.5,41.7825,23.3716,0.9612,1,7.8885,7.0871,75.6329447459884
"8",8,"A-2",5289.9,492.52,37.3382,22.5787,0.9204,1,8.4037,5.7403,83.8391128480746
"9",9,"A-2",5077.1,1293.1,46.3046,24.9673,0.9334,1,9.23,6.5666,87.1713669740349
"10",10,"A-2",5116.8,611.35,49.2957,25.4103,0.9594,1,8.777,7.2166,36.1031308382995
"11",11,"A-2",5566,847.16,55.3595,26.8352,0.966,1,9.0101,8.1472,29.2786007392989
"12",12,"A-2",5258.8,782.39,37.7623,22.3436,0.9505,1,7.8042,6.4415,78.0925415109472
"13",13,"A-2",5986,952.53,51.0336,25.8702,0.9582,1,8.8431,7.4095,81.1944937964139
"14",14,"A-2",5331.5,674.62,32.917,20.7764,0.9583,1,6.8847,6.2632,76.0921060653684
"15",15,"A-2",4832,1376.1,51.3977,26.02,0.954,1,9.2158,7.1874,27.9557004833099
"16",16,"A-2",5220.1,1475.6,46.7495,24.8356,0.9524,1,8.4526,7.4474,99.4541152895745
"17",17,"A-2",5373,759.59,37.9937,22.3441,0.9563,1,7.4819,6.7051,43.3309177544794
"18",18,"A-2",4813.4,1236,47.588,24.9179,0.9631,1,8.3652,7.4469,81.894554592682
"19",19,"A-2",4945.5,1287,36.1755,21.9529,0.9433,1,7.955,6.0348,102.314525064571
"20",20,"A-2",4858.3,688.7,39.3907,23.0122,0.9347,1,8.3149,5.9678,121.993254057985
"21",21,"A-2",5151.4,1566.2,52.1072,26.2006,0.9539,1,9.396,7.2146,62.1781920733691
"22",22,"A-2",4778.2,872.26,30.3476,20.031,0.9505,1,6.8851,5.8263,99.4588733891468
"23",23,"A-2",5717,868.3,32.498,20.6443,0.9582,1,6.9581,6.0236,76.9771330223449
"24",24,"A-2",5510.1,849.11,35.4551,21.9199,0.9273,1,8.0905,5.7788,87.0506474270572
"25",25,"A-2",5234.9,1094.4,88.6959,33.6726,0.983,1,11.0837,10.3968,95.1194907263526
"26",26,"A-2",4749.3,887.85,55.3475,27.867,0.8956,1,10.6129,6.6464,101.593509429598
"27",27,"A-2",5270.9,1522.4,40.1092,23.0552,0.9482,1,8.3826,6.169,61.6992735769575
"28",28,"A-2",5426.5,997.3,53.3236,26.2547,0.9721,1,8.9541,7.5501,50.8607053071581
"29",29,"A-2",5120,839.23,37.7604,22.2376,0.9596,1,7.4847,6.4463,66.6559683942051
"30",30,"A-2",5205.4,535.19,53.6433,26.3991,0.9673,1,9.0144,7.8973,31.4528894953294
"31",31,"A-2",5235,1366.6,36.9316,22.1925,0.9423,1,7.7009,6.3986,38.8415083404957
"32",32,"A-2",5073.9,888.55,64.4233,28.9844,0.9637,1,10.0486,8.0947,67.7022321578724
"33",33,"A-2",5260.9,881.68,36.5706,21.9681,0.9523,1,7.869,6.1441,66.1084995112522
"34",34,"A-2",5270.6,769.28,40.0495,23.1792,0.9367,1,8.4862,6.2509,76.7168092497586
"35",35,"A-2",5450.6,1526.8,41.7154,23.6898,0.9341,1,8.5294,6.5729,47.8646571542248
"36",36,"A-2",5461.5,581.67,42.4236,23.6448,0.9536,1,8.3999,6.644,76.7974020235756
"37",37,"A-2",5070.3,544.11,41.9417,23.3938,0.9631,1,8.0097,6.7126,53.9364623598984
"38",38,"A-2",5126.2,1602.7,30.0726,19.8587,0.9583,1,6.7703,5.7512,86.3540443778644
"39",39,"A-2",5472,580.22,27.2833,19.0413,0.9456,1,6.5346,5.5598,244.941311386686
"40",40,"A-2",5331.1,453.18,37.6598,22.187,0.9614,1,7.4795,6.8404,73.3676384981915
"41",41,"A-2",5242.8,1249.1,38.9934,22.8728,0.9366,1,8.3663,6.0103,129.155505557105
"42",42,"A-2",5777.5,822.47,39.608,23.2584,0.9201,1,8.688,5.9106,80.7287206168689
"43",43,"A-2",5267.3,1005,58.1671,27.6588,0.9555,1,9.5724,7.9838,41.0791658459923
"44",44,"A-2",4879.9,1539.7,42.3655,23.7282,0.9456,1,8.4375,6.3382,101.094656471913
"45",45,"A-2",4895.9,713.76,49.8995,25.5999,0.9568,1,8.9119,7.1071,68.602026162749
