"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"122997",1,"C-5",9849.6,4233.7,36.4547,21.91,0.9543,1,7.4526,6.7218,60.4087866218796
"122998",2,"C-5",9602.3,4356.6,29.0445,19.5629,0.9537,1,6.6048,5.7539,4.08118270179322
"122999",3,"C-5",9776.8,4656.1,48.9751,25.2888,0.9623,1,8.7256,7.1482,34.8661358321745
"123000",4,"C-5",9656.8,3734.2,30.7069,20.1492,0.9505,1,6.7163,6.0093,37.9918372877084
"123001",5,"C-5",9745.8,3758,30.8883,20.303,0.9416,1,6.9704,5.9447,81.7714765173472
"123002",6,"C-5",9779.7,4298.2,24.5482,18.1671,0.9347,1,6.3128,5.1561,87.4068643044229
"123003",7,"C-5",9713.2,3669.9,36.0714,21.9301,0.9425,1,7.8985,6.0517,150.567236574893
"123004",8,"C-5",9749.7,3769.7,37.6127,22.6128,0.9244,1,8.1947,6.0977,238.841071244189
"123005",9,"C-5",9752,3754.2,38.806,22.881,0.9314,1,8.5001,5.9237,106.682325225535
"123006",10,"C-5",9613.5,4409.9,26.287,18.6702,0.9477,1,6.3179,5.5966,154.973088010476
"123007",11,"C-5",9779.1,4709,39.3395,22.7512,0.9551,1,7.8703,6.6354,45.2133099860504
"123008",12,"C-5",9765.4,3761.1,32.3455,20.9518,0.9259,1,7.7451,5.4701,84.2324209061513
"123009",13,"C-5",9578.5,4141,35.8606,22.1469,0.9188,1,8.2224,5.6106,85.9301334592355
"123010",14,"C-5",9097.9,3919.8,30.1525,19.9137,0.9555,1,6.6617,6.1209,111.790155301064
"123011",15,"C-5",9861,3921,41.0629,23.6796,0.9203,1,8.8694,6.0541,132.546600194712
"123012",16,"C-5",9322.6,4120.1,32.1879,20.5979,0.9534,1,7.1646,5.8818,35.1370972932603
"123013",17,"C-5",9647.8,4065.4,26.4169,18.7115,0.9481,1,6.5446,5.3479,2.57670281462795
"123014",18,"C-5",9808.4,4638.4,43.5468,23.9436,0.9545,1,8.2184,6.8827,23.1757373405445
"123015",19,"C-5",9689.1,4671,29.8132,19.7339,0.962,1,6.5943,5.7382,114.856106718835
"123016",20,"C-5",9490.4,4179.3,25.117,18.303,0.9422,1,6.3253,5.1359,23.0535890118861
"123017",21,"C-5",9769.9,3754.4,31.469,20.3193,0.9578,1,7.081,5.7787,151.782926537934
"123018",22,"C-5",9792.1,4218.1,26.4972,19.1398,0.9089,1,7.1052,4.8019,86.4025415528659
"123019",23,"C-5",9768.2,4698.8,28.0892,19.3107,0.9466,1,6.5668,5.7258,69.6081948228652
"123020",24,"C-5",9861.5,4249.9,32.6784,20.7812,0.9509,1,7.362,5.8618,24.7880058027663
"123021",25,"C-5",9553.3,4282,24.6134,18.3909,0.9145,1,6.8901,4.9574,248.404107368687
"123022",26,"C-5",9435.4,4138.4,40.0833,22.979,0.9539,1,8.1813,6.4143,147.903126813255
"123023",27,"C-5",9662.8,3746.2,32.1516,20.9776,0.9181,1,7.7156,5.3581,83.2103097748367
"123024",28,"C-5",9613.3,3776.3,31.4567,20.5974,0.9317,1,7.3077,5.7122,117.24608798636
"123025",29,"C-5",9786.7,4293.6,25.6319,18.46,0.9452,1,6.5884,5.0281,84.8434844908359
"123026",30,"C-5",9768.2,4690.9,28.6523,19.4994,0.947,1,6.5412,5.8718,259.319533198329
"123027",31,"C-5",9484.6,3811.9,69.9044,30.0571,0.9723,1,10.1139,9.0329,64.1158201224737
"123028",32,"C-5",9675.6,3700.9,40.9632,24.8081,0.8364,1,10.0718,5.4474,111.643437031929
"123029",33,"C-5",9553,3737.1,26.3696,18.6345,0.9543,1,6.2414,5.6256,75.1231382106784
"123030",34,"C-5",9087.9,4122.7,33.0699,21.1666,0.9276,1,7.7101,5.4482,85.5699705076269
"123031",35,"C-5",9704.2,4079.9,37.8321,22.5245,0.937,1,8.2189,5.9415,42.4413066997576
"123032",36,"C-5",9394.6,4124.2,40.8666,23.1317,0.9598,1,7.8874,6.6697,152.999528473136
"123033",37,"C-5",9220.8,3949,32.4889,20.7831,0.9452,1,7.3751,5.6812,88.1225085407732
"123034",38,"C-5",9824.2,4675.9,30.1856,20.0011,0.9482,1,6.7828,5.9694,119.753910462904
"123035",39,"C-5",9265.5,4474.4,25.4118,18.3036,0.9532,1,6.341,5.2373,33.6158532495041
"123036",40,"C-5",9529.8,4624.9,27.0444,19.2634,0.9158,1,7.1147,4.9205,113.043611301704
"123037",41,"C-5",9466.9,4194.2,28.98,19.5572,0.9521,1,6.6683,5.8125,102.917529717231
"123038",42,"C-5",9906.7,3905.7,27.4053,19.1766,0.9365,1,6.5075,5.5757,225.929396127369
"123039",43,"C-5",9826.6,4638,40.8414,23.0889,0.9627,1,7.8951,6.8003,77.5078259007348
"123040",44,"C-5",9470.3,4202.5,39.0941,22.9828,0.9301,1,8.2062,6.0148,89.4420486090285
"123041",45,"C-5",9120,4001.1,26.3268,18.7203,0.944,1,6.3323,5.7307,230.033494233832
"123042",46,"C-5",9379.1,4129.5,32.4259,21.0195,0.9223,1,7.5857,5.5935,105.48559212726
"123043",47,"C-5",9774.5,4684.8,31.7297,20.5433,0.9448,1,7.1598,5.8398,48.1339704784192
"123044",48,"C-5",9864.9,4269.4,24.5345,17.9631,0.9555,1,6.1127,5.3218,54.1185822410066
"123045",49,"C-5",9498.2,4214.2,33.3774,21.2424,0.9295,1,7.7391,5.5585,36.1741584098305
"123046",50,"C-5",9070.8,4093.8,22.0835,17.1969,0.9384,1,5.8447,5.0031,64.9600913251791
"123047",51,"C-5",9764.2,4629.5,55.1007,27.376,0.9239,1,9.993,7.3798,17.4414283914923
"123048",52,"C-5",9801.3,4270.4,29.9583,20.0607,0.9355,1,7.3108,5.4339,32.2341098670452
"123049",53,"C-5",9219.5,4012.6,35.0752,21.6399,0.9412,1,7.4596,6.0508,91.9032142911698
"123050",54,"C-5",9477.3,4671.2,36.7705,22.2684,0.9318,1,8.0769,6.078,79.9322294492842
"123051",55,"C-5",9780.5,4260.9,32.3296,21.1107,0.9116,1,7.9284,5.3517,137.846971837196
"123052",56,"C-5",9513.6,3752.7,27.0698,19.0834,0.9341,1,6.8261,5.1879,99.8309337671931
"123053",57,"C-5",9329.8,4113.7,26.2682,18.5972,0.9544,1,6.2855,5.6566,81.0997476676642
"123054",58,"C-5",9775.6,3766.1,18.7195,15.8717,0.9338,1,5.4531,4.6479,79.5097916663626
"123055",59,"C-5",9818.4,4692.7,40.3294,23.1642,0.9445,1,8.3468,6.3311,40.0823742925438
"123056",60,"C-5",9459.2,4158.3,30.408,19.9938,0.9559,1,6.8957,5.943,90.663195341992
"123057",61,"C-5",9530.8,4312.8,25.2593,18.3338,0.9443,1,6.5851,5.0729,97.0940816967301
"123058",62,"C-5",9521.3,4533.7,31.2974,20.6283,0.9243,1,7.68,5.2126,80.9014104766648
"123059",63,"C-5",9385.6,4113.3,33.9627,21.3105,0.9398,1,7.7266,5.6739,1.9317888659033
"123060",64,"C-5",9800.5,4691.7,51.5798,25.9611,0.9617,1,8.8384,7.6687,99.9982094573071
"123061",65,"C-5",9872.3,4267.8,43.3144,24.3768,0.916,1,9.1399,6.6434,63.7008929519257
"123062",66,"C-5",9567.8,4276.3,23.0139,17.5389,0.9401,1,6.1152,4.9157,82.9877989350809
"123063",67,"C-5",9841.7,3899.4,34.2177,21.5502,0.9259,1,7.9371,5.5806,146.333686495902
"123064",68,"C-5",9476.6,3652.8,38.4617,22.6744,0.9401,1,8.1778,6.3239,96.0354379479937
"123065",69,"C-5",9754.9,3781.4,23.5931,17.9077,0.9245,1,6.4639,4.7952,44.5856804910385
"123066",70,"C-5",9587.9,4303.3,35.0778,21.4151,0.9612,1,7.1354,6.4061,116.385224337069
"123067",71,"C-5",9258.4,3922,42.0652,24.3447,0.8919,1,9.4839,5.8249,86.572735795478
"123068",72,"C-5",9574.6,4496.8,22.6997,17.4125,0.9408,1,6.1396,4.7754,92.2252470881507
"123069",73,"C-5",9616.2,4030.8,29.9565,20.1861,0.9238,1,7.3782,5.2268,45.1711946373812
