"","Cell.ID","x.start","y.start","x.end","y.end"
"1",1,6945,5331.2,6943.21444478976,5335.870309689
"2",2,6077.8,5543.6,6081.33158600908,5547.13947739935
"3",3,6271.3,5882,6268.73899954175,5886.29433075727
"4",4,6081.5,5521.1,6081.29444581026,5526.09577296072
"5",5,6349.2,6047.6,6352.35563817238,6051.47839499343
"6",6,6694.9,4925.9,6698.53444647066,4929.3337732674
"7",7,6867.1,5356.6,6867.09959118741,5361.59999998329
"8",8,6807.9,5054.5,6811.4494141385,5058.02159896545
"9",9,6570.3,5789.8,6574.02513288223,5793.13517390997
"10",10,6516.5,5402.6,6515.68722927405,5407.53349812476
"11",11,6154.8,5595.1,6157.47051045331,5599.3270999419
"12",12,6582.1,5410.8,6581.34108976209,5415.74206993585
"13",13,6558,5806,6556.95199169883,5810.88893430112
"14",14,6227.9,5642.9,6228.97759984133,5647.78249716661
"15",15,6769.9,6058.9,6767.21741977013,6063.11945059342
"16",16,6502.9,5576.4,6501.60870944263,5571.56962023269
"17",17,6645,5720.9,6643.91880769844,5725.78170290033
"18",18,6278.7,5877.7,6280.80754034245,5882.23412325648
"19",19,6462.2,5619.6,6462.72325463961,5624.57254508096
"20",20,6081.8,5552,6081.57052259607,5556.99473123612
"21",21,6808.3,4963.5,6808.80704450679,4968.47422414736
"22",22,6548.3,5544.4,6544.39191203666,5547.51878958424
"23",23,7167.8,5485.7,7164.16969079454,5489.13814704059
"24",24,6835.1,5422.7,6830.27941216849,5424.02737822743
"25",25,6842.3,5434.5,6841.77118318118,5439.47195663418
"26",26,7049.6,5506.4,7053.67569546459,5509.29632637663
"27",27,6778.8,5666.8,6777.55613015801,5671.64280784424
"28",28,6512.8,5569.5,6516.46283456264,5572.90347513091
"29",29,6663.3,6070.3,6664.6111954395,6075.1250146652
"30",30,6833,5765.6,6832.57745926019,5770.58211394121
"31",31,6361.8,5301.2,6365.94187041377,5298.39912344514
"32",32,6253.6,5591.2,6251.79281639882,5595.86198320799
"33",33,7073.1,5430.7,7072.46816027563,5435.65991719313
"34",34,6809.9,5719.7,6809.51684976842,5724.68529797505
"35",35,6806,5371.3,6801.11721434683,5372.3762919052
"36",36,6182.1,5559.2,6179.33617787173,5563.36668780247
"37",37,6499.1,6109.3,6501.56363939123,6113.65091725387
"38",38,6079.4,5650.3,6078.59932332388,5655.23547534289
"39",39,6763.4,5914.5,6764.2688898405,5919.42392429319
"40",40,6367.7,5504.2,6367.92863176095,5509.19477001652
"41",41,6234.3,5911.5,6234.36734920146,5916.49954638793
"42",42,6244.9,5657.7,6243.28782410253,5662.43295773018
"43",43,6725.4,5726.1,6728.85203163922,5729.71710900607
"44",44,6271.7,5723.2,6270.42499835024,5728.03470482999
"45",45,6359.2,5751.3,6362.85740457214,5754.70930957757
"46",46,6550.7,5321.7,6547.98483521351,5325.89855691663
"47",47,6837.8,5250.1,6840.67744878157,5254.18904493854
"48",48,6804.6,5911.5,6808.02831944378,5907.86040856806
"49",49,6790.8,5181.6,6793.69371879391,5185.67754724581
"50",50,6152.5,5614.3,6149.61109054891,5618.38095603792
"51",51,6935.9,5683.2,6935.59251528379,5688.19053635888
"52",52,6559.6,6040.6,6560.61455779462,6045.49598534326
"53",53,6700,5159.1,6695.68570682994,5161.62722663068
"54",54,6947.6,5528.9,6951.40616303163,5532.14239463617
"55",55,6631.2,5456.1,6633.61841551723,5460.47621598942
"56",56,6884.3,5961,6885.35691034286,5965.8870175493
"57",57,6338.7,4996.4,6338.80426840095,5001.39891269183
"58",58,6842.2,5404.6,6844.75887429888,5408.89559801687
"59",59,6113.4,5559,6110.92356004916,5563.3436442269
"60",60,6634.2,5566.9,6631.63918243198,5571.19443982183
"61",61,6819.9,5804.2,6818.70193816358,5809.05434319307
"62",62,6313.5,5998.6,6313.33565985532,6003.59729850188
"63",63,6370.5,5926.7,6375.19288813749,5928.42534081532
"64",64,6332.4,5953.3,6332.77786942315,5958.28570102383
"65",65,6454.8,5549.8,6459.44619902453,5551.64738588944
"66",66,6323.1,5821.6,6323.06263686689,5826.59986039768
"67",67,6358.5,5819.9,6357.91454257585,5824.86560566341
"68",68,6555,5476.9,6557.28089637115,5481.3494394865
"69",69,6257.3,5919.5,6262.13701215985,5920.76622010939
"70",70,6784,5362.3,6784.49202583329,5367.27573216516
"71",71,6621.9,6069.4,6619.47727320897,6073.773830689
"72",72,6383.3,5489.1,6387.88975792449,5491.08346217372
"73",73,6412.3,5511.9,6411.82359164648,5516.87725175983
"74",74,6701.2,5060.2,6705.95497134363,5061.7460425354
"75",75,6827.3,5851.5,6832.03582276048,5853.10374024745
"76",76,6761.1,6046.2,6762.23986130813,6051.06833813516
"77",77,6860.4,5010.1,6856.02040985083,5012.51229975858
"78",78,6397,5032,6394.14593586559,5036.10540106649
"79",79,6688.4,5251.8,6684.30162793911,5254.66414846866
"80",80,6255.5,5267.8,6259.11912433014,5271.24991870673
"81",81,6755.5,5729,6759.12558690853,5732.44312642357
"82",82,6283.3,5668.3,6282.27446732093,5673.19369826656
"83",83,6947,5664.4,6946.40397886049,5669.36434877917
"84",84,7036,5293.8,7037.35921245027,5298.61170879366
"85",85,6184.1,5589.4,6181.65656440088,5593.76229555085
"86",86,6379.3,5852.3,6378.39226223583,5857.2169108342
"87",87,6315.8,5890.2,6314.85130827432,5895.10917345483
"88",88,6502.8,5451.3,6502.00814453401,5456.23689830977
"89",89,6303.6,5868.3,6304.70332012544,5873.17674939902
"90",90,6690.6,5019.3,6687.88877268633,5015.09889937592
"91",91,6743.8,5059.2,6743.4577059469,5064.18826971817
"92",92,6667.2,6037.2,6669.86941248347,6041.42779339527
"93",93,6834.3,5917.3,6833.74871686487,5922.26951576161
"94",94,6849.5,5424.9,6844.95265431493,5426.97885719098
"95",95,6736.4,6068.5,6734.60061831508,6073.16500005916
"96",96,6910.4,5940.4,6907.00394916334,5944.06971916021
"97",97,6078.9,5566.7,6079.11637915299,5571.69531581205
"98",98,6663,5197.1,6659.08458826073,5200.20959015177
"99",99,7011.2,5068.4,7006.73563075223,5070.65153441448
"100",100,7048.6,5169.7,7047.03506293343,5174.44878636892
"101",101,6534.5,5427.2,6534.77057763906,5432.19267340623
"102",102,6318.8,5770.8,6316.8908269479,5775.42115334707
"103",103,6519.9,5285.7,6519.00617357786,5290.61945874331
"104",104,6895.5,5422.8,6900.26540167184,5424.31358742928
"105",105,6143.7,5206.2,6142.02053364022,5210.90950026504
"106",106,6858.6,5402.3,6853.78901622441,5403.66177645412
"107",107,6989.8,5349.1,6993.34665453411,5352.62437818852
"108",108,6285.2,5977.7,6281.26213328456,5980.78110462845
"109",109,6148.6,5501.2,6148.22886269919,5506.18620668484
"110",110,6618.3,5567,6617.13066675954,5571.86134341235
"111",111,6556.5,5307.8,6558.16697665485,5312.51393559907
"112",112,6467.4,5489.7,6470.89185176152,5493.27868289676
"113",113,6298.2,5587.7,6296.70723170856,5592.4719642526
"114",114,6325.4,5918.1,6324.52835762241,5923.02343777919
"115",115,6673.2,5753.5,6670.55272659561,5757.74169111586
