Image,TMA core,Area µm^2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-1,4179
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-1,5686.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-1,3305.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-1,12618.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-1,2100.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-1,2577.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-1,4632.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-1,13413.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-1,3683.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-2,916489.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-2,43686.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-3,2837.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-3,4718.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-3,1111334.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-3,11278.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-4,1363427.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,2235.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,5295.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,8508.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,11048.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,5040.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,2362.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,3976.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,2127.8
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,5662
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,3142.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,2221.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,6245.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,3055
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,11469.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,4578.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,3544.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,10018.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,7735.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,204689.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,70619.8
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,52160.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,6219.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,9823.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,2592.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,2415.8
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-5,11246.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-6,1278628.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-7,1318756.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-8,1354360.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,3343.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,3920.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,30542
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,2010.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,6594.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,13727.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,3552.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,4602.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,3489.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,4172.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,21529.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,2640
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,109739.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,60324.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-9,319073.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-10,994351.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,F-10,2570.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-1,312289.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-1,2233.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-1,90826.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-1,3482.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-1,172682.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-1,2225.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-1,6926
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-1,3987.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-2,1261275.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-3,1265303.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-4,1141892.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-5,41294.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-5,846892.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-6,2005.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-6,7690.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-6,283795.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-7,11143.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-7,954331.8
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-7,44888.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-7,6275.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-8,1153072.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-10,834195.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,G-10,6712.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-1,1251546.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-2,1274231.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-2,2475.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-3,1348366.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-4,61121.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-4,1179513.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-5,1173966.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-6,1142128.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-7,4154
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-7,2410
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-7,57854.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-7,29178.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-7,721964
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-8,1297498.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-9,1195679.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,H-10,882495.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-1,1186953.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-2,1269035.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-3,1257771.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-4,1019118.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-6,16143.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-6,481393.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-6,2719.8
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-7,2195.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-7,4651.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-7,4872.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-7,43549.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-7,2687.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-7,8097.8
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-7,57027.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-7,358687.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-7,5852.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-8,2377.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-8,32747.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-8,131324.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-8,625317.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-8,2972.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-8,34898
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-9,1157804.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,I-10,1344261.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-1,1143123.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-2,1338240.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-3,1328138.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-4,1253897.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-5,214733.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-5,815184.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-6,9865.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-6,535438
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-7,3527.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-7,720324.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-8,304546.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-8,4966.8
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-8,7181.8
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-9,6547.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-9,2365.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-9,3571.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-9,227648.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-9,216207.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-10,13650.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-10,3523.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,J-10,1007976.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-1,1022371.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-2,1333058.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-3,1311813.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-4,1150459.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-5,1269755.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-6,1083300.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-7,1257873.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-8,13577.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-8,1092488
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-9,1140534.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-9,5242.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,4883.8
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,6762.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,90852.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,8063
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,2189
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,34498.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,197637.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,37774.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,70804
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,24666.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,107439.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,68379.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,K-10,43829
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-2,9058.1
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-2,7327.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-2,1146156
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-3,1222547.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-4,1190057.4
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-4,2628.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-4,2452.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-4,14261.9
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-6,1178786.7
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-7,1091220.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-8,1135095
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-10,2437
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-10,850309.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-10,63568.5
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-10,6601.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,L-10,14054.6
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,,6793.3
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,,6557.2
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,,464.05
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,,755.67
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,,637.12
TMA_963_10_P16_-_2016-10-25_11.00.00.ndpi,,1806.6
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-2,1317248.3
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-3,1232755.6
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-3,3718.5
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-4,1091388
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-5,3770.2
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-5,4885.6
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-5,3080.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-5,8042.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-5,2205.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-5,703321.5
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-5,6895.6
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-6,1229910.8
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-7,1345313.2
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-8,869224.8
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-9,348241.1
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-9,4265.1
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-9,5027.2
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-9,7800.4
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-9,6215.1
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-10,9406.3
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,A-10,635802.7
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-2,2587.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-2,11115.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-2,2140.2
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-2,5166.3
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-2,924928.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-3,4238.3
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-3,1003349.8
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-4,2701.5
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-4,796112.4
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-4,4750.7
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-4,2098.1
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-6,1188576
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-7,1177575.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-8,1063689.7
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,B-10,866729.3
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-2,1276303.8
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-3,1180910.8
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-4,1337672.7
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-5,4103.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-5,2237.7
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-5,448931.7
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-5,42962.4
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-5,2540.5
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-5,2438.2
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-6,1004122.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-7,1261223.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-8,390939.1
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,C-10,364896.3
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-1,1062767.8
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-2,797971.1
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-3,17224.4
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-3,1003476.7
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-4,2039.4
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-4,1206920.4
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-4,5328.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-4,8170.5
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-4,2552.1
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-5,1278949.7
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-6,1322878.3
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-7,1313465
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-8,1123047.4
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-8,2245.1
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-9,2868.4
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-9,510455.4
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-9,4863.5
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-9,4252.5
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,D-10,628601.1
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,E-1,1210009.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,E-2,1228318.9
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,E-3,2966.1
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,E-3,1204136.3
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,E-4,1300612.2
TMA_963_32_CyclinD1_-_2016-10-25_10.57.55.ndpi,E-5,1225019.2
