"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"150859",1,"J-11",5868.7,5106.5,55.524,29.7098,0.7905,0.936,10.6869,8.1385,62.9679634353387
"150860",2,"J-11",5687.3,4980,54.2144,26.9084,0.9409,1,9.9133,7.1575,70.1174733385625
"150861",3,"J-11",6002.7,4611,33.1157,20.8176,0.9602,1,7.0371,6.1925,87.544128748792
"150862",4,"J-11",4838.2,4660.8,35.8339,22.3984,0.8976,0.9947,8.3785,5.8172,71.399541373927
"150863",5,"J-11",4876.5,4572.7,45.2214,24.3778,0.9562,1,8.53,6.8676,119.90366957049
"150864",6,"J-11",5881.2,5098.7,31.909,20.9562,0.9131,1,7.8973,5.3821,101.782573172319
"150865",7,"J-11",5416,5309.4,33.8382,21.141,0.9514,1,7.1245,6.394,87.5583250438508
"150866",8,"J-11",5224.7,5150.2,37.0266,22.3055,0.9352,1,8.1545,5.888,45.0386028503662
"150867",9,"J-11",5288.3,5234.8,25.8573,18.5223,0.9471,1,6.3436,5.1797,107.804134477472
"150868",10,"J-11",5773,4805.2,34.1386,21.1372,0.9602,1,7.2089,6.1508,151.148145830126
"150869",11,"J-11",4950.9,4697.8,38.1219,22.3827,0.9562,1,7.6331,6.3685,7.64203616011682
"150870",12,"J-11",5951.9,4883.5,33.062,20.8975,0.9514,1,7.3342,5.9424,325.150243260508
"150871",13,"J-11",5682.9,5035.9,34.31,21.1745,0.9616,1,7.1992,6.3538,38.3778303154041
"150872",14,"J-11",4850.9,4550.1,69.9197,32.4146,0.8362,1,12.9714,6.8452,83.2286534049086
"150873",15,"J-11",5139.2,4594.5,23.4102,17.6715,0.942,1,6.0447,5.2775,171.711571571383
"150874",16,"J-11",5923.1,4878.9,30.7759,20.1632,0.9513,1,7.1383,5.7219,326.852895877645
"150875",17,"J-11",5096.4,4916.1,36.3274,21.9763,0.9452,1,7.6887,5.8279,95.6509253834997
"150876",18,"J-11",4879.7,4562.3,50.7529,25.6499,0.9694,1,8.7404,7.3903,87.445406031213
"150877",19,"J-11",5485.8,4556.6,20.5763,16.5207,0.9474,1,5.6536,4.9315,108.724353114324
"150878",20,"J-11",4863.5,4611.2,22.0768,17.3256,0.9242,1,6.3448,4.6952,96.9384651648467
"150879",21,"J-11",5750.2,4827.1,41.7101,23.4742,0.9512,1,8.0402,6.8195,324.384178883411
"150880",22,"J-11",5799.6,4225.4,32.5001,20.8873,0.9361,1,7.3506,6.1143,87.8424008461824
"150881",23,"J-11",5121.2,4981,18.1687,15.5724,0.9415,1,5.4016,4.4714,118.791806604794
"150882",24,"J-11",4862.2,4647.3,40.7367,23.3097,0.9422,1,8.5512,6.396,75.020114484037
"150883",25,"J-11",5075.4,4491.9,24.6894,18.0865,0.9484,1,6.1373,5.3261,251.499625131414
"150884",26,"J-11",5564.3,4823.2,27.2818,19.034,0.9463,1,6.4809,5.5429,43.773602152821
"150885",27,"J-11",5229.3,4622.1,40.4175,23.6637,0.907,1,8.7878,6.0113,99.1618881069239
"150886",28,"J-11",5440.1,4805.6,35.1193,21.7453,0.9333,1,7.9332,5.6806,78.4283891056258
"150887",29,"J-11",5561.9,4932.8,34.5856,21.4243,0.9469,1,7.659,6.1535,122.787629258877
"150888",30,"J-11",5480.5,5021.7,35.5554,21.6073,0.957,1,7.2721,6.2776,235.00065172753
"150889",31,"J-11",5799,4845,19.2461,15.962,0.9492,1,5.331,4.8406,105.691146629022
"150890",32,"J-11",4845.2,4663,40.6928,23.8735,0.8972,1,9.1938,5.7319,90.2223334896162
"150891",33,"J-11",5733.8,5124.2,39.9833,22.9809,0.9514,1,8.1587,6.4539,159.17604149033
"150892",34,"J-11",5048.4,5085.2,29.6017,19.785,0.9503,1,7.0426,5.6068,103.308169264209
"150893",35,"J-11",5034.3,5150.8,29.5946,20.1116,0.9194,1,7.4617,5.139,86.5749161745597
"150894",36,"J-11",4917.3,4977,21.4274,16.8427,0.9492,1,5.713,4.9145,55.3395651594427
"150895",37,"J-11",4937.9,4666.8,22.1504,17.1997,0.9409,1,5.9565,4.8264,7.73976496930147
"150896",38,"J-11",5951.1,4756.4,21.1639,17.0351,0.9165,1,5.9411,4.7982,91.3463399858119
"150897",39,"J-11",4917.2,4660.8,18.3411,15.6813,0.9373,1,5.3007,4.645,93.8389376781374
"150898",40,"J-11",5889.4,5019.1,50.3035,26.2294,0.9188,1,9.8235,6.6797,124.535417317041
"150899",41,"J-11",5997.2,4710.5,25.7753,18.3981,0.9569,1,6.3748,5.3159,99.4743030380922
"150900",42,"J-11",5198.6,5221.9,31.9073,20.9137,0.9167,1,7.8051,5.2383,59.4302899884304
"150901",43,"J-11",5932.8,4976.4,37.0296,22.8551,0.8908,1,8.8574,5.502,89.186426910763
"150902",44,"J-11",5915.3,4721.9,32.6829,20.7909,0.9501,1,7.3941,5.9185,149.537796042089
"150903",45,"J-11",5683.9,5118,35.5641,21.8807,0.9335,1,8.0593,5.7756,23.8891397043811
"150904",46,"J-11",5396.9,5161.2,38.1544,22.8788,0.916,1,8.6424,5.9814,131.948083916933
"150905",47,"J-11",4993.4,5034.1,23.4402,17.6968,0.9405,1,6.2364,5.0165,42.430509652189
"150906",48,"J-11",5380.1,5289.6,35.9507,22.1837,0.918,1,8.3704,5.7695,110.808007339355
"150907",49,"J-11",5557.7,5196.7,23.1987,17.6016,0.941,1,6.1709,5.09,230.81448094142
"150908",50,"J-11",5708,4810.8,38.8196,22.7516,0.9424,1,8.0591,6.0596,111.938481204805
"150909",51,"J-11",5521.6,5137.6,42.8565,23.9237,0.941,1,8.261,6.7236,89.2409769604442
"150910",52,"J-11",5068.9,4225.8,29.5291,19.8151,0.9451,1,6.9574,5.6095,20.3611813759564
"150911",53,"J-11",5158.2,4231,29.7128,19.9301,0.94,1,6.942,5.8856,211.6088672405
"150912",54,"J-11",4858.2,4593.7,38.0152,22.2955,0.961,1,7.7204,6.4243,82.1550512524572
"150913",55,"J-11",5725.4,4731.1,36.4697,22.1988,0.93,1,8.0787,5.7086,239.012098136795
"150914",56,"J-11",5360.4,4609.7,18.905,15.9145,0.938,1,5.2929,4.812,80.7290091887725
"150915",57,"J-11",5385.8,4651.5,30.4282,20.1239,0.9442,1,7.1208,5.4987,88.4422117003667
"150916",58,"J-11",5902.5,4900.9,58.7163,27.7695,0.9568,1,9.6825,7.7391,82.183186372615
"150917",59,"J-11",5071.1,5103.7,22.5825,17.2374,0.9551,1,5.9425,5.1416,236.736234649503
"150918",60,"J-11",5313.7,4586.2,31.8639,20.736,0.9312,1,7.5131,5.376,91.1049634120712
"150919",61,"J-11",5254.3,4704.2,23.1699,17.6239,0.9374,1,6.2036,4.9273,46.4596274534529
"150920",62,"J-11",5249.6,5278.6,25.3331,18.458,0.9344,1,6.3737,5.4761,107.607301544719
"150921",63,"J-11",5183.9,5234.9,30.5771,20.0442,0.9564,1,6.7368,6.0552,134.889173556659
"150922",64,"J-11",5259.4,5242.8,25.9579,18.7469,0.9282,1,6.6521,5.0861,126.824197973017
"150923",65,"J-11",5713.4,5137.3,31.8389,20.9405,0.9124,1,7.5878,5.5237,9.96100548830888
"150924",66,"J-11",5031,5065.5,25.7934,18.685,0.9284,1,6.4596,5.2229,243.891346663206
"150925",67,"J-11",5443.9,5287.1,25.6679,18.4477,0.9478,1,6.4316,5.3401,183.004685838015
"150926",68,"J-11",5207.9,5230.2,17.8749,15.3239,0.9566,1,5.1138,4.6476,101.154464265691
"150927",69,"J-11",5902.7,4549.8,19.7264,16.2561,0.938,1,5.5572,4.6238,98.2593931641791
"150928",70,"J-11",5177.3,4231.8,21.0342,16.6664,0.9516,1,5.7509,4.7756,72.6255793587357
"150929",71,"J-11",5312.5,5268.1,32.4205,20.8252,0.9394,1,7.2851,6.087,178.438696671013
"150930",72,"J-11",5788.9,5124.2,34.0127,21.9454,0.8875,1,8.4824,5.103,85.185760142162
"150931",73,"J-11",5396.4,5227.9,19.5458,16.1774,0.9385,1,5.4405,4.765,331.455219890024
"150932",74,"J-11",4911.3,4407.5,17.6153,15.406,0.9326,1,5.4208,4.3562,106.097400940411
"150933",75,"J-11",5403.3,5295.3,29.1011,19.7038,0.9419,1,6.8442,5.7317,124.163839319242
"150934",76,"J-11",5181.7,5180.2,26.8,19.018,0.9311,1,6.7454,5.2694,101.647794814072
"150935",77,"J-11",5613.7,5270.6,42.403,24.1946,0.9103,1,9.164,5.8458,71.1864834608296
"150936",78,"J-11",4928.6,4827.5,38.8637,23.3204,0.898,1,9.062,5.8156,95.257850461157
