"","Cell.ID","x.start","y.start","x.end","y.end"
"1",1,19764.6,15899.3,19761.8821289495,15903.4968055653
"2",2,19878.3,15937.4,19877.1789895257,15942.2727133629
"3",3,20327,15276.1,20327.8478116465,15281.0275973265
"4",4,19673.3,15794.1,19673.6547157396,15799.087401803
"5",5,20015.9,15866.5,20018.9459134451,15870.4651495917
"6",6,20069.8,15654.5,20074.0111419114,15657.1956045337
"7",7,20049.4,15790.3,20044.9656886599,15792.6101694611
"8",8,19585.7,15988.7,19585.6391157981,15993.6996292977
"9",9,19662,15864.6,19664.3313447828,15869.0232150641
"10",10,20451,15628.1,20453.0763629247,15632.648485133
"11",11,20378.6,15472.8,20375.5553581028,15476.766126034
"12",12,19643.4,15900.8,19644.744272129,15905.6159041148
"13",13,19772.3,15709.1,19767.3033177732,15709.2821173373
"14",14,19969.9,15798,19969.8064305859,15793.0008756002
"15",15,20022.9,15808.5,20022.8860420534,15813.4999805175
"16",16,20088.3,15423.7,20091.9406588224,15427.1271859213
"17",17,20421.7,15465.9,20420.1755773647,15470.6619466218
"18",18,19713.2,15252.8,19713.4874477906,15257.7917305384
"19",19,20360.3,15482.7,20356.7843883987,15486.2553445781
"20",20,19679.8,16002.5,19677.0503870662,16006.6760781499
"21",21,20467.2,15472.1,20467.309055408,15477.0988105503
"22",22,20074.5,15796.7,20072.5030857079,15792.1160788281
"23",23,20243.6,15515.8,20247.6695918899,15518.7048961857
"24",24,20167.7,15686.3,20168.6871658767,15691.2015817378
"25",25,20120.7,15277.4,20121.674378655,15282.304139704
"26",26,20063.9,15756.4,20058.9061005932,15756.1530815618
"27",27,20209.3,15770.4,20205.7769906627,15773.9480142628
"28",28,19885.7,15629.8,19888.4350736067,15633.9856149328
"29",29,20448.8,15474.8,20452.0228483281,15478.6227279074
"30",30,20316.2,15546.5,20317.3771574438,15551.3594547382
"31",31,19796.2,16024.8,19794.7825991206,16029.5948904833
"32",32,20000.1,15260.5,19998.0190366173,15265.046382232
"33",33,20410.7,15360.7,20415.6792707182,15361.1548220697
"34",34,19705.1,16131.8,19700.1027595292,16131.9660953845
"35",35,20094.1,15572.9,20095.726609488,15577.6280166638
"36",36,20364.8,15430.4,20363.0097698587,15435.0685196841
"37",37,19651.1,15571.6,19654.52350502,15575.2441203846
"38",38,19986.5,15846.7,19990.7505343492,15849.3330510337
"39",39,19848.7,15871,19851.0081017841,15875.4353879373
"40",40,19741.4,15289.6,19745.1606092876,15292.8951202992
"41",41,19636.2,15905.3,19639.7704085286,15908.8003118345
"42",42,20313.8,15483.2,20317.1332352797,15486.926867662
"43",43,20197.6,15647.4,20193.0072105361,15649.3764323768
"44",44,20141.7,15661.3,20137.4702072205,15663.9662432452
"45",45,20160.2,15483.7,20164.1446022553,15486.7724766961
"46",46,19683.3,15838.9,19687.0342788042,15842.224930347
