Image	Name	Class	TMA core	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	D-8 - PathAnnotationObject		D-8	D-8	Polygon	11544.3	6457.1	1223904	5764.3
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	L-7 - PathAnnotationObject		L-7	L-7	Polygon	10408.4	18968.9	1065004	5468.7
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	I-7 - PathAnnotationObject		I-7	I-7	Geometry	10226.6	14463.7	936308.9	7534.9
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	J-3 - PathAnnotationObject		J-3	J-3	Polygon	4667.2	15987.8	874110.3	6902.8
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	B-7 - PathAnnotationObject		B-7	B-7	Polygon	10052.6	3195.7	1046636.1	9770.2
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	A-2 - PathAnnotationObject		A-2	A-2	Polygon	2764.4	1825.2	1186609.3	5731.4
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	B-13 - PathAnnotationObject		B-13	B-13	Geometry	18985.7	3328.6	326637.9	38446.1
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	I-12 - PathAnnotationObject		I-12	I-12	Geometry	17428.9	14095.2	866411.6	5329.4
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	K-9 - PathAnnotationObject		K-9	K-9	Geometry	13233	17560.5	901071.9	11557.4
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	J-1 - PathAnnotationObject		J-1	J-1	Polygon	1963	16096	647466.9	4084.6
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	E-8 - PathAnnotationObject		E-8	E-8	Geometry	11599.6	8065.9	920865.5	10572.3
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	L-12 - PathAnnotationObject		L-12	L-12	Polygon	17604.3	18951.8	1130037.3	4291
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	A-8 - PathAnnotationObject		A-8	A-8	Geometry	11481.5	1619.6	798916.8	18925.7
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	C-8 - PathAnnotationObject		C-8	C-8	Polygon	11482	4850.5	1134040.9	6141.5
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	F-1 - PathAnnotationObject		F-1	F-1	Geometry	1244.5	9863.9	975479.5	9140
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	I-9 - PathAnnotationObject		I-9	I-9	Polygon	13116.9	14391.3	1280782.6	5637.1
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	I-8 - PathAnnotationObject		I-8	I-8	Geometry	11659.1	14221.1	1007846.7	6022
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	L-3 - PathAnnotationObject		L-3	L-3	Polygon	4738.4	19041	907894.4	4711.6
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	J-5 - PathAnnotationObject		J-5	J-5	Geometry	7427	15910.3	713740.6	14856
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	L-4 - PathAnnotationObject		L-4	L-4	Geometry	6153.4	18971.5	872774.9	9329
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	D-10 - PathAnnotationObject		D-10	D-10	Polygon	14532.1	6494.9	1409546.4	5010.4
TMA_1042_512_Ki67_-_2016-10-25_11.55.56.ndpi	J-13 - PathAnnotationObject		J-13	J-13	Polygon	18825.9	15552.1	648293.2	4689.9
