Image	Name	Class	TMA core	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	K-8 - PathAnnotationObject		K-8	K-8	Polygon	12198.4	17617.7	1311099.7	7615.7
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	J-1 - PathAnnotationObject		J-1	J-1	Geometry	1764.8	15942.3	647995.7	8777.6
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	D-8 - PathAnnotationObject		D-8	D-8	Geometry	12518.2	6715.4	1210148.6	7819
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	F-2 - PathAnnotationObject		F-2	F-2	Geometry	3173.2	9876	910434.4	15809.9
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	B-13 - PathAnnotationObject		B-13	B-13	Polygon	20233.5	3756.4	975126.8	9844.9
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	A-1 - PathAnnotationObject		A-1	A-1	Geometry	1760.7	2307.7	1186650.7	7496.9
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	C-5 - PathAnnotationObject		C-5	C-5	Geometry	7795.9	5114.1	665997.4	12859.8
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	L-7 - PathAnnotationObject		L-7	L-7	Polygon	10869.8	19266.3	1291283.4	5927.1
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	E-5 - PathAnnotationObject		E-5	E-5	Geometry	7875.9	8367.1	640662.4	18448.5
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	J-9 - PathAnnotationObject		J-9	J-9	Polygon	14031.8	16210.6	1304081.5	9122
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	H-10 - PathAnnotationObject		H-10	H-10	Polygon	15687.7	13092.1	1266757.8	8081
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	F-13 - PathAnnotationObject		F-13	F-13	Geometry	20248.4	9882.7	1011540.9	23662.9
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	K-2 - PathAnnotationObject		K-2	K-2	Geometry	3180.8	17490.6	1062626.5	9940.5
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	J-6 - PathAnnotationObject		J-6	J-6	Polygon	9335.3	16229.5	1105395.6	14491.7
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	J-4 - PathAnnotationObject		J-4	J-4	Geometry	6221.7	16154.4	1110484.6	9486.8
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	A-5 - PathAnnotationObject		A-5	A-5	Geometry	7831.8	2134	723126.1	6757.9
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	H-13 - PathAnnotationObject		H-13	H-13	Polygon	20293.3	12983.6	1303957.9	6338.6
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	K-10 - PathAnnotationObject		K-10	K-10	Geometry	15552.6	17762.2	917932.9	10979.3
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	C-13 - PathAnnotationObject		C-13	C-13	Polygon	20269.2	5370.5	1257861	8709.3
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	L-10 - PathAnnotationObject		L-10	L-10	Polygon	15621.1	19468.5	1295169.9	5770.3
TMA_1042_321_Her2Neu_4B_-_2016-10-25_12.05.27.ndpi	B-12 - PathAnnotationObject		B-12	B-12	Polygon	18874.6	3903.5	711929.8	6497.2
