Image,TMA core,Area µm^2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,B-3,1160479.8
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,B-2,1306810.4
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,B-1,186974
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,A-12,1076442.3
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,A-11,1273843.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,A-7,1278149.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,A-6,1287712.4
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,A-5,1364618.1
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,A-4,1222673.5
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,A-3,474944.3
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,A-2,1399481
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi,A-1,737435.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-13,1074172.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-12,1089176.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-11,896150.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-10,632645.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-9,722979.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-8,1219223
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-7,614813.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-6,722608.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-4,1307329.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-3,1037332.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-2,1350330.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,L-1,1002538.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-13,402847.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-12,368292.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-11,566486.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-10,329427.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-9,462128.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-8,349862.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-7,1035340.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-6,1344569.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-5,1327499.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-4,1202494.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-3,1075412.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-2,1131232.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,K-1,356185.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-13,998693.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-12,1206296
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-11,1167420.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-10,926048.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-9,1207428.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-8,725875.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-6,1100174.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-5,1200722.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-4,672796.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-3,821956.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-2,1044158
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,J-1,1072756.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-13,1171478.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-12,575557.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-11,904444.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-10,1121383.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-9,1200298.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-8,1052208.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-7,1252599.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-6,1194496.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-5,1199948.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-4,1388554.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-3,1346366.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-2,1354695.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,I-1,1222398.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,H-12,753572.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,H-11,1151498
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,H-10,863152.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,H-9,858332.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,H-7,1058402.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,H-6,870971.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,H-5,1165603.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,H-4,1017092.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,H-3,1313708.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,H-2,1324965
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-13,915716
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-12,1015973.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-11,832575.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-10,1149570.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-9,1131231.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-8,954909.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-7,1186720.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-6,1300554.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-5,1270225.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-4,615059.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-3,1078287.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-2,1101061.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,G-1,971469.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-13,735368.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-12,878914.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-11,343096.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-10,839288.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-9,715785.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-8,930496.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-7,1037168.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-6,1199975.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-5,1122708.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-4,1109544
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-3,747942
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-2,1034481.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,F-1,480652.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-13,1046159.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-12,803352.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-11,554962.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-10,1220534.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-9,696507.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-8,1103812.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-7,1352770.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-6,1165771.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-5,1161776.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-4,1199800.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-3,1096193.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-2,1140469
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,E-1,1187347.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-13,1079310
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-12,1159818.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-11,982353.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-10,1034900
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-9,330677
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-8,988982.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-7,902538.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-6,1000535.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-5,1261871.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-4,1055270.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-3,1033821.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-2,836965
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,D-1,853136.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-13,638327.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-12,768541.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-11,763578.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-10,1068323.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-9,695522.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-8,1073568.4
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-7,1290186.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-6,1176035.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-5,1215817.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-4,972047.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-3,1084905.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-2,1018210.9
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,C-1,630115.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,B-12,977053.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,B-11,915356.6
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,B-10,279224.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,B-9,1202245.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,B-7,587268
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,B-6,964298
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,B-5,817276.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,B-4,797251.3
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,B-3,1115041.1
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,B-2,1147155.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,A-12,1130490.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,A-11,1177479.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,A-10,931553.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,A-9,935382
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,A-7,1143915.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,A-6,1195158.5
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,A-5,1247460.7
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,A-4,1160623
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,A-3,551954.8
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,A-2,1223638.2
TMA_1042_32_Cyclin_D1_-_2016-10-25_11.47.22.ndpi,A-1,784357.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-13,1016948.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-12,986436.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-11,881673.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-10,694887.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-9,719560.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-8,1283115.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-7,504233.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-6,740097.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-4,1351716.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-3,983876.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-2,1346870.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,L-1,1041450.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-13,317698.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-12,359277.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-11,610158
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-10,316172
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-9,458178.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-8,411552.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-7,1008516.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-6,1320870.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-5,1305146.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-4,1197982.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-3,1187000.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-2,1160933.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,K-1,343679.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-13,1104707.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-12,1175470.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-11,1143875.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-10,946138.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-9,1173163.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-8,987413.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-6,1110822.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-5,1234189.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-4,724718.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-3,859774.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-2,1061637.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,J-1,1127744.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-13,1078704
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-12,604920.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-11,884678.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-10,1101299.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-9,1243736.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-8,1032602.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-7,1289622.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-6,1196086.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-5,1210058.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-4,1395325.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-3,1349672.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-2,1365699.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,I-1,1232731.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,H-12,839196
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,H-11,1173915.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,H-10,810976.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,H-9,917446.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,H-7,1018259.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,H-6,965170.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,H-5,1398079.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,H-4,1123852.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,H-3,1310438
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,H-2,1326377.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-13,951073.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-12,1039601.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-11,882413.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-10,1176795.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-9,1179081.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-8,940221.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-7,1254481.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-6,1309202.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-5,1294037.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-4,723550.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-3,1100405.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-2,1126901
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,G-1,987357.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-13,906645.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-12,822511.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-11,400492.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-10,882338.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-9,906982
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-8,1029681.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-7,1019184.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-6,1218555.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-5,1134578.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-4,1123077.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-3,793978.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-2,1021830.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,F-1,547764
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-13,1064145.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-12,807132.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-11,523556.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-10,1219114
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-9,732000.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-8,1126823.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-7,1368428.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-6,1157078.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-5,1170439.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-4,1217414.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-3,1105974.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-2,1154595
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,E-1,1213462.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-13,1128827.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-12,1148666.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-11,1017921.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-10,1049738.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-9,335844.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-8,1032812.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-7,908469.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-6,978435.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-5,1253249.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-4,1123678.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-3,1038958.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-2,855267.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,D-1,817291.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-13,658293.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-12,843571.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-11,822344.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-10,1014176.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-9,695708.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-8,1115623.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-7,1280167.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-6,1016760.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-5,1131418.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-4,1006287
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-3,1115603.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-2,1041408.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,C-1,655118.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,B-12,1040430.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,B-11,946299
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,B-10,329582.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,B-9,1238787.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,B-7,732210.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,B-6,1020751.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,B-5,876444.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,B-4,884481.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,B-3,1103041.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,B-2,1179234.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,A-12,1123888.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,A-11,1168862.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,A-10,806628.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,A-9,932438
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,A-7,1127313.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,A-6,1223554
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,A-5,1257518.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,A-4,1164798
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,A-3,526204.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,A-2,1248735
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi,A-1,907746.7
