Image	Name	Class	TMA core	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-12 - PathAnnotationObject		E-12	E-12	Polygon	18774.2	7993.1	1440280.5	4591.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-1 - PathAnnotationObject		C-1	C-1	Geometry	1530.7	5453	989742.1	8208.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-7 - PathAnnotationObject		B-7	B-7	Geometry	11012.5	3344.6	602734.3	6737
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	J-2 - PathAnnotationObject		J-2	J-2	Geometry	3519.3	16167.4	758196.1	17903.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-7 - PathAnnotationObject		C-7	C-7	Polygon	10785.4	5149	1128036.4	6789.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	J-3 - PathAnnotationObject		J-3	J-3	Geometry	4994.2	16113.2	1012082.2	7068.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-11 - PathAnnotationObject		F-11	F-11	Polygon	17121	9569.9	1219300.3	6806.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-2 - PathAnnotationObject		E-2	E-2	Polygon	3135.5	8481.3	1168768.9	8097.8
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	H-11 - PathAnnotationObject		H-11	H-11	Geometry	17209.5	12671.6	1150411.1	8030.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	K-12 - PathAnnotationObject		K-12	K-12	Polygon	18813.6	17336.7	1345064.2	5044
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	K-11 - PathAnnotationObject		K-11	K-11	Polygon	17267.7	17539.4	1240623.1	6171.8
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	K-10 - PathAnnotationObject		K-10	K-10	Geometry	15732.8	17454.3	908672.5	10162.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	G-8 - PathAnnotationObject		G-8	G-8	Geometry	12461.5	11229.6	1183419.1	7570.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-9 - PathAnnotationObject		F-9	F-9	Polygon	14043	9608.4	1380386.8	5178.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-12 - PathAnnotationObject		D-12	D-12	Polygon	18716.5	6312.9	1392017.6	8161.1
