"","cell_ID","TMA.core","Centroid.X.µm","Centroid.Y.µm","Area.µm.2","Length.µm","Circularity","Solidity","Max.diameter.µm","Min.diameter.µm","orientation"
"447174",1,"G-4",15277,9861,51.8734,26.1978,0.9498,1,9.3649,7.0654,75.98374738425
"447175",2,"G-4",16163,9987.2,72.3052,30.5586,0.973,1,10.3778,8.7082,88.3645764925438
"447176",3,"G-4",15295.7,9706.9,34.7799,21.3144,0.962,1,7.1776,6.391,73.4672754060068
"447177",4,"G-4",15327.1,9936.8,38.0992,22.2911,0.9635,1,7.5297,6.5332,170.625928210593
"447178",5,"G-4",15762.1,10089.1,36.4268,22.3618,0.9154,1,8.1135,5.9477,37.2228140129567
"447179",6,"G-4",15287.3,9918.7,25.0578,18.2567,0.9447,1,6.1613,5.5757,111.006523313716
"447180",7,"G-4",16083.2,9397.3,24.1652,17.925,0.9451,1,6.1168,5.3497,113.419853166436
"447181",8,"G-4",15417,10002.6,57.3567,27.2256,0.9724,1,9.1013,8.2992,79.1521678398821
"447182",9,"G-4",15455,10046,44.7721,24.1774,0.9625,1,8.3439,6.8716,130.908491433318
"447183",10,"G-4",16264.2,9777,43.735,24.0843,0.9475,1,8.4557,6.7847,106.79093586778
"447184",11,"G-4",15311.5,10023.1,67.3854,30.8865,0.8876,1,12.0826,7.4282,56.8171569856198
"447185",12,"G-4",16235,9427.1,50.2128,25.6295,0.9606,1,8.9608,7.4602,32.961838845084
"447186",13,"G-4",16306.5,9519.6,27.3891,19.2342,0.9303,1,6.8996,5.2086,108.763709015889
"447187",14,"G-4",15270.4,9637.6,34.1346,21.2587,0.9491,1,7.1168,6.4265,113.184792050996
"447188",15,"G-4",15317.6,9748.2,30.4271,20.0063,0.9553,1,6.7514,6.0173,257.21881959709
"447189",16,"G-4",15781.3,10156.7,29.1045,19.9432,0.9196,1,7.2783,5.0286,95.5278172223036
"447190",17,"G-4",15767.1,9249.5,39.5233,22.7926,0.956,1,7.8089,6.6084,43.4400736562108
"447191",18,"G-4",15396.1,10102.8,62.1009,29.2697,0.9109,1,11.1113,7.4036,170.091929995712
"447192",19,"G-4",15825.1,10090.3,34.7582,21.3785,0.9557,1,7.3761,6.164,106.81265682977
"447193",20,"G-4",15962,9220.5,27.0771,19.0632,0.9363,1,6.5907,5.174,101.262989798282
"447194",21,"G-4",15305,9932.7,77.4999,31.7327,0.9672,1,10.9257,9.0811,73.4115088742967
"447195",22,"G-4",15623.4,9434.8,35.7065,22.3928,0.8948,1,8.5268,5.5385,99.0263394493043
"447196",23,"G-4",16268.5,9709,45.9642,25.14,0.9139,1,9.2816,6.5544,168.13970820956
"447197",24,"G-4",15308.3,9623.5,38.3737,22.7064,0.9353,1,8.3194,5.9427,156.037308106687
"447198",25,"G-4",15404,9832.2,38.5669,22.6375,0.9457,1,8.183,6.1551,28.2862866185592
"447199",26,"G-4",16229.1,9762.8,54.0688,26.8537,0.9422,1,9.5879,7.3815,51.3867649472167
"447200",27,"G-4",16239.9,9671.3,23.9491,17.9331,0.9358,1,6.3765,5.0775,241.891673694793
"447201",28,"G-4",15375.5,9835.6,108.137,38.9816,0.8943,1,15.0732,9.3559,121.538041113465
"447202",29,"G-4",15306.9,10014,28.6386,19.6198,0.9349,1,6.9014,5.3123,99.7349399647606
"447203",30,"G-4",15371.9,9925.2,44.914,24.2149,0.9626,1,8.0976,7.3611,38.5623991354146
"447204",31,"G-4",16308.3,9644.5,80.396,32.479,0.9577,1,11.2229,9.3629,160.330137659004
"447205",32,"G-4",15425.2,10006.1,53.2823,27.1008,0.9117,1,10.2734,6.7534,87.7260299778458
"447206",33,"G-4",15295.6,9808,24.3838,18.0734,0.9381,1,6.1807,5.4637,53.378500606842
"447207",34,"G-4",16163.9,10005.5,50.4074,26.186,0.9238,1,9.1229,7.896,132.437107455572
"447208",35,"G-4",15413.7,9934.9,46.098,24.5746,0.9592,1,8.2151,7.2682,161.689524552057
"447209",36,"G-4",15291.7,9774.1,70.7548,30.2595,0.971,1,10.2008,8.6787,122.252272727177
